"text","extracted_text","cleaned_text","normalized_text","tokens_no_stopwords_and_stemmed","tokens_no_stopwords_and_stemmed_formatted","processed","likes","reply_count","created_time_formatted","is_pinned","is_reply","user_verified","comment_language","sentiment_label"
"#y#kmrh$$$’s comment: kalau yg melidungi koruptor itu bagaimana,,, apakah dia mikirin nasionalisme","kalau yg melidungi koruptor itu bagaimana,,, apakah dia mikirin nasionalisme","kalau yg melidungi koruptor itu bagaimana apakah dia mikirin nasionalisme","kalau yang melidungi koruptor itu bagaimana apakah dia mikirin nasionalisme","['melidungi', 'koruptor', 'mikirin', 'nasionalisme']","[melidungi, koruptor, mikirin, nasionalisme]","melidungi koruptor mikirin nasionalisme","0","0","2025-02-15 15:39:29","False","True","False","id","negatif"
"harus saling cinta aja pak. Saya cinta, tp negaranya nggak, mau gimana lagi 👽","harus saling cinta aja pak. Saya cinta, tp negaranya nggak, mau gimana lagi 👽","harus saling cinta aja pak saya cinta tp negaranya nggak mau gimana lagi","harus saling cinta aja pak saya cinta tp negaranya tidak mau bagaimana lagi","['cinta', 'aja', 'cinta', 'tp', 'negara']","[cinta, aja, cinta, tp, negara]","cinta aja cinta tp negara","1","0","2025-02-13 09:31:17","False","True","False","id","negatif"
"Armada079’s comment: negara sebesar indonesia di rusak oleh tukang kayu😔","negara sebesar indonesia di rusak oleh tukang kayu😔","negara sebesar indonesia di rusak oleh tukang kayu","negara sebesar indonesia di rusak oleh tukang kayu","['negara', 'indonesia', 'rusak', 'tukang', 'kayu']","[negara, indonesia, rusak, tukang, kayu]","negara indonesia rusak tukang kayu","0","0","2025-02-11 02:39:53","False","True","False","id","negatif"
"saya cinta indonesia,tapi tidak dengan pemerintahan nya😎","saya cinta indonesia,tapi tidak dengan pemerintahan nya😎","saya cinta indonesiatapi tidak dengan pemerintahan nya","saya cinta indonesiatapi tidak dengan pemerintahan nya","['cinta', 'indonesiatapi', 'perintah']","[cinta, indonesiatapi, perintah]","cinta indonesiatapi perintah","1","0","2025-02-13 16:01:02","False","True","False","id","positif"
"Garuih77’s comment: intinya ia kehilangan aset orang yang bisa ia bodohi untuk kepentingan pribadi, mangkanya ia ngomong begitu. semangat kawan! kita butuh hijrah..😀","intinya ia kehilangan aset orang yang bisa ia bodohi untuk kepentingan pribadi, mangkanya ia ngomong begitu. semangat kawan! kita butuh hijrah..😀","intinya ia kehilangan aset orang yang bisa ia bodohi untuk kepentingan pribadi mangkanya ia ngomong begitu semangat kawan kita butuh hijrah","intinya ia kehilangan aset orang yang bisa ia bodohi untuk kepentingan pribadi mangkanya ia ngomong begitu semangat kawan kita butuh hijrah","['inti', 'hilang', 'aset', 'orang', 'bodoh', 'penting', 'pribadi', 'mangkanya', 'ngomong', 'semangat', 'kawan', 'butuh', 'hijrah']","[inti, hilang, aset, orang, bodoh, penting, pribadi, mangkanya, ngomong, semangat, kawan, butuh, hijrah]","inti hilang aset orang bodoh penting pribadi mangkanya ngomong semangat kawan butuh hijrah","0","0","2025-02-22 04:57:16","False","True","False","id","positif"
"Randyvincent11’s comment: ikuuttt","ikuuttt","ikuuttt","ikuut","['ikuut']","[ikuut]","ikuut","0","0","2025-02-16 06:07:44","False","True","False","id","netral"
"Atlantik22’s comment: untuk yg udah di jepang atau negara lainya. sehat2 di Sana ya. jangan kotori negara orang dengan sifat dan kebiasaan buruk. sebenarnya bukan salah pemerintah saja SDM Masyarakat Indonesia juga jelek..","untuk yg udah di jepang atau negara lainya. sehat2 di Sana ya. jangan kotori negara orang dengan sifat dan kebiasaan buruk. sebenarnya bukan salah pemerintah saja SDM Masyarakat Indonesia juga jelek..","untuk yg udah di jepang atau negara lainya sehat2 di sana ya jangan kotori negara orang dengan sifat dan kebiasaan buruk sebenarnya bukan salah pemerintah saja sdm masyarakat indonesia juga jelek","untuk yang sudah di jepang atau negara lainya sehat2 di sana ya jangan kotori negara orang dengan sifat dan kebiasaan buruk sebenarnya bukan salah pemerintah saja sdm masyarakat indonesia juga jelek","['jepang', 'negara', 'lai', 'kotor', 'negara', 'orang', 'sifat', 'biasa', 'buruk', 'salah', 'perintah', 'sdm', 'masyarakat', 'indonesia', 'jelek']","[jepang, negara, lai, kotor, negara, orang, sifat, biasa, buruk, salah, perintah, sdm, masyarakat, indonesia, jelek]","jepang negara lai kotor negara orang sifat biasa buruk salah perintah sdm masyarakat indonesia jelek","0","0","2025-02-11 14:18:57","False","True","False","id","positif"
"raditya’s comment: #stopbayarpajak
#kaburajadulu","#stopbayarpajak
#kaburajadulu","","","[]","[]","","2","0","2025-02-20 01:48:27","False","True","False","id","netral"
"KRAKEN Anya’s comment: #kabur aj dulu🤣🤣","#kabur aj dulu🤣🤣","aj dulu","aj dulu","['aj']","[aj]","aj","0","0","2025-02-21 23:23:25","False","True","False","id","negatif"
"Cancer’s comment: caranya kabur gimn gua kepengin kabur kesana","caranya kabur gimn gua kepengin kabur kesana","caranya kabur gimn gua kepengin kabur kesana","caranya kabur gimn saya kepengin kabur kesana","['kabur', 'gimn', 'pengin', 'kabur', 'kesana']","[kabur, gimn, pengin, kabur, kesana]","kabur gimn pengin kabur kesana","0","0","2025-02-20 06:27:41","False","True","False","id","positif"
"rumana💚’s comment: aku udah kabur duluan tanpa di suruh..
ini ke 3 kalinya kabur...😀","aku udah kabur duluan tanpa di suruh..
ini ke 3 kalinya kabur...😀","aku udah kabur duluan tanpa di suruh ini ke 3 kalinya kabur","saya sudah kabur duluan tanpa di suruh ini ke 3 kalinya kabur","['kabur', 'duluan', 'suruh', 'kali', 'kabur']","[kabur, duluan, suruh, kali, kabur]","kabur duluan suruh kali kabur","0","0","2025-02-20 01:18:56","False","True","False","id","positif"
"Bunda Honey’s comment: @Bahlil Lahadalia","@Bahlil Lahadalia","lahadalia","lahadalia","['lahadalia']","[lahadalia]","lahadalia","0","0","2025-02-16 07:08:39","False","True","False","un","negatif"
"sejarahww2’s comment: NKRI harga duit","NKRI harga duit","nkri harga duit","nkri harga duit","['nkri', 'harga', 'duit']","[nkri, harga, duit]","nkri harga duit","0","0","2025-02-19 08:52:02","False","True","False","ms","negatif"
"Rahmayanti Bahri’s comment: kalau saja ada jalannya buat ku. pindah beneran aku","kalau saja ada jalannya buat ku. pindah beneran aku","kalau saja ada jalannya buat ku pindah beneran aku","kalau saja ada jalannya buat saya pindah beneran saya","['jalan', 'pindah', 'beneran']","[jalan, pindah, beneran]","jalan pindah beneran","1","0","2025-02-13 11:01:27","False","True","False","id","positif"
"paulbbzs’s comment: enak nya yang sudh dapat jabatan asal ngomong gak pakai akal sehat nya bilang meragukan nasionalisme 👎","enak nya yang sudh dapat jabatan asal ngomong gak pakai akal sehat nya bilang meragukan nasionalisme 👎","enak nya yang sudh dapat jabatan asal ngomong gak pakai akal sehat nya bilang meragukan nasionalisme","enak nya yang sudh dapat jabatan asal ngomong tidak pakai akal sehat nya bilang meragukan nasionalisme","['enak', 'sudh', 'jabat', 'ngomong', 'pakai', 'akal', 'sehat', 'bilang', 'ragu', 'nasionalisme']","[enak, sudh, jabat, ngomong, pakai, akal, sehat, bilang, ragu, nasionalisme]","enak sudh jabat ngomong pakai akal sehat bilang ragu nasionalisme","0","0","2025-02-17 07:34:38","False","True","False","id","negatif"
"Nat_13’s comment: Ngejar abang sepupu ke Australia habis kuliah 🤩🤩","Ngejar abang sepupu ke Australia habis kuliah 🤩🤩","ngejar abang sepupu ke australia habis kuliah","ngejar abang sepupu ke australia habis kuliah","['ngejar', 'abang', 'sepupu', 'australia', 'habis', 'kuliah']","[ngejar, abang, sepupu, australia, habis, kuliah]","ngejar abang sepupu australia habis kuliah","1","0","2025-02-12 09:49:04","False","True","False","id","positif"
"Zaae🐻‍❄️🌻’s comment: Lah emg elu mau nanggung biaya hidup dan gaya hidup kami 😭🤣🫴🏻 jgnkn biaya hidup dpt kerjaan dinegri sendiri aj meng susah","Lah emg elu mau nanggung biaya hidup dan gaya hidup kami 😭🤣🫴🏻 jgnkn biaya hidup dpt kerjaan dinegri sendiri aj meng susah","lah emg elu mau nanggung biaya hidup dan gaya hidup kami jgnkn biaya hidup dpt kerjaan dinegri sendiri aj meng susah","lah memang elu mau nanggung biaya hidup dan gaya hidup kami jgnkn biaya hidup dpt kerjaan dinegri sendiri aj meng susah","['elu', 'nanggung', 'biaya', 'hidup', 'gaya', 'hidup', 'jgnkn', 'biaya', 'hidup', 'dpt', 'kerja', 'dinegri', 'aj', 'meng', 'susah']","[elu, nanggung, biaya, hidup, gaya, hidup, jgnkn, biaya, hidup, dpt, kerja, dinegri, aj, meng, susah]","elu nanggung biaya hidup gaya hidup jgnkn biaya hidup dpt kerja dinegri aj meng susah","0","0","2025-02-20 03:19:15","False","True","False","id","negatif"
"HIBB MODE RAMADHAN😇’s comment: mending ke Belanda njir 😋","mending ke Belanda njir 😋","mending ke belanda njir","mending ke belanda njir","['mending', 'belanda', 'njir']","[mending, belanda, njir]","mending belanda njir","0","0","2025-02-10 14:48:38","False","True","False","id","positif"
"piscokkeju’s comment: realistis lebih penting daripada nasionalis, yekan? 🤣","realistis lebih penting daripada nasionalis, yekan? 🤣","realistis lebih penting daripada nasionalis yekan","realistis lebih penting daripada nasionalis yekan","['realistis', 'nasionalis', 'yekan']","[realistis, nasionalis, yekan]","realistis nasionalis yekan","7","0","2025-02-12 05:32:32","False","True","False","id","negatif"
"uceppz’s comment: bang kalo bisa lu bawa 90% rakyat indo ke luar, sungguh nikmat kehidupan ku disini😂🤣","bang kalo bisa lu bawa 90% rakyat indo ke luar, sungguh nikmat kehidupan ku disini😂🤣","bang kalo bisa lu bawa 90 rakyat indo ke luar sungguh nikmat kehidupan ku disini","bang kalau bisa kamu bawa 90 rakyat indonesia ke luar sungguh nikmat kehidupan saya disini","['bang', 'bawa', 'rakyat', 'indonesia', 'sungguh', 'nikmat', 'hidup']","[bang, bawa, rakyat, indonesia, sungguh, nikmat, hidup]","bang bawa rakyat indonesia sungguh nikmat hidup","0","0","2025-02-10 10:11:18","False","True","False","id","positif"
"Bundanya_Raska’s comment: di indo nganggur","di indo nganggur","di indo nganggur","di indonesia nganggur","['indonesia', 'nganggur']","[indonesia, nganggur]","indonesia nganggur","1762","21","2025-02-12 00:16:26","False","True","False","id","negatif"
"mahaluuu’s comment: tmbah pgn kerja di luar negeri 😏😏","tmbah pgn kerja di luar negeri 😏😏","tmbah pgn kerja di luar negeri","tmbah ingin kerja di luar negeri","['tmbah', 'kerja', 'negeri']","[tmbah, kerja, negeri]","tmbah kerja negeri","1","0","2025-02-13 06:50:48","False","True","False","id","netral"
"user9505548172812’s comment: di Singapore dah 11thn ....ngk pnya ktp/kk🤣apakah saya bukan orang Indonesia 🤣","di Singapore dah 11thn ....ngk pnya ktp/kk🤣apakah saya bukan orang Indonesia 🤣","di singapore dah 11thn ngk pnya ktpkkapakah saya bukan orang indonesia","di singapore dah 11thn ngk pnya ktpkkapakah saya bukan orang indonesia","['singapore', 'dah', 'ngk', 'pnya', 'ktpkkapakah', 'orang', 'indonesia']","[singapore, dah, ngk, pnya, ktpkkapakah, orang, indonesia]","singapore dah ngk pnya ktpkkapakah orang indonesia","1","3","2025-02-20 08:59:26","False","True","False","id","positif"
"tolong,seseorang ajak saya buat ke luar negeri 🗿","tolong,seseorang ajak saya buat ke luar negeri 🗿","tolongseseorang ajak saya buat ke luar negeri","tolongseseorang ajak saya buat ke luar negeri","['tolongseseorang', 'ajak', 'negeri']","[tolongseseorang, ajak, negeri]","tolongseseorang ajak negeri","1","0","2025-02-16 07:05:22","False","True","False","ms","positif"
"iM’s comment: sharingan megawati☠️💀☠️☠️","sharingan megawati☠️💀☠️☠️","sharingan megawati","sharingan megawati","['sharingan', 'megawati']","[sharingan, megawati]","sharingan megawati","1","0","2025-02-17 21:09:56","False","True","False","ms","netral"
"cobak gaji di indonesia setara dengan luar negri","cobak gaji di indonesia setara dengan luar negri","cobak gaji di indonesia setara dengan luar negri","cobak gaji di indonesia setara dengan luar negri","['cobak', 'gaji', 'indonesia', 'tara', 'negri']","[cobak, gaji, indonesia, tara, negri]","cobak gaji indonesia tara negri","0","0","2025-02-20 04:22:51","False","True","False","id","negatif"
"steveee’s comment: klo mau ke LN otomatis udh mikir soal modal ntah duit ataupun bhsa krna gak ada yg instan, dripda susah mending berusaha agar bisa ke LN krna perbandingan di LN msh di atas indo","klo mau ke LN otomatis udh mikir soal modal ntah duit ataupun bhsa krna gak ada yg instan, dripda susah mending berusaha agar bisa ke LN krna perbandingan di LN msh di atas indo","klo mau ke ln otomatis udh mikir soal modal ntah duit ataupun bhsa krna gak ada yg instan dripda susah mending berusaha agar bisa ke ln krna perbandingan di ln msh di atas indo","kalau mau ke ln otomatis sudah mikir soal modal ntah duit ataupun bhsa krna tidak ada yang instan dripda susah mending berusaha agar bisa ke ln krna perbandingan di ln msh di atas indonesia","['ln', 'otomatis', 'mikir', 'modal', 'ntah', 'duit', 'bhsa', 'krna', 'instan', 'dripda', 'susah', 'mending', 'usaha', 'ln', 'krna', 'banding', 'ln', 'msh', 'indonesia']","[ln, otomatis, mikir, modal, ntah, duit, bhsa, krna, instan, dripda, susah, mending, usaha, ln, krna, banding, ln, msh, indonesia]","ln otomatis mikir modal ntah duit bhsa krna instan dripda susah mending usaha ln krna banding ln msh indonesia","1","0","2025-02-19 10:52:43","False","True","False","id","positif"
"Apl.rswnd’s comment: Pgn bgt kabur aja dulu dr 2022 tp gak berangkat""🥺😌","Pgn bgt kabur aja dulu dr 2022 tp gak berangkat""🥺😌","pgn bgt kabur aja dulu dr 2022 tp gak berangkat","ingin banget kabur aja dulu dari 2022 tp tidak berangkat","['banget', 'kabur', 'aja', 'tp', 'berangkat']","[banget, kabur, aja, tp, berangkat]","banget kabur aja tp berangkat","0","0","2025-02-14 12:32:34","False","True","False","id","positif"
"hirosi2irtdijepang’s comment: Kynya Keputusan terbaikku nurut suami pindah k jpn😁","Kynya Keputusan terbaikku nurut suami pindah k jpn😁","kynya keputusan terbaikku nurut suami pindah k jpn","kynya keputusan terbaikku nurut suami pindah ke jpn","['kynya', 'putus', 'baik', 'nurut', 'suami', 'pindah', 'jpn']","[kynya, putus, baik, nurut, suami, pindah, jpn]","kynya putus baik nurut suami pindah jpn","0","0","2025-02-19 02:21:07","False","True","False","id","positif"
"Babycapio’s comment: yang realistis realistis aja der🤏","yang realistis realistis aja der🤏","yang realistis realistis aja der","yang realistis realistis aja der","['realistis', 'realistis', 'aja', 'der']","[realistis, realistis, aja, der]","realistis realistis aja der","3","0","2025-02-12 22:41:20","False","True","False","id","netral"
"kabur aja dulu semua biar lowongan kerja di sini makin mudah sama jalan jadi sepi","kabur aja dulu semua biar lowongan kerja di sini makin mudah sama jalan jadi sepi","kabur aja dulu semua biar lowongan kerja di sini makin mudah sama jalan jadi sepi","kabur aja dulu semua biar lowongan kerja di sini makin mudah sama jalan jadi sepi","['kabur', 'aja', 'biar', 'lowong', 'kerja', 'mudah', 'jalan', 'sepi']","[kabur, aja, biar, lowong, kerja, mudah, jalan, sepi]","kabur aja biar lowong kerja mudah jalan sepi","0","0","2025-02-18 13:32:32","False","True","False","id","positif"
"Limeeeng’s comment: S1 ni langsung ke Kamboja... bagian cs","S1 ni langsung ke Kamboja... bagian cs","s1 ni langsung ke kamboja bagian cs","s1 ini langsung ke kamboja bagian cs","['langsung', 'kamboja', 'cs']","[langsung, kamboja, cs]","langsung kamboja cs","0","0","2025-02-14 11:18:19","False","True","False","id","netral"
"rahmawaty’s comment: didalam negeri persyaratan kerja ditempat yang memadai terlalu banyak salah 1 nya ga bisa berhijab ka. ada beberapa perusahaan yang ga ngebolehin yang stay di Mall ga boleh berhijab. jatohnya rasis ga sih?","didalam negeri persyaratan kerja ditempat yang memadai terlalu banyak salah 1 nya ga bisa berhijab ka. ada beberapa perusahaan yang ga ngebolehin yang stay di Mall ga boleh berhijab. jatohnya rasis ga sih?","didalam negeri persyaratan kerja ditempat yang memadai terlalu banyak salah 1 nya ga bisa berhijab ka ada beberapa perusahaan yang ga ngebolehin yang stay di mall ga boleh berhijab jatohnya rasis ga sih","didalam negeri persyaratan kerja ditempat yang memadai terlalu banyak salah 1 nya tidak bisa berhijab ka ada beberapa perusahaan yang tidak ngebolehin yang stay di mall tidak boleh berhijab jatohnya rasis tidak sih","['dalam', 'negeri', 'syarat', 'kerja', 'tempat', 'pada', 'salah', 'hijab', 'ka', 'usaha', 'ngebolehin', 'stay', 'mall', 'hijab', 'jatohnya', 'ras']","[dalam, negeri, syarat, kerja, tempat, pada, salah, hijab, ka, usaha, ngebolehin, stay, mall, hijab, jatohnya, ras]","dalam negeri syarat kerja tempat pada salah hijab ka usaha ngebolehin stay mall hijab jatohnya ras","0","0","2025-02-15 15:03:52","False","True","False","id","netral"
"whitiensyahla’s comment: di indo susah cari kerja smua di batasi umur apalgi yg laki"" 🥺🥺🥺","di indo susah cari kerja smua di batasi umur apalgi yg laki"" 🥺🥺🥺","di indo susah cari kerja smua di batasi umur apalgi yg laki","di indonesia susah cari kerja smua di batasi umur apalgi yang laki","['indonesia', 'susah', 'cari', 'kerja', 'smua', 'batas', 'umur', 'apalgi', 'laki']","[indonesia, susah, cari, kerja, smua, batas, umur, apalgi, laki]","indonesia susah cari kerja smua batas umur apalgi laki","2","0","2025-02-19 12:14:46","False","True","False","id","negatif"
"""NOIR""’s comment: nasionalisme dapet apaan ya?","nasionalisme dapet apaan ya?","nasionalisme dapet apaan ya","nasionalisme dapet apaan ya","['nasionalisme', 'dapet']","[nasionalisme, dapet]","nasionalisme dapet","0","0","2025-02-18 11:17:11","False","True","False","id","negatif"
"🕊*ೃ𝒯?’s comment: pindahhhh ....serrrr","pindahhhh ....serrrr","pindahhhh serrrr","pindah ser","['pindah', 'ser']","[pindah, ser]","pindah ser","1","0","2025-02-13 11:44:40","False","True","False","id","positif"
"rarayyan’s comment: gmn sih daftarnya buat pindah ke jepang 😭pengen deb","gmn sih daftarnya buat pindah ke jepang 😭pengen deb","gmn sih daftarnya buat pindah ke jepang pengen deb","bagaimana sih daftarnya buat pindah ke jepang ingin deb","['daftar', 'pindah', 'jepang', 'deb']","[daftar, pindah, jepang, deb]","daftar pindah jepang deb","0","0","2025-02-19 14:22:05","False","True","False","id","positif"
"marduaholong’s comment: anjir","anjir","anjir","anjir","['anjir']","[anjir]","anjir","0","0","2025-02-17 03:24:52","False","True","False","id","netral"
"🐢Bulus🐢’s comment: mnurutku jg mnding di luar negri,aq pernah krj di negri sndri 3th jngnkn bs bli kndaraan,bs mkn g mnt ortu aj dh syukur,, skrng dluat negri sdh 12th bs mnjamin khidupan yg layak buat klrg","mnurutku jg mnding di luar negri,aq pernah krj di negri sndri 3th jngnkn bs bli kndaraan,bs mkn g mnt ortu aj dh syukur,, skrng dluat negri sdh 12th bs mnjamin khidupan yg layak buat klrg","mnurutku jg mnding di luar negriaq pernah krj di negri sndri 3th jngnkn bs bli kndaraanbs mkn g mnt ortu aj dh syukur skrng dluat negri sdh 12th bs mnjamin khidupan yg layak buat klrg","mnurutku jg mnding di luar negriaq pernah krj di negri sndri 3th jngnkn bisa bli kndaraanbs mkn tidak mnt ortu aj sudah syukur skrng dluat negri sudah 12th bisa mnjamin khidupan yang layak buat klrg","['mnurutku', 'jg', 'mnding', 'negriaq', 'krj', 'negri', 'sndri', 'jngnkn', 'bli', 'kndaraanbs', 'mkn', 'mnt', 'ortu', 'aj', 'syukur', 'skrng', 'dluat', 'negri', 'mnjamin', 'khidupan', 'layak', 'klrg']","[mnurutku, jg, mnding, negriaq, krj, negri, sndri, jngnkn, bli, kndaraanbs, mkn, mnt, ortu, aj, syukur, skrng, dluat, negri, mnjamin, khidupan, layak, klrg]","mnurutku jg mnding negriaq krj negri sndri jngnkn bli kndaraanbs mkn mnt ortu aj syukur skrng dluat negri mnjamin khidupan layak klrg","0","0","2025-02-17 10:21:26","False","True","False","id","positif"
"실업가’s comment: percuma di indo lapangan pekerjaan susah gaji kecil biaya mahal..mending kabur klw ak sihh","percuma di indo lapangan pekerjaan susah gaji kecil biaya mahal..mending kabur klw ak sihh","percuma di indo lapangan pekerjaan susah gaji kecil biaya mahalmending kabur klw ak sihh","percuma di indonesia lapangan pekerjaan susah gaji kecil biaya mahalmending kabur kalau ak sihh","['indonesia', 'lapang', 'kerja', 'susah', 'gaji', 'biaya', 'mahalmending', 'kabur', 'ak', 'sihh']","[indonesia, lapang, kerja, susah, gaji, biaya, mahalmending, kabur, ak, sihh]","indonesia lapang kerja susah gaji biaya mahalmending kabur ak sihh","2","0","2025-02-14 02:45:26","False","True","False","id","negatif"
"chocolotaa’s comment: @Hikunkun23 gas kabur aja dulu","@Hikunkun23 gas kabur aja dulu","gas kabur aja dulu","gas kabur aja dulu","['gas', 'kabur', 'aja']","[gas, kabur, aja]","gas kabur aja","0","0","2025-02-17 14:46:03","False","True","False","id","positif"
"dna02’s comment: oneday","oneday","oneday","oneday","['oneday']","[oneday]","oneday","0","0","2025-02-11 15:48:09","False","True","False","hi","netral"
"bismillah chinese","bismillah chinese","bismillah chinese","bismillah chinese","['bismillah', 'chinese']","[bismillah, chinese]","bismillah chinese","0","0","2025-03-06 16:12:00","False","True","False","id","netral"
"Berangkatlah nak,, dunia ini Allah buat luas dan indah. Doakan mama papa biar rezekynya banyak buat sering kunjungi kakak dan abang dimanapun berada🥰","Berangkatlah nak,, dunia ini Allah buat luas dan indah. Doakan mama papa biar rezekynya banyak buat sering kunjungi kakak dan abang dimanapun berada🥰","berangkatlah nak dunia ini allah buat luas dan indah doakan mama papa biar rezekynya banyak buat sering kunjungi kakak dan abang dimanapun berada","berangkatlah nak dunia ini allah buat luas dan indah doakan mama papa biar rezekynya banyak buat sering kunjungi kakak dan abang dimanapun berada","['berangkat', 'nak', 'dunia', 'allah', 'luas', 'indah', 'doa', 'mama', 'papa', 'biar', 'rezekynya', 'kunjung', 'kakak', 'abang', 'mana']","[berangkat, nak, dunia, allah, luas, indah, doa, mama, papa, biar, rezekynya, kunjung, kakak, abang, mana]","berangkat nak dunia allah luas indah doa mama papa biar rezekynya kunjung kakak abang mana","3","0","2025-02-12 08:57:39","False","True","False","id","positif"
"naru (cuman bisa yin)’s comment: saya malah nyesal nyoblos 02","saya malah nyesal nyoblos 02","saya malah nyesal nyoblos 02","saya malah nyesal nyoblos 02","['nyesal', 'nyoblos']","[nyesal, nyoblos]","nyesal nyoblos","1","0","2025-02-24 03:36:47","False","True","False","id","negatif"
"pgn banget gawe di luar negeri seperti jepang,dll. tapi gabisa bahasa nya🗿","pgn banget gawe di luar negeri seperti jepang,dll. tapi gabisa bahasa nya🗿","pgn banget gawe di luar negeri seperti jepangdll tapi gabisa bahasa nya","ingin banget gawe di luar negeri seperti jepangdll tapi gabisa bahasa nya","['banget', 'gawe', 'negeri', 'jepangdll', 'gabisa', 'bahasa']","[banget, gawe, negeri, jepangdll, gabisa, bahasa]","banget gawe negeri jepangdll gabisa bahasa","0","2","2025-02-18 09:31:09","False","True","False","id","negatif"
"bethreee_26’s comment: maw","maw","maw","maw","['maw']","[maw]","maw","0","0","2025-02-19 03:37:05","False","True","False","ms","netral"
"S.Lestari’s comment: kalo bapak merasa nasionalis,knp kmrn bikin gaduh masalah tabung gas elpiji 3 kg paak","kalo bapak merasa nasionalis,knp kmrn bikin gaduh masalah tabung gas elpiji 3 kg paak","kalo bapak merasa nasionalisknp kmrn bikin gaduh masalah tabung gas elpiji 3 kg paak","kalau bapak merasa nasionalisknp kmrn bikin gaduh masalah tabung gas elpiji 3 kilogram paak","['nasionalisknp', 'kmrn', 'bikin', 'gaduh', 'tabung', 'gas', 'elpiji', 'kilogram', 'paak']","[nasionalisknp, kmrn, bikin, gaduh, tabung, gas, elpiji, kilogram, paak]","nasionalisknp kmrn bikin gaduh tabung gas elpiji kilogram paak","0","0","2025-02-21 04:50:58","False","True","False","id","negatif"
"enak di luar negeri woee ,,, hidup. terjamin","enak di luar negeri woee ,,, hidup. terjamin","enak di luar negeri woee hidup terjamin","enak di luar negeri woee hidup terjamin","['enak', 'negeri', 'woee', 'hidup', 'jamin']","[enak, negeri, woee, hidup, jamin]","enak negeri woee hidup jamin","0","0","2025-02-19 09:14:23","False","True","False","id","positif"
"Kurumi Tokisaki’s comment: dekat rumah aku banyak rakyat Indonesia sampai berkawan","dekat rumah aku banyak rakyat Indonesia sampai berkawan","dekat rumah aku banyak rakyat indonesia sampai berkawan","dekat rumah saya banyak rakyat indonesia sampai berkawan","['rumah', 'rakyat', 'indonesia', 'kawan']","[rumah, rakyat, indonesia, kawan]","rumah rakyat indonesia kawan","0","0","2025-02-16 05:05:15","False","True","False","ms","netral"
"adjik’s comment: rempang batam...kau bilang nasionalis..","rempang batam...kau bilang nasionalis..","rempang batamkau bilang nasionalis","rempang batamkau bilang nasionalis","['rempang', 'batamkau', 'bilang', 'nasionalis']","[rempang, batamkau, bilang, nasionalis]","rempang batamkau bilang nasionalis","0","0","2025-02-21 10:50:17","False","True","False","id","negatif"
"☁️’s comment: yes realistis 💯","yes realistis 💯","yes realistis","yes realistis","['yes', 'realistis']","[yes, realistis]","yes realistis","1","0","2025-02-13 08:49:18","False","True","False","en","positif"
"Aril Pratama’s comment: ya kami juga meragukan pejabat sekarang 😏","ya kami juga meragukan pejabat sekarang 😏","ya kami juga meragukan pejabat sekarang","ya kami juga meragukan pejabat sekarang","['ragu', 'jabat']","[ragu, jabat]","ragu jabat","1","0","2025-02-22 07:23:04","False","True","False","id","netral"
"CAN’s comment: gaji 1 jt 2025 sehari habis😂","gaji 1 jt 2025 sehari habis😂","gaji 1 jt 2025 sehari habis","gaji 1 juta 2025 sehari habis","['gaji', 'juta', 'hari', 'habis']","[gaji, juta, hari, habis]","gaji juta hari habis","0","0","2025-02-19 18:17:06","False","True","False","id","netral"
"edy susanto’s comment: saya gak tau. saya mau lanjut joget aja
🥰","saya gak tau. saya mau lanjut joget aja
🥰","saya gak tau saya mau lanjut joget aja","saya tidak tau saya mau lanjut joget aja","['tau', 'joget', 'aja']","[tau, joget, aja]","tau joget aja","0","0","2025-02-14 11:53:18","False","True","False","id","netral"
"stiglove🤎’s comment: ya kalau udh plus minus gausah remehin yg diluar negri pak😭😭","ya kalau udh plus minus gausah remehin yg diluar negri pak😭😭","ya kalau udh plus minus gausah remehin yg diluar negri pak","ya kalau sudah plus minus gausah remehin yang diluar negri pak","['plus', 'minus', 'gausah', 'remehin', 'luar', 'negri']","[plus, minus, gausah, remehin, luar, negri]","plus minus gausah remehin luar negri","0","0","2025-02-16 14:15:34","False","True","False","id","positif"
"ㅤㅤ’s comment: mreka pindah karna kakian gk becus ngurus masalah pengungguran. #pemerintah kapan sadar diri?","mreka pindah karna kakian gk becus ngurus masalah pengungguran. #pemerintah kapan sadar diri?","mreka pindah karna kakian gk becus ngurus masalah pengungguran kapan sadar diri","mreka pindah karena kakian tidak becus ngurus masalah pengungguran kapan sadar diri","['mreka', 'pindah', 'kaki', 'becus', 'ngurus', 'pengungguran', 'sadar']","[mreka, pindah, kaki, becus, ngurus, pengungguran, sadar]","mreka pindah kaki becus ngurus pengungguran sadar","0","0","2025-02-18 12:47:15","False","True","False","id","negatif"
"Muhammad Avero Mugi’s comment: @PRABOWO SUBIANTO @gerindra","@PRABOWO SUBIANTO @gerindra","subianto","subianto","['subianto']","[subianto]","subianto","0","0","2025-02-17 07:30:52","False","True","False","un","netral"
