"text","extracted_text","cleaned_text","normalized_text","processed","sentiment_label","likes","reply_count","created_time_formatted"
"Tiwiandini🖤’s comment: Seengganya di luar negri masih bisa nabung ka 10 jt sebulan😭 di indo mah sebulan bisa nabung 1jt udah gede banget. Aku aja kerja 3 tahun di pabrik gadapet apa” cuma dapet motor😭","Seengganya di luar negri masih bisa nabung ka 10 jt sebulan😭 di indo mah sebulan bisa nabung 1jt udah gede banget. Aku aja kerja 3 tahun di pabrik gadapet apa” cuma dapet motor😭","seengganya di luar negri masih bisa nabung ka 10 jt sebulan di indo mah sebulan bisa nabung 1jt udah gede banget aku aja kerja 3 tahun di pabrik gadapet apa cuma dapet motor","seengganya di luar negri masih bisa nabung ka 10 juta sebulan di indonesia mah sebulan bisa nabung 1jt sudah gede banget saya aja kerja 3 tahun di pabrik gadapet apa cuma dapet motor","seengganya negri nabung ka juta bulan indonesia bulan nabung gede banget aja kerja pabrik gadapet dapet motor","positif","17","15","2025-02-14 23:36:28"
"Andapasor🙏’s comment: sebenarnya ini sarkasme kak. sebenarnya negara indonesia itu enak dari segi apapun tapi ada tapinya yaitu pejabatnya","sebenarnya ini sarkasme kak. sebenarnya negara indonesia itu enak dari segi apapun tapi ada tapinya yaitu pejabatnya","sebenarnya ini sarkasme kak sebenarnya negara indonesia itu enak dari segi apapun tapi ada tapinya yaitu pejabatnya","sebenarnya ini sarkasme kak sebenarnya negara indonesia itu enak dari segi apapun tapi ada tapinya yaitu pejabatnya","sarkasme kak negara indonesia enak segi apa tapi jabat","netral","0","0","2025-02-14 15:46:53"
"@DEN_B46US’s comment: Nilai sesuai ada karena ada perbandingan...dan perbandingan ada karena ketidak terima'an terhadap apa yg kau miliki saat ini dan sebelum nya...
jika banyak cita2 kejarlah kalau menerima ke adaan bersyukurlah 😁","Nilai sesuai ada karena ada perbandingan...dan perbandingan ada karena ketidak terima'an terhadap apa yg kau miliki saat ini dan sebelum nya...
jika banyak cita2 kejarlah kalau menerima ke adaan bersyukurlah 😁","nilai sesuai ada karena ada perbandingandan perbandingan ada karena ketidak terimaan terhadap apa yg kau miliki saat ini dan sebelum nya jika banyak cita2 kejarlah kalau menerima ke adaan bersyukurlah","nilai sesuai ada karena ada perbandingandan perbandingan ada karena ketidak terimaan terhadap apa yang kamu miliki saat ini dan sebelum nya jika banyak cita2 kejarlah kalau menerima ke adaan bersyukurlah","nilai sesuai perbandingandan banding tidak terima milik kejar terima ada syukur","netral","0","0","2025-02-11 08:49:05"
"Kay’s comment: makin hari makin lucu indo ini🤣","makin hari makin lucu indo ini🤣","makin hari makin lucu indo ini","makin hari makin lucu indonesia ini","lucu indonesia","negatif","3","0","2025-02-13 23:11:28"
"Ave’s comment: @nadinelin why not 🤭🤭","@nadinelin why not 🤭🤭","why not","why not","why not","positif","1","1","2025-02-13 11:15:58"
"kayak yang ngomong udah nasionalisme aja buset dah","kayak yang ngomong udah nasionalisme aja buset dah","kayak yang ngomong udah nasionalisme aja buset dah","kayak yang ngomong sudah nasionalisme aja buset dah","kayak ngomong nasionalisme aja buset dah","negatif","1","0","2025-02-12 12:21:43"
"kang soo pyan’s comment: yang dimaksud pak bahlil pindah keluar negeri itu mungkin yg ganti paspor, kalo cuma sekedar kerja diluar negeri dari dulu sudah didukung oleh pemerintah karna menyumbang devisa🙂","yang dimaksud pak bahlil pindah keluar negeri itu mungkin yg ganti paspor, kalo cuma sekedar kerja diluar negeri dari dulu sudah didukung oleh pemerintah karna menyumbang devisa🙂","yang dimaksud pak bahlil pindah keluar negeri itu mungkin yg ganti paspor kalo cuma sekedar kerja diluar negeri dari dulu sudah didukung oleh pemerintah karna menyumbang devisa","yang dimaksud pak bahlil pindah keluar negeri itu mungkin yang ganti paspor kalau cuma sekedar kerja diluar negeri dari dulu sudah didukung oleh pemerintah karena menyumbang devisa","bahlil pindah negeri ganti paspor dar kerja luar negeri dukung perintah sumbang devisa","positif","1","0","2025-02-16 00:10:25"
"naa bener tu BG,bodo amat yang penting bahagia aja","naa bener tu BG,bodo amat yang penting bahagia aja","naa bener tu bgbodo amat yang penting bahagia aja","naa benar itu bgbodo amat yang penting bahagia aja","naa bgbodo bahagia aja","positif","0","0","2025-03-09 01:58:21"
"silent treatment 👑’s comment: yok bisa yokk cari pengalaman kerja diluar negeri","yok bisa yokk cari pengalaman kerja diluar negeri","yok bisa yokk cari pengalaman kerja diluar negeri","yok bisa yokk cari pengalaman kerja diluar negeri","yok yokk cari alam kerja luar negeri","positif","0","0","2025-02-15 05:05:27"
"nasionalisme gw kepake cuma pas turnamen bola smaa badminton doang","nasionalisme gw kepake cuma pas turnamen bola smaa badminton doang","nasionalisme gw kepake cuma pas turnamen bola smaa badminton doang","nasionalisme saya kepake cuma pas turnamen bola smaa badminton doang","nasionalisme kepake pas turnamen bola smaa badminton doang","negatif","6","1","2025-02-13 06:59:24"
"emng mereka punya rasa nasionalisme?","emng mereka punya rasa nasionalisme?","emng mereka punya rasa nasionalisme","emng mereka punya rasa nasionalisme","emng nasionalisme","negatif","0","0","2025-02-18 13:06:23"
"pemuda gila kerja👑’s comment: bahlil mumet","bahlil mumet","bahlil mumet","bahlil mumet","bahlil mumet","negatif","0","0","2025-02-20 13:47:52"
"chupacups’s comment: saya juga meragukan kinerja bapak😏","saya juga meragukan kinerja bapak😏","saya juga meragukan kinerja bapak","saya juga meragukan kinerja bapak","ragu kerja","negatif","0","0","2025-02-21 04:42:53"
"Shoyo shann.’s comment: bang boleh tanya2 gk bang ..kalo ga sibuk aja","bang boleh tanya2 gk bang ..kalo ga sibuk aja","bang boleh tanya2 gk bang kalo ga sibuk aja","bang boleh tanya2 tidak bang kalau tidak sibuk aja","bang bang sibuk aja","netral","0","0","2025-02-17 22:22:27"
"alsha’s comment: pengen ke new zealand","pengen ke new zealand","pengen ke new zealand","ingin ke new zealand","new zealand","positif","0","0","2025-02-12 05:16:09"
"tasya nurfitria’s comment: gajinya gak sesuai, syaratnya untuk kerja harus serba bisa, lapangan pekerjaan gak ada. ya mending keluar negeri lah pak~","gajinya gak sesuai, syaratnya untuk kerja harus serba bisa, lapangan pekerjaan gak ada. ya mending keluar negeri lah pak~","gajinya gak sesuai syaratnya untuk kerja harus serba bisa lapangan pekerjaan gak ada ya mending keluar negeri lah pak","gajinya tidak sesuai syaratnya untuk kerja harus serba bisa lapangan pekerjaan tidak ada ya mending keluar negeri lah pak","gaji sesuai syarat kerja serba lapang kerja mending negeri","positif","0","0","2025-02-15 15:36:10"
"Tommy Kurniawan’s comment: trus knapa anak pejabat mlah bnyak yg sekolah diluar negri??","trus knapa anak pejabat mlah bnyak yg sekolah diluar negri??","trus knapa anak pejabat mlah bnyak yg sekolah diluar negri","trus knapa anak pejabat mlah bnyak yang sekolah diluar negri","trus knapa anak jabat mlah bnyak sekolah luar negri","negatif","2","0","2025-02-14 03:45:12"
"astrooo🍓’s comment: realita sih karna kalo emang mau bertahan pun kita dapat cuma UMR itu pun banyak persyaratan sama di persulit","realita sih karna kalo emang mau bertahan pun kita dapat cuma UMR itu pun banyak persyaratan sama di persulit","realita sih karna kalo emang mau bertahan pun kita dapat cuma umr itu pun banyak persyaratan sama di persulit","realita sih karena kalau memang mau bertahan pun kita dapat cuma umr itu pun banyak persyaratan sama di persulit","realita tahan umr syarat sulit","negatif","9","0","2025-02-12 14:58:16"
"di dalam negri itu ,,hanya mementingkan umur 23 ke bawah, tinggi,cantik/ ganteng langsing jangan lupa, itu yg SMA , yang kuliah max 27 /30 harus bisa ini itu ,,ya biarkanlah orang menengah keatas yg kerja di dalam negri ,yg menengah ke bawah ke luar negri aja","di dalam negri itu ,,hanya mementingkan umur 23 ke bawah, tinggi,cantik/ ganteng langsing jangan lupa, itu yg SMA , yang kuliah max 27 /30 harus bisa ini itu ,,ya biarkanlah orang menengah keatas yg kerja di dalam negri ,yg menengah ke bawah ke luar negri aja","di dalam negri itu hanya mementingkan umur 23 ke bawah tinggicantik ganteng langsing jangan lupa itu yg sma yang kuliah max 27 30 harus bisa ini itu ya biarkanlah orang menengah keatas yg kerja di dalam negri yg menengah ke bawah ke luar negri aja","di dalam negri itu hanya mementingkan umur 23 ke bawah tinggicantik ganteng langsing jangan lupa itu yang sma yang kuliah max 27 30 harus bisa ini itu ya biarkanlah orang menengah keatas yang kerja di dalam negri yang menengah ke bawah ke luar negri aja","negri penting umur tinggicantik ganteng langsing lupa sma kuliah max biar orang tengah atas kerja negri tengah negri aja","negatif","0","0","2025-02-15 01:50:30"
"habis lebaran berangkat ke Dubai 🥰 klo udah setahun disana baru ajak anak istri..","habis lebaran berangkat ke Dubai 🥰 klo udah setahun disana baru ajak anak istri..","habis lebaran berangkat ke dubai klo udah setahun disana baru ajak anak istri","habis lebaran berangkat ke dubai kalau sudah setahun disana baru ajak anak istri","habis lebaran berangkat dubai tahun sana ajak anak istri","positif","3","0","2025-02-14 04:14:22"
"AmeliaSeptia’s comment: daripada dinegara sendiri lapar pak ...cari kerja susah,cari gas juga susah mending minggat😀","daripada dinegara sendiri lapar pak ...cari kerja susah,cari gas juga susah mending minggat😀","daripada dinegara sendiri lapar pak cari kerja susahcari gas juga susah mending minggat","daripada dinegara sendiri lapar pak cari kerja susahcari gas juga susah mending minggat","negara lapar cari kerja susahcari gas susah mending minggat","negatif","1","0","2025-02-15 00:47:52"
"hutagalungyael’s comment: Bodo amat lah org bukan dia kok yg ksih makan 😂😂","Bodo amat lah org bukan dia kok yg ksih makan 😂😂","bodo amat lah org bukan dia kok yg ksih makan","bodo amat lah orang bukan dia kok yang ksih makan","bodo orang ksih makan","negatif","0","0","2025-02-22 04:54:24"
"zahra? apan’s comment: kesian sm pahlawan yang dulu berkorban🥺","kesian sm pahlawan yang dulu berkorban🥺","kesian sm pahlawan yang dulu berkorban","kesian sama pahlawan yang dulu berkorban","kesi pahlawan korban","positif","0","0","2025-02-21 10:52:11"
"fafafufu’s comment: nasionalisme rak ISO mangan Podo wae.","nasionalisme rak ISO mangan Podo wae.","nasionalisme rak iso mangan podo wae","nasionalisme rak iso mangan podo wae","nasionalisme rak iso mangan podo wae","negatif","1","0","2025-02-17 05:04:38"
"ANDINTRIASTUTI’s comment: kuliah hbs ratusan juta pas krj gajih kecil mnding krj di luar nergi g ckp nasionalisme aja ckp buat makan pa 🤭","kuliah hbs ratusan juta pas krj gajih kecil mnding krj di luar nergi g ckp nasionalisme aja ckp buat makan pa 🤭","kuliah hbs ratusan juta pas krj gajih kecil mnding krj di luar nergi g ckp nasionalisme aja ckp buat makan pa","kuliah hbs ratusan juta pas krj gajih kecil mnding krj di luar nergi tidak ckp nasionalisme aja ckp buat makan pa","kuliah hbs ratus juta pas krj gajih mnding krj nergi ckp nasionalisme aja ckp makan pa","positif","0","0","2025-02-16 23:56:55"
"klean g usah pulang..aku aj yg udh berumur pgen jd muda lagi dan bkerja dikorea apa jepang gt😭","klean g usah pulang..aku aj yg udh berumur pgen jd muda lagi dan bkerja dikorea apa jepang gt😭","klean g usah pulangaku aj yg udh berumur pgen jd muda lagi dan bkerja dikorea apa jepang gt","klean tidak usah pulangaku aj yang sudah berumur pgen jadi muda lagi dan bkerja dikorea apa jepang begitu","klean pulangaku aj umur pgen muda bkerja dikorea jepang","positif","0","0","2025-02-19 12:16:28"
"awan putih 🌨️’s comment: Guyss dari boom nya trend #kaburajadulu, ayo kita upgrade skill kita cari pelatihan2 yang works yg berhubungan dengan kerja remote , dan mulai melek ke kerja remote luar negeri / dalam negeri . Hati jgn memanas karna trend ini yaa😉","Guyss dari boom nya trend #kaburajadulu, ayo kita upgrade skill kita cari pelatihan2 yang works yg berhubungan dengan kerja remote , dan mulai melek ke kerja remote luar negeri / dalam negeri . Hati jgn memanas karna trend ini yaa😉","guyss dari boom nya trend ayo kita upgrade skill kita cari pelatihan2 yang works yg berhubungan dengan kerja remote dan mulai melek ke kerja remote luar negeri dalam negeri hati jgn memanas karna trend ini yaa","guys dari boom nya trend ayo kita upgrade skill kita cari pelatihan2 yang works yang berhubungan dengan kerja remote dan mulai melek ke kerja remote luar negeri dalam negeri hati jgn memanas karena trend ini yaa","boom trend upgrade skill cari works hubung kerja remote melek kerja remote negeri negeri hati jgn panas trend yaa","positif","0","0","2025-02-14 17:11:15"
"akramzzyyy’s comment: mau ikut#kaburajadulu tapi gak punya uang🗿","mau ikut#kaburajadulu tapi gak punya uang🗿","mau ikut tapi gak punya uang","mau ikut tapi tidak punya uang","uang","negatif","0","0","2025-02-15 11:33:50"
"Katuyung’s comment: krna bapa nya gak merasa kan sulit nya bkerja d negara sendiri yg bnyk syarat,, merasa maka tau kalo gak ngerasa gak akan pernah tau😂","krna bapa nya gak merasa kan sulit nya bkerja d negara sendiri yg bnyk syarat,, merasa maka tau kalo gak ngerasa gak akan pernah tau😂","krna bapa nya gak merasa kan sulit nya bkerja d negara sendiri yg bnyk syarat merasa maka tau kalo gak ngerasa gak akan pernah tau","krna bapa nya tidak merasa kan sulit nya bkerja d negara sendiri yang bnyk syarat merasa maka tau kalau tidak ngerasa tidak akan pernah tau","krna bapa sulit bkerja negara bnyk syarat tau ngerasa tau","negatif","0","0","2025-02-20 09:28:10"
"lifesosuck’s comment: kok pejabat kita otaknya pada gitu ya muak bgt gw","kok pejabat kita otaknya pada gitu ya muak bgt gw","kok pejabat kita otaknya pada gitu ya muak bgt gw","kok pejabat kita otaknya pada begitu ya muak banget saya","jabat otak muak banget","negatif","0","0","2025-02-23 10:35:32"
"fafik’s comment: Kalau udh mapan punya skill di hargai di luar negeri di terima , ngapain mikirin nasionalisme ,","Kalau udh mapan punya skill di hargai di luar negeri di terima , ngapain mikirin nasionalisme ,","kalau udh mapan punya skill di hargai di luar negeri di terima ngapain mikirin nasionalisme","kalau sudah mapan punya skill di hargai di luar negeri di terima ngapain mikirin nasionalisme","mapan skill harga negeri terima ngapain mikirin nasionalisme","positif","1","1","2025-02-12 07:40:35"
"𖦁ׅ ࣪ ׂ𝓯𝓪𝓷𝓬𝔂៵ 🐇 ࣪’s comment: hidup nasionalisme emang buat apaan","hidup nasionalisme emang buat apaan","hidup nasionalisme emang buat apaan","hidup nasionalisme memang buat apaan","hidup nasionalisme","negatif","2","1","2025-02-13 08:07:55"
"saya meragukan nasionalisme pejabatnya.","saya meragukan nasionalisme pejabatnya.","saya meragukan nasionalisme pejabatnya","saya meragukan nasionalisme pejabatnya","ragu nasionalisme jabat","negatif","2","0","2025-02-13 23:43:28"
"VANDO🍌’s comment: selagi Bahlil masih jadi mentri, gw kaga akan balik, masih betah di russia","selagi Bahlil masih jadi mentri, gw kaga akan balik, masih betah di russia","selagi bahlil masih jadi mentri gw kaga akan balik masih betah di russia","selagi bahlil masih jadi mentri saya kaga akan balik masih betah di russia","selagi bahlil tri kaga betah russia","positif","0","0","2025-02-17 11:14:27"
"penyelenggara negara bicara nasionalisme itu bagus tapi yang bicara harus kerja yang becus agar anak muda sebagai motor dan pelopor tuk negeri ini tidak cari kerja di negeri orang.","penyelenggara negara bicara nasionalisme itu bagus tapi yang bicara harus kerja yang becus agar anak muda sebagai motor dan pelopor tuk negeri ini tidak cari kerja di negeri orang.","penyelenggara negara bicara nasionalisme itu bagus tapi yang bicara harus kerja yang becus agar anak muda sebagai motor dan pelopor tuk negeri ini tidak cari kerja di negeri orang","penyelenggara negara bicara nasionalisme itu bagus tapi yang bicara harus kerja yang becus agar anak muda sebagai motor dan pelopor tuk negeri ini tidak cari kerja di negeri orang","selenggara negara bicara nasionalisme bagus bicara kerja becus anak muda motor pelopor tuk negeri cari kerja negeri orang","negatif","0","0","2025-02-17 19:03:03"
"☾⋆⁺₊🎧’s comment: Mauuuu bgt😭","Mauuuu bgt😭","mauuuu bgt","mau banget","banget","positif","0","0","2025-02-10 08:37:44"
"EFwear’s comment: ikut kabur 😭","ikut kabur 😭","ikut kabur","ikut kabur","kabur","positif","0","0","2025-02-20 01:05:44"
"@thanos world:kak ajarin aku mulai dari awal kak aku bingung buat menempuh masa depan bingung mau kuliah dulu atau langsung gapai impian ku buat kerja di luar negeri","@thanos world:kak ajarin aku mulai dari awal kak aku bingung buat menempuh masa depan bingung mau kuliah dulu atau langsung gapai impian ku buat kerja di luar negeri","worldkak ajarin aku mulai dari awal kak aku bingung buat menempuh masa depan bingung mau kuliah dulu atau langsung gapai impian ku buat kerja di luar negeri","worldkak ajarin saya mulai dari awal kak saya bingung buat menempuh masa depan bingung mau kuliah dulu atau langsung gapai impian saya buat kerja di luar negeri","worldkak ajarin kak bingung tempuh bingung kuliah langsung gapai impi kerja negeri","netral","0","0","2025-02-18 14:24:13"
"ikut ka
.kabur","ikut ka
.kabur","ikut ka kabur","ikut ka kabur","ka kabur","positif","0","0","2025-02-21 11:53:41"
"padillaaೀ⋆’s comment: ini masalah perut bapak #kaburajadulu","ini masalah perut bapak #kaburajadulu","ini masalah perut bapak","ini masalah perut bapak","perut","positif","1","0","2025-02-12 22:45:37"
"Jeoo’s comment: bang benar kh program makanan gratis pak Prabowo akan berhenti bentar lagi?","bang benar kh program makanan gratis pak Prabowo akan berhenti bentar lagi?","bang benar kh program makanan gratis pak prabowo akan berhenti bentar lagi","bang benar kh program makanan gratis pak prabowo akan berhenti bentar lagi","bang kh program makan gratis prabowo henti bentar","netral","0","0","2025-02-17 07:08:52"
"rong’s comment: Abang nya bilek:la Lo siapanya gw hidup² gw kok lu yg sewot","Abang nya bilek:la Lo siapanya gw hidup² gw kok lu yg sewot","abang nya bilekla lo siapanya gw hidup² gw kok lu yg sewot","abang nya bilekla kamu siapanya saya hidup² saya kok kamu yang sewot","abang bilekla siapa sewot","negatif","0","0","2025-02-17 13:24:18"
"nafiaimama_’s comment: One day","One day","one day","one day","one day","positif","0","0","2025-03-03 16:59:26"
"mau nasionalisme gmn negara aja kaya begini😭","mau nasionalisme gmn negara aja kaya begini😭","mau nasionalisme gmn negara aja kaya begini","mau nasionalisme bagaimana negara aja kaya begini","nasionalisme negara aja kaya","negatif","1","0","2025-02-12 11:00:54"
"Berkat baru.id’s comment: orang ini lagi bikin ulah.... 🤪","orang ini lagi bikin ulah.... 🤪","orang ini lagi bikin ulah","orang ini lagi bikin ulah","orang bikin ulah","negatif","0","0","2025-02-16 01:36:38"
"KRIZLY’s comment: trus mamak bapak gw kemanain","trus mamak bapak gw kemanain","trus mamak bapak gw kemanain","trus mamak bapak saya kemanain","trus mamak kemanain","netral","0","0","2025-02-17 12:33:51"
"Mina feni’s comment: Sya jadi TKW tapi KSH sklh anak Sy S1 tapi anak Sy susah cari kerja akhirnya kerja serabutan gaji anak Sy satu Tahun baru bisa sebanding gaji Sy di Luar Negri","Sya jadi TKW tapi KSH sklh anak Sy S1 tapi anak Sy susah cari kerja akhirnya kerja serabutan gaji anak Sy satu Tahun baru bisa sebanding gaji Sy di Luar Negri","sya jadi tkw tapi ksh sklh anak sy s1 tapi anak sy susah cari kerja akhirnya kerja serabutan gaji anak sy satu tahun baru bisa sebanding gaji sy di luar negri","sya jadi tkw tapi ksh sklh anak saya s1 tapi anak saya susah cari kerja akhirnya kerja serabutan gaji anak saya satu tahun baru bisa sebanding gaji saya di luar negri","sya tkw ksh sklh anak anak susah cari kerja kerja serabutan gaji anak banding gaji negri","positif","0","0","2025-02-19 10:22:54"
"negara lain lebih menarik","negara lain lebih menarik","negara lain lebih menarik","negara lain lebih menarik","negara tarik","positif","0","0","2025-02-17 05:29:30"
"tunggu aku lulus sekolah!!! #kaburajadulu","tunggu aku lulus sekolah!!! #kaburajadulu","tunggu aku lulus sekolah","tunggu saya lulus sekolah","tunggu lulus sekolah","positif","0","0","2025-02-16 14:03:25"
"Elis Padu’s comment: Aduh berarti kami yang ada di luar ne nasionalisme nya di ragukan Bapak ...😭😂😂😂","Aduh berarti kami yang ada di luar ne nasionalisme nya di ragukan Bapak ...😭😂😂😂","aduh berarti kami yang ada di luar ne nasionalisme nya di ragukan bapak","aduh berarti kami yang ada di luar ne nasionalisme nya di ragukan bapak","aduh ne nasionalisme ragu","negatif","0","0","2025-03-14 08:09:20"
"彡✫✯𝐘𝐚𝐧𝐮𝐫✫✯彡’s comment: pendapat saya, lebih baik kita #kaburajadulu, dan walaupun belum tentu nyaman, tetapi setidaknya kita bisa tenang dan sejahtera di sana","pendapat saya, lebih baik kita #kaburajadulu, dan walaupun belum tentu nyaman, tetapi setidaknya kita bisa tenang dan sejahtera di sana","pendapat saya lebih baik kita dan walaupun belum tentu nyaman tetapi setidaknya kita bisa tenang dan sejahtera di sana","pendapat saya lebih baik kita dan walaupun belum tentu nyaman tetapi setidaknya kita bisa tenang dan sejahtera di sana","dapat nyaman tenang sejahtera","positif","1447","11","2025-02-14 11:30:48"
"Gabe Place’s comment: cara pindah gimana ?","cara pindah gimana ?","cara pindah gimana","cara pindah bagaimana","pindah","positif","0","0","2025-02-17 12:03:12"
"falish kids’s comment: lha yg korupsi malah g ada nasionalme nya 😂😂","lha yg korupsi malah g ada nasionalme nya 😂😂","lha yg korupsi malah g ada nasionalme nya","lha yang korupsi malah tidak ada nasionalme nya","lha korupsi nasionalme","netral","0","0","2025-02-17 01:00:12"
"lrnts.jr’s comment: Cek aja dulu persyaratan kerja dalam negri…itu blm omong gaji, emang ga mudah tapi worth diperjuangkan","Cek aja dulu persyaratan kerja dalam negri…itu blm omong gaji, emang ga mudah tapi worth diperjuangkan","cek aja dulu persyaratan kerja dalam negriitu blm omong gaji emang ga mudah tapi worth diperjuangkan","cek aja dulu persyaratan kerja dalam negriitu belum omong gaji memang tidak mudah tapi worth diperjuangkan","cek aja syarat kerja negriitu omong gaji mudah worth juang","netral","0","0","2025-02-16 06:01:38"
"Rgz_Ganzs’s comment: Jd keingget perjuangan presiden bj habebe😭😭😭","Jd keingget perjuangan presiden bj habebe😭😭😭","jd keingget perjuangan presiden bj habebe","jadi keingget perjuangan presiden bj habebe","keingget juang presiden bj habebe","negatif","0","0","2025-02-17 07:25:19"
"Samuel H Christian Vincensius’s comment: Kebutuhan dasar manusia itu makan,rumah,pakaian . Nggak ada itu nasionalisme","Kebutuhan dasar manusia itu makan,rumah,pakaian . Nggak ada itu nasionalisme","kebutuhan dasar manusia itu makanrumahpakaian nggak ada itu nasionalisme","kebutuhan dasar manusia itu makanrumahpakaian tidak ada itu nasionalisme","butuh dasar manusia makanrumahpakaian nasionalisme","negatif","0","0","2025-02-16 19:13:29"
"ENJOY_TIME’s comment: Bismillah Allahummashaliaala Muhammad wa ala Alihi Muhammad","Bismillah Allahummashaliaala Muhammad wa ala Alihi Muhammad","bismillah allahummashaliaala muhammad wa ala alihi muhammad","bismillah allahummashaliaala muhammad whatsapp ala alihi muhammad","bismillah allahummashaliaala muhammad whatsapp ala alih muhammad","netral","1","0","2025-02-12 09:32:40"
"Arthur17Shop’s comment: penjabat goblokk","penjabat goblokk","penjabat goblokk","penjabat goblokk","jabat goblokk","negatif","0","0","2025-02-19 11:40:56"
"KENZZ??’s comment: Pergi mencari ilmu
kembali membenahi indonesia 😜","Pergi mencari ilmu
kembali membenahi indonesia 😜","pergi mencari ilmu kembali membenahi indonesia","pergi mencari ilmu kembali membenahi indonesia","pergi cari ilmu benah indonesia","positif","0","0","2025-02-17 16:13:00"
"zarrr☠️’s comment: emang kita peduli🤪","emang kita peduli🤪","emang kita peduli","memang kita peduli","peduli","negatif","0","0","2025-02-27 11:15:37"
"My melody🧸’s comment: komennya pada relateee","komennya pada relateee","komennya pada relateee","komennya pada relate","komennya relate","netral","0","0","2025-02-18 09:56:36"
"☠️’s comment: iya ka pa bahlil ngomong gitu karena kerjaannya sudah mapan nah kalo aku banyak berdoa sj kk 🙏","iya ka pa bahlil ngomong gitu karena kerjaannya sudah mapan nah kalo aku banyak berdoa sj kk 🙏","iya ka pa bahlil ngomong gitu karena kerjaannya sudah mapan nah kalo aku banyak berdoa sj kk","iya ka pa bahlil ngomong begitu karena kerjaannya sudah mapan nah kalau saya banyak berdoa sj kk","iya ka pa bahlil ngomong kerja mapan doa sj kk","positif","0","0","2025-02-14 17:14:21"
"Kepoyaa’s comment: gak ada persyaratan : Bisa goyang🗿 eh","gak ada persyaratan : Bisa goyang🗿 eh","gak ada persyaratan bisa goyang eh","tidak ada persyaratan bisa goyang eh","syarat goyang","netral","0","0","2025-02-17 05:21:05"
"🦇Vaniki🦇’s comment: mau jadi apa di negeri Konoha sarjana aja banyak nganggur, ngak ada ORDAL mana bisa kerja🔥🔥🔥","mau jadi apa di negeri Konoha sarjana aja banyak nganggur, ngak ada ORDAL mana bisa kerja🔥🔥🔥","mau jadi apa di negeri konoha sarjana aja banyak nganggur ngak ada ordal mana bisa kerja","mau jadi apa di negeri konoha sarjana aja banyak nganggur ngak ada ordal mana bisa kerja","negeri konoha sarjana aja nganggur ngak ordal kerja","negatif","0","0","2025-02-19 07:51:47"
"Sevipiiyaa’s comment: klo tidak punya rasa nasionalisme, gak mungkin semua tkw tki bela - bela beli rumah di indonesia.","klo tidak punya rasa nasionalisme, gak mungkin semua tkw tki bela - bela beli rumah di indonesia.","klo tidak punya rasa nasionalisme gak mungkin semua tkw tki bela bela beli rumah di indonesia","kalau tidak punya rasa nasionalisme tidak mungkin semua tkw tki bela bela beli rumah di indonesia","nasionalisme tkw tki bela bela beli rumah indonesia","negatif","0","0","2025-02-19 02:16:29"
"lan’s comment: maaf mau tanya ada yang tau cara buat visa?","maaf mau tanya ada yang tau cara buat visa?","maaf mau tanya ada yang tau cara buat visa","maaf mau tanya ada yang tau cara buat visa","maaf tau visa","netral","0","0","2025-02-17 08:12:53"
"Bismillah","Bismillah","bismillah","bismillah","bismillah","netral","0","0","2025-02-12 02:46:33"
"Ezraborman’s comment: @gerindra tolong dengar min mau sampai kapan begini terus 😭😭","@gerindra tolong dengar min mau sampai kapan begini terus 😭😭","tolong dengar min mau sampai kapan begini terus","tolong dengar min mau sampai kapan begini terus","tolong dengar min","negatif","0","0","2025-02-14 18:07:45"
"🇲🇨🇲🇾🇯🇵djiwoo🇯🇵🇲🇾🇲🇨’s comment: dah kabur duluan, lebih nyaman daripada di Indo 😏","dah kabur duluan, lebih nyaman daripada di Indo 😏","dah kabur duluan lebih nyaman daripada di indo","dah kabur duluan lebih nyaman daripada di indonesia","dah kabur duluan nyaman indonesia","positif","0","0","2025-02-14 13:43:41"
"🍵’s comment: saya lebih meragukan kinerja bapak, janji ga tidur pas rapat? wkwk","saya lebih meragukan kinerja bapak, janji ga tidur pas rapat? wkwk","saya lebih meragukan kinerja bapak janji ga tidur pas rapat wkwk","saya lebih meragukan kinerja bapak janji tidak tidur pas rapat wkwk","ragu kerja janji tidur pas rapat wkwk","negatif","0","0","2025-02-23 18:27:20"
"grekk’s comment: dia lupa pak Prabowo dan pak habibi pernah lama di luar negeri 😁","dia lupa pak Prabowo dan pak habibi pernah lama di luar negeri 😁","dia lupa pak prabowo dan pak habibi pernah lama di luar negeri","dia lupa pak prabowo dan pak habibi pernah lama di luar negeri","lupa prabowo habibi negeri","netral","0","0","2025-02-17 22:10:57"
"hahahah’s comment: bukan lapangan kerja minim tapi calo sama ordal kebanyakan","bukan lapangan kerja minim tapi calo sama ordal kebanyakan","bukan lapangan kerja minim tapi calo sama ordal kebanyakan","bukan lapangan kerja minim tapi calo sama ordal kebanyakan","lapang kerja minim calo ordal banyak","negatif","0","0","2025-02-15 13:07:33"
"Shohib’s comment: bro bawa keluarga ke luar negeri pake duit rakyat 🗿","bro bawa keluarga ke luar negeri pake duit rakyat 🗿","bro bawa keluarga ke luar negeri pake duit rakyat","bro bawa keluarga ke luar negeri pake duit rakyat","bro bawa keluarga negeri pake duit rakyat","positif","0","0","2025-02-19 20:54:26"
