"text","extracted_text","cleaned_text","normalized_text","tokens_no_stopwords_and_stemmed","tokens_no_stopwords_and_stemmed_formatted","processed","likes","reply_count","created_time_formatted","is_pinned","is_reply","user_verified","comment_language","sentiment_label"
"rinee’s comment: idk bye @soggycereal🏎🏎🏎🏎🏎🏎","idk bye @soggycereal🏎🏎🏎🏎🏎🏎","idk bye","idk bye","['idk', 'bye']","[idk, bye]","idk bye","1","1","2025-02-12 12:43:09","False","True","False","en","negatif"
"Aphr0dite’s comment: INFO CARA KERJA DI JEPANG","INFO CARA KERJA DI JEPANG","info cara kerja di jepang","info cara kerja di jepang","['info', 'kerja', 'jepang']","[info, kerja, jepang]","info kerja jepang","0","0","2025-02-24 04:19:35","False","True","False","id","netral"
"Muhlis Muhlis’s comment: emang gue pkirin🤪🤪🤪yng ptng hidup bhgia nga bnyk tikus😂😂😂","emang gue pkirin🤪🤪🤪yng ptng hidup bhgia nga bnyk tikus😂😂😂","emang gue pkirinyng ptng hidup bhgia nga bnyk tikus","memang gue pkirinyng ptng hidup bhgia nga bnyk tikus","['gue', 'pkirinyng', 'ptng', 'hidup', 'bhgia', 'nga', 'bnyk', 'tikus']","[gue, pkirinyng, ptng, hidup, bhgia, nga, bnyk, tikus]","gue pkirinyng ptng hidup bhgia nga bnyk tikus","2","0","2025-02-19 13:19:41","False","True","False","id","negatif"
"Sammdisini’s comment: bissmilah 2027 tujuan osaka- inggris- london","bissmilah 2027 tujuan osaka- inggris- london","bissmilah 2027 tujuan osaka inggris london","bissmilah 2027 tujuan osaka inggris london","['bissmilah', 'tuju', 'osaka', 'inggris', 'london']","[bissmilah, tuju, osaka, inggris, london]","bissmilah tuju osaka inggris london","7","0","2025-02-10 13:41:22","True","True","False","id","positif"
"mantap king, nasionalisme tapi cari kerja susah di ibu Pertiwi","mantap king, nasionalisme tapi cari kerja susah di ibu Pertiwi","mantap king nasionalisme tapi cari kerja susah di ibu pertiwi","mantap king nasionalisme tapi cari kerja susah di ibu pertiwi","['mantap', 'king', 'nasionalisme', 'cari', 'kerja', 'susah', 'pertiwi']","[mantap, king, nasionalisme, cari, kerja, susah, pertiwi]","mantap king nasionalisme cari kerja susah pertiwi","0","0","2025-02-19 05:09:04","False","True","False","id","positif"
"亗ᴅɪᴍᴀs↳｡’s comment: gasss🔥🔥🤣","gasss🔥🔥🤣","gasss","gas","['gas']","[gas]","gas","1","0","2025-02-12 14:46:08","False","True","False","id","netral"
"ErYohanda’s comment: nasionalisme apaan, golongan kalian pada korup 🗿","nasionalisme apaan, golongan kalian pada korup 🗿","nasionalisme apaan golongan kalian pada korup","nasionalisme apaan golongan kalian pada korup","['nasionalisme', 'golong', 'korup']","[nasionalisme, golong, korup]","nasionalisme golong korup","0","0","2025-02-15 20:45:11","False","True","False","id","negatif"
"alna’s comment: oh i wish…","oh i wish…","oh i wish","oh i wish","['wish']","[wish]","wish","0","0","2025-02-12 06:22:36","False","True","False","en","positif"
"Yang Merasa aman tinggal di negri ini hanya para pejabat dan orang"" kaya","Yang Merasa aman tinggal di negri ini hanya para pejabat dan orang"" kaya","yang merasa aman tinggal di negri ini hanya para pejabat dan orang kaya","yang merasa aman tinggal di negri ini hanya para pejabat dan orang kaya","['aman', 'tinggal', 'negri', 'jabat', 'orang', 'kaya']","[aman, tinggal, negri, jabat, orang, kaya]","aman tinggal negri jabat orang kaya","0","0","2025-02-18 13:47:38","False","True","False","id","negatif"
"Steven🧐🚀’s comment: gas LPG gablh dijual ecer > warga sekecamatan antri beli gas disatu tmpt > muncul mafia yg nimbun dan mainin hrg gas LPG > gas LPG mulai langka dan mhl > akhirnya boleh jual ecer asal pakai izin. 🤣","gas LPG gablh dijual ecer > warga sekecamatan antri beli gas disatu tmpt > muncul mafia yg nimbun dan mainin hrg gas LPG > gas LPG mulai langka dan mhl > akhirnya boleh jual ecer asal pakai izin. 🤣","gas lpg gablh dijual ecer warga sekecamatan antri beli gas disatu tmpt muncul mafia yg nimbun dan mainin hrg gas lpg gas lpg mulai langka dan mhl akhirnya boleh jual ecer asal pakai izin","gas lpg gablh dijual ecer warga sekecamatan antri beli gas disatu tmpt muncul mafia yang nimbun dan mainin hrg gas lpg gas lpg mulai langka dan mhl akhirnya boleh jual ecer asal pakai izin","['gas', 'lpg', 'gablh', 'jual', 'ecer', 'warga', 'camat', 'antri', 'beli', 'gas', 'satu', 'tmpt', 'muncul', 'mafia', 'nimbun', 'mainin', 'hrg', 'gas', 'lpg', 'gas', 'lpg', 'langka', 'mhl', 'jual', 'ecer', 'pakai', 'izin']","[gas, lpg, gablh, jual, ecer, warga, camat, antri, beli, gas, satu, tmpt, muncul, mafia, nimbun, mainin, hrg, gas, lpg, gas, lpg, langka, mhl, jual, ecer, pakai, izin]","gas lpg gablh jual ecer warga camat antri beli gas satu tmpt muncul mafia nimbun mainin hrg gas lpg gas lpg langka mhl jual ecer pakai izin","1","1","2025-02-12 17:27:54","False","True","False","id","netral"
"bang ikut bang😂","bang ikut bang😂","bang ikut bang","bang ikut bang","['bang', 'bang']","[bang, bang]","bang bang","0","0","2025-02-17 10:09:28","False","True","False","id","positif"
"bicara yang penting ❌
yang penting bicara✅
Bahlil🫵🤣","bicara yang penting ❌
yang penting bicara✅
Bahlil🫵🤣","bicara yang penting yang penting bicara bahlil","bicara yang penting yang penting bicara bahlil","['bicara', 'bicara', 'bahlil']","[bicara, bicara, bahlil]","bicara bicara bahlil","1","0","2025-02-12 17:53:19","False","True","False","id","negatif"
"yoha yoha’s comment: ajak gue kaburr dongg","ajak gue kaburr dongg","ajak gue kaburr dongg","ajak gue kaburr dongg","['ajak', 'gue', 'kaburr', 'dongg']","[ajak, gue, kaburr, dongg]","ajak gue kaburr dongg","1","0","2025-02-14 05:03:30","False","True","False","id","positif"
"Reza Padmanegara’s comment: Adaptasi paling soal cuaca dan makanan , sepengalaman saya di luar negeri yah walaupun ga bertahun2 lamanya. Org2 disana khususnya eropa yah lebih welcome kok , mereka baik ke kita asal jga gtu.","Adaptasi paling soal cuaca dan makanan , sepengalaman saya di luar negeri yah walaupun ga bertahun2 lamanya. Org2 disana khususnya eropa yah lebih welcome kok , mereka baik ke kita asal jga gtu.","adaptasi paling soal cuaca dan makanan sepengalaman saya di luar negeri yah walaupun ga bertahun2 lamanya org2 disana khususnya eropa yah lebih welcome kok mereka baik ke kita asal jga gtu","adaptasi paling soal cuaca dan makanan sepengalaman saya di luar negeri yah walaupun tidak bertahun2 lamanya org2 disana khususnya eropa yah lebih welcome kok mereka baik ke kita asal jga begitu","['adaptasi', 'cuaca', 'makan', 'alam', 'negeri', 'sana', 'eropa', 'welcome', 'jga']","[adaptasi, cuaca, makan, alam, negeri, sana, eropa, welcome, jga]","adaptasi cuaca makan alam negeri sana eropa welcome jga","0","0","2025-02-16 17:42:40","False","True","False","id","positif"
"juwitamu’s comment: anak muda sekarang diginiin berasa ditantang tau ga sih pak🙏😭","anak muda sekarang diginiin berasa ditantang tau ga sih pak🙏😭","anak muda sekarang diginiin berasa ditantang tau ga sih pak","anak muda sekarang diginiin berasa ditantang tau tidak sih pak","['anak', 'muda', 'diginiin', 'asa', 'tantang', 'tau']","[anak, muda, diginiin, asa, tantang, tau]","anak muda diginiin asa tantang tau","1","0","2025-02-12 09:10:36","False","True","False","id","negatif"
"risya⭑.ᐟ’s comment: demi apapun kalo ada uang jg skrg aku pindah😔","demi apapun kalo ada uang jg skrg aku pindah😔","demi apapun kalo ada uang jg skrg aku pindah","demi apapun kalau ada uang jg sekarang saya pindah","['apa', 'uang', 'jg', 'pindah']","[apa, uang, jg, pindah]","apa uang jg pindah","1","0","2025-02-13 12:39:30","False","True","False","id","positif"
"user21520981498’s comment: hastag fomo😹","hastag fomo😹","hastag fomo","hastag fomo","['hastag', 'fomo']","[hastag, fomo]","hastag fomo","0","0","2025-02-15 17:32:24","False","True","False","id","netral"
"suka suka saya lah hak saya mau pindah kenapa kok kau yg sewot mknya ,punya lapangan pekerjaan itu jngn bnyk peraturan nya,di luar negara cukup lamaran sudah kerja di Indonesia surat ini surat itu","suka suka saya lah hak saya mau pindah kenapa kok kau yg sewot mknya ,punya lapangan pekerjaan itu jngn bnyk peraturan nya,di luar negara cukup lamaran sudah kerja di Indonesia surat ini surat itu","suka suka saya lah hak saya mau pindah kenapa kok kau yg sewot mknya punya lapangan pekerjaan itu jngn bnyk peraturan nyadi luar negara cukup lamaran sudah kerja di indonesia surat ini surat itu","suka suka saya lah hak saya mau pindah kenapa kok kamu yang sewot mknya punya lapangan pekerjaan itu jngn bnyk peraturan nyadi luar negara cukup lamaran sudah kerja di indonesia surat ini surat itu","['suka', 'suka', 'hak', 'pindah', 'sewot', 'mknya', 'lapang', 'kerja', 'jngn', 'bnyk', 'atur', 'nyadi', 'negara', 'lamar', 'kerja', 'indonesia', 'surat', 'surat']","[suka, suka, hak, pindah, sewot, mknya, lapang, kerja, jngn, bnyk, atur, nyadi, negara, lamar, kerja, indonesia, surat, surat]","suka suka hak pindah sewot mknya lapang kerja jngn bnyk atur nyadi negara lamar kerja indonesia surat surat","0","1","2025-02-19 19:33:30","False","True","False","id","positif"
"jayden2’s comment: andai ortu setuju🗿","andai ortu setuju🗿","andai ortu setuju","andai ortu setuju","['andai', 'ortu', 'tuju']","[andai, ortu, tuju]","andai ortu tuju","0","0","2025-02-12 02:51:02","False","True","False","id","positif"
"Qun Fa’s comment: hestek kabur dulu aja merupakan tamparan buat pemerintah yg blm bisa memberikan kesejahteraan kepada rakyatnya😂😂","hestek kabur dulu aja merupakan tamparan buat pemerintah yg blm bisa memberikan kesejahteraan kepada rakyatnya😂😂","hestek kabur dulu aja merupakan tamparan buat pemerintah yg blm bisa memberikan kesejahteraan kepada rakyatnya","hestek kabur dulu aja merupakan tamparan buat pemerintah yang belum bisa memberikan kesejahteraan kepada rakyatnya","['hestek', 'kabur', 'aja', 'tampar', 'perintah', 'sejahtera', 'rakyat']","[hestek, kabur, aja, tampar, perintah, sejahtera, rakyat]","hestek kabur aja tampar perintah sejahtera rakyat","0","0","2025-02-17 15:04:13","False","True","False","id","positif"
"dimashamzah99’s comment: ini si bahlil dari kemarin2 bikin gedeug gua sumpah","ini si bahlil dari kemarin2 bikin gedeug gua sumpah","ini si bahlil dari kemarin2 bikin gedeug gua sumpah","ini si bahlil dari kemarin2 bikin gedeug saya sumpah","['bahlil', 'bikin', 'gedeug', 'sumpah']","[bahlil, bikin, gedeug, sumpah]","bahlil bikin gedeug sumpah","0","0","2025-02-21 00:37:47","False","True","False","id","negatif"
"Shikikan PGR’s comment: gw ke mekah aja trus jadi petugas kebersihan hehe
ngehayal aja dulu","gw ke mekah aja trus jadi petugas kebersihan hehe
ngehayal aja dulu","gw ke mekah aja trus jadi petugas kebersihan hehe ngehayal aja dulu","saya ke mekah aja trus jadi petugas kebersihan hehe ngehayal aja dulu","['mekah', 'aja', 'trus', 'tugas', 'bersih', 'hehe', 'ngehayal', 'aja']","[mekah, aja, trus, tugas, bersih, hehe, ngehayal, aja]","mekah aja trus tugas bersih hehe ngehayal aja","0","0","2025-02-17 15:42:32","False","True","False","id","netral"
"who?’s comment: tetap pergi kak karna ingin menambah lebih banyak wawasan dan pengalaman #KaburAjaDulu","tetap pergi kak karna ingin menambah lebih banyak wawasan dan pengalaman #KaburAjaDulu","tetap pergi kak karna ingin menambah lebih banyak wawasan dan pengalaman","tetap pergi kak karena ingin menambah lebih banyak wawasan dan pengalaman","['pergi', 'kak', 'tambah', 'wawas', 'alam']","[pergi, kak, tambah, wawas, alam]","pergi kak tambah wawas alam","0","0","2025-02-14 18:07:35","False","True","False","id","positif"
"...’s comment: mikirin nasionalisme besok makan apa?","mikirin nasionalisme besok makan apa?","mikirin nasionalisme besok makan apa","mikirin nasionalisme besok makan apa","['mikirin', 'nasionalisme', 'makan']","[mikirin, nasionalisme, makan]","mikirin nasionalisme makan","0","0","2025-02-21 10:27:23","False","True","False","id","negatif"
"#kaburajadulu Korea tunggu akuuu","#kaburajadulu Korea tunggu akuuu","korea tunggu akuuu","korea tunggu saya","['korea', 'tunggu']","[korea, tunggu]","korea tunggu","1","0","2025-02-12 08:21:35","False","True","False","id","positif"
"WhatsApp’s comment: Bahlil siapa kok tiba tiba ngatur🤣🤣","Bahlil siapa kok tiba tiba ngatur🤣🤣","bahlil siapa kok tiba tiba ngatur","bahlil siapa kok tiba tiba ngatur","['bahlil', 'ngatur']","[bahlil, ngatur]","bahlil ngatur","0","0","2025-02-19 10:59:42","False","True","False","id","netral"
"k o n t o l🔥’s comment: kabur lu sono biar indo sedikit penduduk.dan gaji pun makin naik","kabur lu sono biar indo sedikit penduduk.dan gaji pun makin naik","kabur lu sono biar indo sedikit pendudukdan gaji pun makin naik","kabur kamu sono biar indonesia sedikit pendudukdan gaji pun makin naik","['kabur', 'sono', 'biar', 'indonesia', 'pendudukdan', 'gaji']","[kabur, sono, biar, indonesia, pendudukdan, gaji]","kabur sono biar indonesia pendudukdan gaji","0","0","2025-02-16 13:44:42","False","True","False","id","positif"
"Luqiyyyyyyyyy_’s comment: soon yahhh sabar","soon yahhh sabar","soon yahhh sabar","soon yah sabar","['soon', 'sabar']","[soon, sabar]","soon sabar","0","0","2025-02-12 01:44:16","False","True","False","id","netral"
"user9480380666562’s comment: nasionalisma tapi siapa yg mau kasi makan","nasionalisma tapi siapa yg mau kasi makan","nasionalisma tapi siapa yg mau kasi makan","nasionalisma tapi siapa yang mau kasi makan","['nasionalisma', 'kasi', 'makan']","[nasionalisma, kasi, makan]","nasionalisma kasi makan","0","0","2025-02-16 11:17:51","False","True","False","id","negatif"
"𝕷𝖎𝖓 𝖋𝖙 𝖙𝖐𝖋’s comment: ingat lagu ""TANAH AIR KU"" bang","ingat lagu ""TANAH AIR KU"" bang","ingat lagu tanah air ku bang","ingat lagu tanah air saya bang","['lagu', 'tanah', 'air', 'bang']","[lagu, tanah, air, bang]","lagu tanah air bang","0","0","2025-02-16 05:59:42","False","True","False","ms","netral"
"亗LEE文O亗’s comment: saya kalo g minim modal, saya lebih ke cari kerja di negara orang kerja di negri sendiri serba susah, perbandingan kerja dan gaji begitu sulit di cerna..malah bikin setres keadaan kerja elit umpah sulit","saya kalo g minim modal, saya lebih ke cari kerja di negara orang kerja di negri sendiri serba susah, perbandingan kerja dan gaji begitu sulit di cerna..malah bikin setres keadaan kerja elit umpah sulit","saya kalo g minim modal saya lebih ke cari kerja di negara orang kerja di negri sendiri serba susah perbandingan kerja dan gaji begitu sulit di cernamalah bikin setres keadaan kerja elit umpah sulit","saya kalau tidak minim modal saya lebih ke cari kerja di negara orang kerja di negri sendiri serba susah perbandingan kerja dan gaji begitu sulit di cernamalah bikin setres keadaan kerja elit umpah sulit","['minim', 'modal', 'cari', 'kerja', 'negara', 'orang', 'kerja', 'negri', 'serba', 'susah', 'banding', 'kerja', 'gaji', 'sulit', 'cernamalah', 'bikin', 'tres', 'kerja', 'elit', 'umpah', 'sulit']","[minim, modal, cari, kerja, negara, orang, kerja, negri, serba, susah, banding, kerja, gaji, sulit, cernamalah, bikin, tres, kerja, elit, umpah, sulit]","minim modal cari kerja negara orang kerja negri serba susah banding kerja gaji sulit cernamalah bikin tres kerja elit umpah sulit","0","0","2025-02-16 15:06:01","False","True","False","id","positif"
"Tim #KaburAjaDulu 😌🔥","Tim #KaburAjaDulu 😌🔥","tim","tim","['tim']","[tim]","tim","0","0","2025-02-21 06:51:37","False","True","False","id","negatif"
"Tuhan izinkan saya memimpin negri ini . makin sini makin kacau ini negara😂","Tuhan izinkan saya memimpin negri ini . makin sini makin kacau ini negara😂","tuhan izinkan saya memimpin negri ini makin sini makin kacau ini negara","tuhan izinkan saya memimpin negri ini makin sini makin kacau ini negara","['tuhan', 'izin', 'pimpin', 'negri', 'kacau', 'negara']","[tuhan, izin, pimpin, negri, kacau, negara]","tuhan izin pimpin negri kacau negara","0","0","2025-02-16 08:57:57","False","True","False","id","negatif"
"fixphone’s comment: gaji kecil
kerja susah
kuliah s1 pun susah
masuk kerja nyogok
masuk pemerintahan nyogok
semua nyogok
lapor polisi bayar
ancur parah sih...
1.5jt gaji di indo udah rebutan 😂😂","gaji kecil
kerja susah
kuliah s1 pun susah
masuk kerja nyogok
masuk pemerintahan nyogok
semua nyogok
lapor polisi bayar
ancur parah sih...
1.5jt gaji di indo udah rebutan 😂😂","gaji kecil kerja susah kuliah s1 pun susah masuk kerja nyogok masuk pemerintahan nyogok semua nyogok lapor polisi bayar ancur parah sih 15jt gaji di indo udah rebutan","gaji kecil kerja susah kuliah s1 pun susah masuk kerja nyogok masuk pemerintahan nyogok semua nyogok lapor polisi bayar ancur parah sih 15jt gaji di indonesia sudah rebutan","['gaji', 'kerja', 'susah', 'kuliah', 'susah', 'masuk', 'kerja', 'nyogok', 'masuk', 'perintah', 'nyogok', 'nyogok', 'lapor', 'polisi', 'bayar', 'ancur', 'parah', 'gaji', 'indonesia', 'rebut']","[gaji, kerja, susah, kuliah, susah, masuk, kerja, nyogok, masuk, perintah, nyogok, nyogok, lapor, polisi, bayar, ancur, parah, gaji, indonesia, rebut]","gaji kerja susah kuliah susah masuk kerja nyogok masuk perintah nyogok nyogok lapor polisi bayar ancur parah gaji indonesia rebut","1","0","2025-02-14 16:41:31","False","True","False","id","negatif"
"⚡’s comment: jadi keinget ramalan the Simpsons jadi Singapura","jadi keinget ramalan the Simpsons jadi Singapura","jadi keinget ramalan the simpsons jadi singapura","jadi keinget ramalan the simpsons jadi singapura","['keinget', 'ramal', 'the', 'simpsons', 'singapura']","[keinget, ramal, the, simpsons, singapura]","keinget ramal the simpsons singapura","1","0","2025-02-14 09:17:42","False","True","False","id","positif"
"I LOVE STUDYTOK!!!’s comment: para pemerintah mencoba memanipulasi para WNI agar gak kabur ke negara lain seperti pindah kewarga negaraan/nyari kerjaan/belajar karna kalau mayoritas WNI yang berduit dan yang berilmu pergi kenegara lain para pemerintah makan uang siapa?,gak mungkin dong mereka makan uang mereka sendiri😂","para pemerintah mencoba memanipulasi para WNI agar gak kabur ke negara lain seperti pindah kewarga negaraan/nyari kerjaan/belajar karna kalau mayoritas WNI yang berduit dan yang berilmu pergi kenegara lain para pemerintah makan uang siapa?,gak mungkin dong mereka makan uang mereka sendiri😂","para pemerintah mencoba memanipulasi para wni agar gak kabur ke negara lain seperti pindah kewarga negaraannyari kerjaanbelajar karna kalau mayoritas wni yang berduit dan yang berilmu pergi kenegara lain para pemerintah makan uang siapagak mungkin dong mereka makan uang mereka sendiri","para pemerintah mencoba memanipulasi para wni agar tidak kabur ke negara lain seperti pindah kewarga negaraannyari kerjaanbelajar karena kalau mayoritas wni yang berduit dan yang berilmu pergi kenegara lain para pemerintah makan uang siapagak mungkin dong mereka makan uang mereka sendiri","['perintah', 'coba', 'manipulasi', 'wni', 'kabur', 'negara', 'pindah', 'warga', 'negaraannyari', 'kerjaanbelajar', 'mayoritas', 'wni', 'duit', 'beril', 'pergi', 'negara', 'perintah', 'makan', 'uang', 'siapagak', 'makan', 'uang']","[perintah, coba, manipulasi, wni, kabur, negara, pindah, warga, negaraannyari, kerjaanbelajar, mayoritas, wni, duit, beril, pergi, negara, perintah, makan, uang, siapagak, makan, uang]","perintah coba manipulasi wni kabur negara pindah warga negaraannyari kerjaanbelajar mayoritas wni duit beril pergi negara perintah makan uang siapagak makan uang","1","1","2025-02-28 15:29:08","False","True","False","id","negatif"
"gw dukung lu
buat apa tinggal di negara konoha yg di penuhi tikus tikus berdasi🤭","gw dukung lu
buat apa tinggal di negara konoha yg di penuhi tikus tikus berdasi🤭","gw dukung lu buat apa tinggal di negara konoha yg di penuhi tikus tikus berdasi","saya dukung kamu buat apa tinggal di negara konoha yang di penuhi tikus tikus berdasi","['dukung', 'tinggal', 'negara', 'konoha', 'penuh', 'tikus', 'tikus', 'das']","[dukung, tinggal, negara, konoha, penuh, tikus, tikus, das]","dukung tinggal negara konoha penuh tikus tikus das","0","0","2025-02-24 11:53:49","False","True","False","id","positif"
"Pengen kabur jg","Pengen kabur jg","pengen kabur jg","ingin kabur jg","['kabur', 'jg']","[kabur, jg]","kabur jg","0","0","2025-02-11 01:36:11","False","True","False","id","positif"
"shusii girl 💜🍱🥡’s comment: dulu waktu sd pernah di kasih tau guru.. baca dulu soalnya baru jawab.. analisa dulu soalnya baru jawab.. apakah mentri ini melewatkan masa sdnya jd ga paham persoalan di indo ini","dulu waktu sd pernah di kasih tau guru.. baca dulu soalnya baru jawab.. analisa dulu soalnya baru jawab.. apakah mentri ini melewatkan masa sdnya jd ga paham persoalan di indo ini","dulu waktu sd pernah di kasih tau guru baca dulu soalnya baru jawab analisa dulu soalnya baru jawab apakah mentri ini melewatkan masa sdnya jd ga paham persoalan di indo ini","dulu waktu sd pernah di kasih tau guru baca dulu soalnya baru jawab analisa dulu soalnya baru jawab apakah mentri ini melewatkan masa sdnya jadi tidak paham persoalan di indonesia ini","['sd', 'kasih', 'tau', 'guru', 'baca', 'analisa', 'tri', 'lewat', 'sdnya', 'paham', 'indonesia']","[sd, kasih, tau, guru, baca, analisa, tri, lewat, sdnya, paham, indonesia]","sd kasih tau guru baca analisa tri lewat sdnya paham indonesia","0","0","2025-02-16 08:22:27","False","True","False","id","negatif"
"she(f)’s comment: mauu ikut kaburr jg aslinya","mauu ikut kaburr jg aslinya","mauu ikut kaburr jg aslinya","mauu ikut kaburr jg aslinya","['mauu', 'kaburr', 'jg', 'asli']","[mauu, kaburr, jg, asli]","mauu kaburr jg asli","0","0","2025-02-13 13:45:15","False","True","False","id","positif"
"Vyynzx’s comment: saya juga meragukan Indonesia","saya juga meragukan Indonesia","saya juga meragukan indonesia","saya juga meragukan indonesia","['ragu', 'indonesia']","[ragu, indonesia]","ragu indonesia","106","1","2025-02-17 05:30:12","False","True","False","id","negatif"
"Mytha Aridila’s comment: gen Z jangan ditantang pak nanti kalo dikasih paham nangis ndak ada yang bayar pajak","gen Z jangan ditantang pak nanti kalo dikasih paham nangis ndak ada yang bayar pajak","gen z jangan ditantang pak nanti kalo dikasih paham nangis ndak ada yang bayar pajak","gen z jangan ditantang pak nanti kalau dikasih paham nangis ndak ada yang bayar pajak","['gen', 'tantang', 'kasih', 'paham', 'nang', 'ndak', 'bayar', 'pajak']","[gen, tantang, kasih, paham, nang, ndak, bayar, pajak]","gen tantang kasih paham nang ndak bayar pajak","0","0","2025-02-17 15:59:43","False","True","False","id","negatif"
"maap udah pindah pak saya, enak lagi disini kalo liburan ke eropa tiket pesawat lebih murah daripada harga tiket ke indo wkwkwk tenang saya ttp cinta indonesia kok~~","maap udah pindah pak saya, enak lagi disini kalo liburan ke eropa tiket pesawat lebih murah daripada harga tiket ke indo wkwkwk tenang saya ttp cinta indonesia kok~~","maap udah pindah pak saya enak lagi disini kalo liburan ke eropa tiket pesawat lebih murah daripada harga tiket ke indo wkwkwk tenang saya ttp cinta indonesia kok","maap sudah pindah pak saya enak lagi disini kalau liburan ke eropa tiket pesawat lebih murah daripada harga tiket ke indonesia wkwkwk tenang saya ttp cinta indonesia kok","['maap', 'pindah', 'enak', 'libur', 'eropa', 'tiket', 'pesawat', 'murah', 'harga', 'tiket', 'indonesia', 'wkwkwk', 'tenang', 'ttp', 'cinta', 'indonesia']","[maap, pindah, enak, libur, eropa, tiket, pesawat, murah, harga, tiket, indonesia, wkwkwk, tenang, ttp, cinta, indonesia]","maap pindah enak libur eropa tiket pesawat murah harga tiket indonesia wkwkwk tenang ttp cinta indonesia","1","0","2025-02-12 15:50:41","False","True","False","id","positif"
"rahmahanifa318’s comment: la bpk bisa nggak menjamin dpt kerjaan ?","la bpk bisa nggak menjamin dpt kerjaan ?","la bpk bisa nggak menjamin dpt kerjaan","la bpk bisa tidak menjamin dpt kerjaan","['la', 'bpk', 'jamin', 'dpt', 'kerja']","[la, bpk, jamin, dpt, kerja]","la bpk jamin dpt kerja","0","0","2025-02-17 03:47:56","False","True","False","id","positif"
"Mutia Azzahra Salsab’s comment: mau donk ka ikut krja LN, udh muak di sini cari krja susah","mau donk ka ikut krja LN, udh muak di sini cari krja susah","mau donk ka ikut krja ln udh muak di sini cari krja susah","mau donk ka ikut krja ln sudah muak di sini cari krja susah","['donk', 'ka', 'krja', 'ln', 'muak', 'cari', 'krja', 'susah']","[donk, ka, krja, ln, muak, cari, krja, susah]","donk ka krja ln muak cari krja susah","0","0","2025-02-19 14:52:22","False","True","False","id","positif"
"aannengsih325’s comment: Pak bahlli umurku udh 53thn masih bertahan ditaiwan untuk merubah keluarga yg ada diindo","Pak bahlli umurku udh 53thn masih bertahan ditaiwan untuk merubah keluarga yg ada diindo","pak bahlli umurku udh 53thn masih bertahan ditaiwan untuk merubah keluarga yg ada diindo","pak bahlli umurku sudah 53thn masih bertahan ditaiwan untuk merubah keluarga yang ada diindo","['bahlli', 'umur', 'tahan', 'ditaiwan', 'rubah', 'keluarga', 'diindo']","[bahlli, umur, tahan, ditaiwan, rubah, keluarga, diindo]","bahlli umur tahan ditaiwan rubah keluarga diindo","0","0","2025-02-17 02:40:10","False","True","False","id","positif"
"anglermager’s comment: yg harus dipertanyakan nasionalisme para pejabat negara ini, kalau emang sayang sama rakyat sejahterakan bukan malah kayak skrng","yg harus dipertanyakan nasionalisme para pejabat negara ini, kalau emang sayang sama rakyat sejahterakan bukan malah kayak skrng","yg harus dipertanyakan nasionalisme para pejabat negara ini kalau emang sayang sama rakyat sejahterakan bukan malah kayak skrng","yang harus dipertanyakan nasionalisme para pejabat negara ini kalau memang sayang sama rakyat sejahterakan bukan malah kayak skrng","['nasionalisme', 'jabat', 'negara', 'sayang', 'rakyat', 'sejahtera', 'kayak', 'skrng']","[nasionalisme, jabat, negara, sayang, rakyat, sejahtera, kayak, skrng]","nasionalisme jabat negara sayang rakyat sejahtera kayak skrng","0","0","2025-02-16 03:56:55","False","True","False","id","negatif"
"r4hw3n’s comment: ditunggu buat temen²🤣
aku sudah kabur 2tahun nih","ditunggu buat temen²🤣
aku sudah kabur 2tahun nih","ditunggu buat temen² aku sudah kabur 2tahun nih","ditunggu buat temen² saya sudah kabur 2tahun nih","['tunggu', 'kabur']","[tunggu, kabur]","tunggu kabur","0","0","2025-02-14 15:47:29","False","True","False","id","positif"
"NamakuDis12’s comment: pa perbaiki dulu pak investornya uu cipta kerjanya sekarang phk meningkat tajam melambung tinggi","pa perbaiki dulu pak investornya uu cipta kerjanya sekarang phk meningkat tajam melambung tinggi","pa perbaiki dulu pak investornya uu cipta kerjanya sekarang phk meningkat tajam melambung tinggi","pa perbaiki dulu pak investornya uu cipta kerjanya sekarang phk meningkat tajam melambung tinggi","['pa', 'baik', 'investor', 'uu', 'cipta', 'kerja', 'phk', 'tingkat', 'tajam', 'lambung']","[pa, baik, investor, uu, cipta, kerja, phk, tingkat, tajam, lambung]","pa baik investor uu cipta kerja phk tingkat tajam lambung","0","0","2025-02-19 14:17:06","False","True","False","id","negatif"
"Uniang GG’s comment: Rakyat ke pak Bahlil"" Kami meragukan kinerja bapak""","Rakyat ke pak Bahlil"" Kami meragukan kinerja bapak""","rakyat ke pak bahlil kami meragukan kinerja bapak","rakyat ke pak bahlil kami meragukan kinerja bapak","['rakyat', 'bahlil', 'ragu', 'kerja']","[rakyat, bahlil, ragu, kerja]","rakyat bahlil ragu kerja","0","0","2025-02-17 16:26:52","False","True","False","id","negatif"
