"text","extracted_text","cleaned_text","normalized_text","tokens_no_stopwords_and_stemmed","tokens_no_stopwords_and_stemmed_formatted","processed","likes","reply_count","created_time_formatted","is_pinned","is_reply","user_verified","comment_language","sentiment_label"
"apa dengan nasionalisme hidup akan terjamin, zaman sekarang apa apa butuh duit pak, wkwkwk","apa dengan nasionalisme hidup akan terjamin, zaman sekarang apa apa butuh duit pak, wkwkwk","apa dengan nasionalisme hidup akan terjamin zaman sekarang apa apa butuh duit pak wkwkwk","apa dengan nasionalisme hidup akan terjamin zaman sekarang apa apa butuh duit pak wkwkwk","['nasionalisme', 'hidup', 'jamin', 'zaman', 'butuh', 'duit', 'wkwkwk']","[nasionalisme, hidup, jamin, zaman, butuh, duit, wkwkwk]","nasionalisme hidup jamin zaman butuh duit wkwkwk","0","0","2025-02-16 01:21:38","False","True","False","id","negatif"
"Utama Frm’s comment: pak klau gtu hdupkan masyarakat dengan benar bukan negara lain yg buat hidup mrka lebih berderajat","pak klau gtu hdupkan masyarakat dengan benar bukan negara lain yg buat hidup mrka lebih berderajat","pak klau gtu hdupkan masyarakat dengan benar bukan negara lain yg buat hidup mrka lebih berderajat","pak klau begitu hdupkan masyarakat dengan benar bukan negara lain yang buat hidup mrka lebih berderajat","['klau', 'hdupkan', 'masyarakat', 'negara', 'hidup', 'mrka', 'derajat']","[klau, hdupkan, masyarakat, negara, hidup, mrka, derajat]","klau hdupkan masyarakat negara hidup mrka derajat","0","0","2025-02-16 11:41:23","False","True","False","id","negatif"
"Kaisyar Anas’s comment: kerja dan kehidupan di Jepang lebih menjanjikan di banding Indonesia.#.kabur aja dlu.#.","kerja dan kehidupan di Jepang lebih menjanjikan di banding Indonesia.#.kabur aja dlu.#.","kerja dan kehidupan di jepang lebih menjanjikan di banding indonesiakabur aja dlu","kerja dan kehidupan di jepang lebih menjanjikan di banding indonesiakabur aja dlu","['kerja', 'hidup', 'jepang', 'janji', 'banding', 'indonesiakabur', 'aja', 'dlu']","[kerja, hidup, jepang, janji, banding, indonesiakabur, aja, dlu]","kerja hidup jepang janji banding indonesiakabur aja dlu","0","0","2025-02-11 13:53:24","False","True","False","id","positif"
"emang nasionalisme bikin kenyang ya??...beli beras pakai nasionalisme bisa ya pak??..","emang nasionalisme bikin kenyang ya??...beli beras pakai nasionalisme bisa ya pak??..","emang nasionalisme bikin kenyang yabeli beras pakai nasionalisme bisa ya pak","memang nasionalisme bikin kenyang yabeli beras pakai nasionalisme bisa ya pak","['nasionalisme', 'bikin', 'kenyang', 'yabeli', 'beras', 'pakai', 'nasionalisme']","[nasionalisme, bikin, kenyang, yabeli, beras, pakai, nasionalisme]","nasionalisme bikin kenyang yabeli beras pakai nasionalisme","1","0","2025-02-12 15:45:49","False","True","False","id","negatif"
"MOm'nya Edo Fergiansyah🥰’s comment: jjur sih pak sya cinta luar negri taiwan aku bisa npkahin klurgaku byangin pk sya nngung ibu ank adik2ku yng mmpunyai kkurangn sjk lhir sya nnggung 8 orang smpi sya bisa kbeli tnah ma bngun rumh lyak","jjur sih pak sya cinta luar negri taiwan aku bisa npkahin klurgaku byangin pk sya nngung ibu ank adik2ku yng mmpunyai kkurangn sjk lhir sya nnggung 8 orang smpi sya bisa kbeli tnah ma bngun rumh lyak","jjur sih pak sya cinta luar negri taiwan aku bisa npkahin klurgaku byangin pk sya nngung ibu ank adik2ku yng mmpunyai kkurangn sjk lhir sya nnggung 8 orang smpi sya bisa kbeli tnah ma bngun rumh lyak","jjur sih pak sya cinta luar negri taiwan saya bisa npkahin klurgaku byangin pk sya nngung ibu ank adik2ku yng mmpunyai kkurangn sjk lhir sya nnggung 8 orang smpi sya bisa kbeli tnah ma bngun rumh lyak","['jjur', 'sya', 'cinta', 'negri', 'taiwan', 'npkahin', 'klurgaku', 'byangin', 'pk', 'sya', 'nngung', 'ank', 'yng', 'mmpunyai', 'kkurangn', 'sjk', 'lhir', 'sya', 'nnggung', 'orang', 'smpi', 'sya', 'kbeli', 'tnah', 'ma', 'bngun', 'rumh', 'lyak']","[jjur, sya, cinta, negri, taiwan, npkahin, klurgaku, byangin, pk, sya, nngung, ank, yng, mmpunyai, kkurangn, sjk, lhir, sya, nnggung, orang, smpi, sya, kbeli, tnah, ma, bngun, rumh, lyak]","jjur sya cinta negri taiwan npkahin klurgaku byangin pk sya nngung ank yng mmpunyai kkurangn sjk lhir sya nnggung orang smpi sya kbeli tnah ma bngun rumh lyak","0","0","2025-02-20 06:53:15","False","True","False","ms","positif"
"visca Barça’s comment: Bangunnn.....banggunnnnnn..... williesalim sudah ganti PP....😭","Bangunnn.....banggunnnnnn..... williesalim sudah ganti PP....😭","bangunnnbanggunnnnnn williesalim sudah ganti pp","bangunbanggun williesalim sudah ganti pp","['bangunbanggun', 'williesalim', 'ganti', 'pp']","[bangunbanggun, williesalim, ganti, pp]","bangunbanggun williesalim ganti pp","29","27","2025-02-14 13:22:53","False","True","False","id","netral"
"Herawati bahran’s comment: emang paling bener ke luar negeri.di negri sendiri perkara gas 3kg aja di bikin susah.","emang paling bener ke luar negeri.di negri sendiri perkara gas 3kg aja di bikin susah.","emang paling bener ke luar negeridi negri sendiri perkara gas 3kg aja di bikin susah","memang paling benar ke luar negeridi negri sendiri perkara gas 3kg aja di bikin susah","['negeridi', 'negri', 'perkara', 'gas', 'aja', 'bikin', 'susah']","[negeridi, negri, perkara, gas, aja, bikin, susah]","negeridi negri perkara gas aja bikin susah","0","0","2025-02-16 23:04:28","False","True","False","id","positif"
"nana’s comment: alasan “nasionalisme” negara sendiri aja ga cinta sama rakyatnya wajar kalo rakyatnya ga cinta negaranya, apapun itu emang harus balance","alasan “nasionalisme” negara sendiri aja ga cinta sama rakyatnya wajar kalo rakyatnya ga cinta negaranya, apapun itu emang harus balance","alasan nasionalisme negara sendiri aja ga cinta sama rakyatnya wajar kalo rakyatnya ga cinta negaranya apapun itu emang harus balance","alasan nasionalisme negara sendiri aja tidak cinta sama rakyatnya wajar kalau rakyatnya tidak cinta negaranya apapun itu memang harus balance","['alas', 'nasionalisme', 'negara', 'aja', 'cinta', 'rakyat', 'wajar', 'rakyat', 'cinta', 'negara', 'apa', 'balance']","[alas, nasionalisme, negara, aja, cinta, rakyat, wajar, rakyat, cinta, negara, apa, balance]","alas nasionalisme negara aja cinta rakyat wajar rakyat cinta negara apa balance","1","0","2025-02-14 14:50:40","False","True","False","id","negatif"
"Rusia masih luas gesss😁😋","Rusia masih luas gesss😁😋","rusia masih luas gesss","rusia masih luas ges","['rusia', 'luas', 'ges']","[rusia, luas, ges]","rusia luas ges","2","0","2025-02-18 13:50:08","False","True","False","id","positif"
"ᥫ᭡Na’s comment: kok adek gk dibwak?","kok adek gk dibwak?","kok adek gk dibwak","kok adek tidak dibwak","['adek', 'dibwak']","[adek, dibwak]","adek dibwak","0","0","2025-02-15 23:49:39","False","True","False","id","negatif"
"Hayatun’s comment: pada pergi lah cari rejeki mu yg layak","pada pergi lah cari rejeki mu yg layak","pada pergi lah cari rejeki mu yg layak","pada pergi lah cari rejeki mu yang layak","['pergi', 'cari', 'rejeki', 'layak']","[pergi, cari, rejeki, layak]","pergi cari rejeki layak","0","0","2025-02-16 08:38:52","False","True","False","id","positif"
"sellernong98’s comment: kaborr jaa😂😂","kaborr jaa😂😂","kaborr jaa","kaborr jaa","['kaborr', 'jaa']","[kaborr, jaa]","kaborr jaa","0","0","2025-02-19 18:21:21","False","True","False","ms","positif"
"domimei’s comment: Coba jangan fokus ke situ, benahin kualifikasi perysaratan2 kerja yg mendiskriminasi itu, apa2 tinggi badan apa2 ordal","Coba jangan fokus ke situ, benahin kualifikasi perysaratan2 kerja yg mendiskriminasi itu, apa2 tinggi badan apa2 ordal","coba jangan fokus ke situ benahin kualifikasi perysaratan2 kerja yg mendiskriminasi itu apa2 tinggi badan apa2 ordal","coba jangan fokus ke situ benahin kualifikasi perysaratan2 kerja yang mendiskriminasi itu apa2 tinggi badan apa2 ordal","['coba', 'fokus', 'situ', 'benahin', 'kualifikasi', 'kerja', 'diskriminasi', 'badan', 'ordal']","[coba, fokus, situ, benahin, kualifikasi, kerja, diskriminasi, badan, ordal]","coba fokus situ benahin kualifikasi kerja diskriminasi badan ordal","0","0","2025-02-20 06:33:31","False","True","False","id","negatif"
"nayy🎀🦄’s comment: allahumma shollia a'lasayyidina Muhammad","allahumma shollia a'lasayyidina Muhammad","allahumma shollia alasayyidina muhammad","allahumma shollia alasayyidina muhammad","['allahumma', 'shollia', 'alasayyidina', 'muhammad']","[allahumma, shollia, alasayyidina, muhammad]","allahumma shollia alasayyidina muhammad","1","1","2025-02-12 15:20:08","False","True","False","id","netral"
"Babaje’s comment: hastag itu murni curhatan asli untk kndsi indo.. kabur bukan brrti pindah🤡, ada yg nabung dn blik ke indo dan yg pindah psti mikirin pekerjaan yg proper jngka pnjng dongg😊jd g asal.. emg ad yg asal?","hastag itu murni curhatan asli untk kndsi indo.. kabur bukan brrti pindah🤡, ada yg nabung dn blik ke indo dan yg pindah psti mikirin pekerjaan yg proper jngka pnjng dongg😊jd g asal.. emg ad yg asal?","hastag itu murni curhatan asli untk kndsi indo kabur bukan brrti pindah ada yg nabung dn blik ke indo dan yg pindah psti mikirin pekerjaan yg proper jngka pnjng donggjd g asal emg ad yg asal","hastag itu murni curhatan asli untk kndsi indonesia kabur bukan brrti pindah ada yang nabung dn blik ke indonesia dan yang pindah psti mikirin pekerjaan yang proper jngka pnjng donggjd tidak asal memang ad yang asal","['hastag', 'murni', 'curhatan', 'asli', 'untk', 'kndsi', 'indonesia', 'kabur', 'brrti', 'pindah', 'nabung', 'dn', 'blik', 'indonesia', 'pindah', 'psti', 'mikirin', 'kerja', 'proper', 'jngka', 'pnjng', 'donggjd', 'ad']","[hastag, murni, curhatan, asli, untk, kndsi, indonesia, kabur, brrti, pindah, nabung, dn, blik, indonesia, pindah, psti, mikirin, kerja, proper, jngka, pnjng, donggjd, ad]","hastag murni curhatan asli untk kndsi indonesia kabur brrti pindah nabung dn blik indonesia pindah psti mikirin kerja proper jngka pnjng donggjd ad","0","0","2025-02-14 20:23:08","False","True","False","id","netral"
"is.da❤️‍🔥’s comment: please lucuu banget jangan kembali dulu😭","please lucuu banget jangan kembali dulu😭","please lucuu banget jangan kembali dulu","please lucuu banget jangan kembali dulu","['please', 'lucuu', 'banget']","[please, lucuu, banget]","please lucuu banget","0","0","2025-02-16 22:58:27","False","True","False","id","positif"
"siapapun tolong ajak aku,","siapapun tolong ajak aku,","siapapun tolong ajak aku","siapapun tolong ajak saya","['tolong', 'ajak']","[tolong, ajak]","tolong ajak","0","0","2025-02-12 02:14:52","False","True","False","id","positif"
"Sakura kinomoto’s comment: sama Pak Bahlil, saya juga meragukan Nasionalisme Bapak.","sama Pak Bahlil, saya juga meragukan Nasionalisme Bapak.","sama pak bahlil saya juga meragukan nasionalisme bapak","sama pak bahlil saya juga meragukan nasionalisme bapak","['bahlil', 'ragu', 'nasionalisme']","[bahlil, ragu, nasionalisme]","bahlil ragu nasionalisme","0","0","2025-02-18 16:33:29","False","True","False","id","positif"
"Pulanya di negara kita sekarang terlihat Lebih baik perbanyakin staf khusus sepertinya 🙂🙏🏻","Pulanya di negara kita sekarang terlihat Lebih baik perbanyakin staf khusus sepertinya 🙂🙏🏻","pulanya di negara kita sekarang terlihat lebih baik perbanyakin staf khusus sepertinya","pulanya di negara kita sekarang terlihat lebih baik perbanyakin staf khusus sepertinya","['pula', 'negara', 'perbanyakin', 'staf', 'khusus']","[pula, negara, perbanyakin, staf, khusus]","pula negara perbanyakin staf khusus","0","1","2025-02-14 11:59:22","False","True","False","id","netral"
"cukiimoy.’s comment: yeayyy saingan dlam negri makin dikitt😋","yeayyy saingan dlam negri makin dikitt😋","yeayyy saingan dlam negri makin dikitt","yeay saingan dlam negri makin dikitt","['yeay', 'saing', 'dlam', 'negri', 'dikitt']","[yeay, saing, dlam, negri, dikitt]","yeay saing dlam negri dikitt","0","0","2025-02-15 03:53:53","False","True","False","id","positif"
"halir05’s comment: selama msh muda carilah uang sebanyak mungkin....walaupun itu keluarga negeri....jangan nerima nasip. walaupun di negeri sendiri....","selama msh muda carilah uang sebanyak mungkin....walaupun itu keluarga negeri....jangan nerima nasip. walaupun di negeri sendiri....","selama msh muda carilah uang sebanyak mungkinwalaupun itu keluarga negerijangan nerima nasip walaupun di negeri sendiri","selama msh muda carilah uang sebanyak mungkinwalaupun itu keluarga negerijangan nerima nasip walaupun di negeri sendiri","['msh', 'muda', 'cari', 'uang', 'mungkinwalaupun', 'keluarga', 'negerijangan', 'nerima', 'nasip', 'negeri']","[msh, muda, cari, uang, mungkinwalaupun, keluarga, negerijangan, nerima, nasip, negeri]","msh muda cari uang mungkinwalaupun keluarga negerijangan nerima nasip negeri","0","0","2025-02-18 01:59:56","False","True","False","id","negatif"
"kabur semua kabur biar saingan kami di Indonesia berkurang dan bisa mendapatkan lapangan pekerjaan lebih mudah, dan ingat ntar kalau diluar negeri kalian kenapa Napa ngk usah balik ke +62 lagi🤣","kabur semua kabur biar saingan kami di Indonesia berkurang dan bisa mendapatkan lapangan pekerjaan lebih mudah, dan ingat ntar kalau diluar negeri kalian kenapa Napa ngk usah balik ke +62 lagi🤣","kabur semua kabur biar saingan kami di indonesia berkurang dan bisa mendapatkan lapangan pekerjaan lebih mudah dan ingat ntar kalau diluar negeri kalian kenapa napa ngk usah balik ke 62 lagi","kabur semua kabur biar saingan kami di indonesia berkurang dan bisa mendapatkan lapangan pekerjaan lebih mudah dan ingat ntar kalau diluar negeri kalian kenapa napa ngk usah balik ke 62 lagi","['kabur', 'kabur', 'biar', 'saing', 'indonesia', 'kurang', 'lapang', 'kerja', 'mudah', 'ntar', 'luar', 'negeri', 'napa', 'ngk']","[kabur, kabur, biar, saing, indonesia, kurang, lapang, kerja, mudah, ntar, luar, negeri, napa, ngk]","kabur kabur biar saing indonesia kurang lapang kerja mudah ntar luar negeri napa ngk","0","0","2025-03-12 06:51:41","False","True","False","id","positif"
"Saaaa_’s comment: One day.","One day.","one day","one day","['one', 'day']","[one, day]","one day","0","0","2025-02-11 23:59:23","False","True","False","en","netral"
"𝙇𝙖𝙧𝙪𝙩𝙢𝙖𝙡𝙖𝙢’s comment: Impian dri awal lulus dlu, gua save dlu bg ntar klo dua tiga taun lgi kecapai gua balik lgi🤝","Impian dri awal lulus dlu, gua save dlu bg ntar klo dua tiga taun lgi kecapai gua balik lgi🤝","impian dri awal lulus dlu gua save dlu bg ntar klo dua tiga taun lgi kecapai gua balik lgi","impian dri awal lulus dlu saya save dlu bg ntar kalau dua tiga tahun lgi kecapai saya balik lgi","['impi', 'dri', 'lulus', 'dlu', 'save', 'dlu', 'bg', 'ntar', 'lgi', 'capa', 'lgi']","[impi, dri, lulus, dlu, save, dlu, bg, ntar, lgi, capa, lgi]","impi dri lulus dlu save dlu bg ntar lgi capa lgi","1","1","2025-02-12 16:53:59","False","True","False","id","positif"
"wulankinan’s comment: gw kok dapat suami org luar juga, pengin pindah ke negara dia aja dah..gw cinta Indonesia tapi Indonesia bikin gw melarat di negeri sndri","gw kok dapat suami org luar juga, pengin pindah ke negara dia aja dah..gw cinta Indonesia tapi Indonesia bikin gw melarat di negeri sndri","gw kok dapat suami org luar juga pengin pindah ke negara dia aja dahgw cinta indonesia tapi indonesia bikin gw melarat di negeri sndri","saya kok dapat suami orang luar juga ingin pindah ke negara dia aja dahgw cinta indonesia tapi indonesia bikin saya melarat di negeri sndri","['suami', 'orang', 'pindah', 'negara', 'aja', 'dahgw', 'cinta', 'indonesia', 'indonesia', 'bikin', 'melarat', 'negeri', 'sndri']","[suami, orang, pindah, negara, aja, dahgw, cinta, indonesia, indonesia, bikin, melarat, negeri, sndri]","suami orang pindah negara aja dahgw cinta indonesia indonesia bikin melarat negeri sndri","0","0","2025-02-19 14:27:49","False","True","False","id","positif"
"bukan nasionalisme nya pak yg di ributin ,tapi berfikir bagaimana caranya supaya anak² bangsa gak smpe pindah bneran ke negara orng demi sesuap nasi","bukan nasionalisme nya pak yg di ributin ,tapi berfikir bagaimana caranya supaya anak² bangsa gak smpe pindah bneran ke negara orng demi sesuap nasi","bukan nasionalisme nya pak yg di ributin tapi berfikir bagaimana caranya supaya anak² bangsa gak smpe pindah bneran ke negara orng demi sesuap nasi","bukan nasionalisme nya pak yang di ributin tapi berfikir bagaimana caranya supaya anak² bangsa tidak smpe pindah bneran ke negara orang demi sesuap nasi","['nasionalisme', 'ributin', 'berfikir', 'bangsa', 'smpe', 'pindah', 'bneran', 'negara', 'orang', 'suap', 'nasi']","[nasionalisme, ributin, berfikir, bangsa, smpe, pindah, bneran, negara, orang, suap, nasi]","nasionalisme ributin berfikir bangsa smpe pindah bneran negara orang suap nasi","0","0","2025-02-19 19:20:35","False","True","False","id","negatif"
"terserah’s comment: di indo cari kerja susah, yg di pandang tb sama pendidikan😕","di indo cari kerja susah, yg di pandang tb sama pendidikan😕","di indo cari kerja susah yg di pandang tb sama pendidikan","di indonesia cari kerja susah yang di pandang tb sama pendidikan","['indonesia', 'cari', 'kerja', 'susah', 'pandang', 'tb', 'didik']","[indonesia, cari, kerja, susah, pandang, tb, didik]","indonesia cari kerja susah pandang tb didik","0","0","2025-02-15 11:46:30","False","True","False","id","negatif"
"Dewi’s comment: nasionalisme 😅😅😅selalu dihati pak makanya cari kerja halal keluar negeri👍👍👍 daripada korupsi mati kelaparan","nasionalisme 😅😅😅selalu dihati pak makanya cari kerja halal keluar negeri👍👍👍 daripada korupsi mati kelaparan","nasionalisme selalu dihati pak makanya cari kerja halal keluar negeri daripada korupsi mati kelaparan","nasionalisme selalu dihati pak makanya cari kerja halal keluar negeri daripada korupsi mati kelaparan","['nasionalisme', 'hati', 'cari', 'kerja', 'halal', 'negeri', 'korupsi', 'mati', 'lapar']","[nasionalisme, hati, cari, kerja, halal, negeri, korupsi, mati, lapar]","nasionalisme hati cari kerja halal negeri korupsi mati lapar","0","0","2025-02-20 05:03:58","False","True","False","id","positif"
"tata’s comment: jaman sekarang percuma rakyatnya nasionalisme pejabat nya korupsitisme","jaman sekarang percuma rakyatnya nasionalisme pejabat nya korupsitisme","jaman sekarang percuma rakyatnya nasionalisme pejabat nya korupsitisme","jaman sekarang percuma rakyatnya nasionalisme pejabat nya korupsitisme","['jaman', 'rakyat', 'nasionalisme', 'jabat', 'korupsitisme']","[jaman, rakyat, nasionalisme, jabat, korupsitisme]","jaman rakyat nasionalisme jabat korupsitisme","1","0","2025-02-27 00:33:56","False","True","False","id","negatif"
"aku juga kabur kak, tpi kaburnya ke pedalaman Papua Selatan","aku juga kabur kak, tpi kaburnya ke pedalaman Papua Selatan","aku juga kabur kak tpi kaburnya ke pedalaman papua selatan","saya juga kabur kak tpi kaburnya ke pedalaman papua selatan","['kabur', 'kak', 'tpi', 'kabur', 'dalam', 'papua', 'selatan']","[kabur, kak, tpi, kabur, dalam, papua, selatan]","kabur kak tpi kabur dalam papua selatan","0","0","2025-02-12 10:33:44","False","True","False","id","positif"
"dipsquickk’s comment: nasionalisme? sejak kecil kita diajar pancasila, uud, tiba mau kerja susah jauh dari kata sejahtera. mau kerja persyaratannya aduh","nasionalisme? sejak kecil kita diajar pancasila, uud, tiba mau kerja susah jauh dari kata sejahtera. mau kerja persyaratannya aduh","nasionalisme sejak kecil kita diajar pancasila uud tiba mau kerja susah jauh dari kata sejahtera mau kerja persyaratannya aduh","nasionalisme sejak kecil kita diajar pancasila uud tiba mau kerja susah jauh dari kata sejahtera mau kerja persyaratannya aduh","['nasionalisme', 'ajar', 'pancasila', 'uud', 'kerja', 'susah', 'sejahtera', 'kerja', 'syarat', 'aduh']","[nasionalisme, ajar, pancasila, uud, kerja, susah, sejahtera, kerja, syarat, aduh]","nasionalisme ajar pancasila uud kerja susah sejahtera kerja syarat aduh","1","0","2025-02-12 06:38:24","False","True","False","id","netral"
"桜 遥’s comment: gua nyusul secepatnya aminn ya Allah 🙏","gua nyusul secepatnya aminn ya Allah 🙏","gua nyusul secepatnya aminn ya allah","saya nyusul secepatnya aminn ya allah","['nyusul', 'cepat', 'aminn', 'allah']","[nyusul, cepat, aminn, allah]","nyusul cepat aminn allah","0","0","2025-02-18 14:46:46","False","True","False","id","positif"
"@Bahlil Lahadalia lihat ini pak😂 @truman","@Bahlil Lahadalia lihat ini pak😂 @truman","lahadalia lihat ini pak","lahadalia lihat ini pak","['lahadalia', 'lihat']","[lahadalia, lihat]","lahadalia lihat","0","0","2025-02-19 20:17:17","False","True","False","id","netral"
"Cina belike 😂 apa itu","Cina belike 😂 apa itu","cina belike apa itu","cina belike apa itu","['cina', 'belike']","[cina, belike]","cina belike","0","0","2025-02-19 10:41:35","False","True","False","ms","netral"
"gass jepang @Rio @Excited 🥀 @Kun-  king ps @muhammadfazriharikusumaa","gass jepang @Rio @Excited 🥀 @Kun-  king ps @muhammadfazriharikusumaa","gass jepang king ps","gass jepang king ps","['gass', 'jepang', 'king', 'ps']","[gass, jepang, king, ps]","gass jepang king ps","2","2","2025-02-19 03:06:47","False","True","False","id","positif"
"Wahyono079’s comment: bahlil tolong kebijakan gas lpg 3kg mu nyusahin masyarakat, susah nyari lpg sekarang buat masak","bahlil tolong kebijakan gas lpg 3kg mu nyusahin masyarakat, susah nyari lpg sekarang buat masak","bahlil tolong kebijakan gas lpg 3kg mu nyusahin masyarakat susah nyari lpg sekarang buat masak","bahlil tolong kebijakan gas lpg 3kg mu nyusahin masyarakat susah mencari lpg sekarang buat masak","['bahlil', 'tolong', 'bijak', 'gas', 'lpg', 'nyusahin', 'masyarakat', 'susah', 'cari', 'lpg', 'masak']","[bahlil, tolong, bijak, gas, lpg, nyusahin, masyarakat, susah, cari, lpg, masak]","bahlil tolong bijak gas lpg nyusahin masyarakat susah cari lpg masak","0","0","2025-02-20 02:57:41","False","True","False","id","negatif"
"J monochrome’s comment: ""menuju Indonesia emas"" 😹😹😹","""menuju Indonesia emas"" 😹😹😹","menuju indonesia emas","menuju indonesia emas","['indonesia', 'emas']","[indonesia, emas]","indonesia emas","0","0","2025-02-17 05:26:30","False","True","False","id","positif"
"_ciaja00’s comment: gausah jauh2 kalo masalah nasionalisme, ga merugikan negara aja kita udah nasionalisme kok, malah pertanyaan nya, bagaimna dengan koruptor2 itu?","gausah jauh2 kalo masalah nasionalisme, ga merugikan negara aja kita udah nasionalisme kok, malah pertanyaan nya, bagaimna dengan koruptor2 itu?","gausah jauh2 kalo masalah nasionalisme ga merugikan negara aja kita udah nasionalisme kok malah pertanyaan nya bagaimna dengan koruptor2 itu","gausah jauh2 kalau masalah nasionalisme tidak merugikan negara aja kita sudah nasionalisme kok malah pertanyaan nya bagaimna dengan koruptor2 itu","['gausah', 'nasionalisme', 'rugi', 'negara', 'aja', 'nasionalisme', 'bagaimna']","[gausah, nasionalisme, rugi, negara, aja, nasionalisme, bagaimna]","gausah nasionalisme rugi negara aja nasionalisme bagaimna","0","0","2025-02-25 05:45:57","False","True","False","id","negatif"
"tutor kaburnya kaaa #kaburAjadulu","tutor kaburnya kaaa #kaburAjadulu","tutor kaburnya kaaa","tutor kaburnya ka","['tutor', 'kabur', 'ka']","[tutor, kabur, ka]","tutor kabur ka","1","0","2025-02-12 08:12:23","False","True","False","id","positif"
"jagoan2’s comment: otw pindah ke Jepang ajah gak sih yg kosong penghuni😏","otw pindah ke Jepang ajah gak sih yg kosong penghuni😏","otw pindah ke jepang ajah gak sih yg kosong penghuni","otw pindah ke jepang ajah tidak sih yang kosong penghuni","['otw', 'pindah', 'jepang', 'ajah', 'kosong', 'huni']","[otw, pindah, jepang, ajah, kosong, huni]","otw pindah jepang ajah kosong huni","0","0","2025-02-18 06:58:43","False","True","False","id","positif"
"Pinggiran Keju’s comment: Saya cinta indonesia tapi gak siap hidup susah😭😭😭","Saya cinta indonesia tapi gak siap hidup susah😭😭😭","saya cinta indonesia tapi gak siap hidup susah","saya cinta indonesia tapi tidak siap hidup susah","['cinta', 'indonesia', 'hidup', 'susah']","[cinta, indonesia, hidup, susah]","cinta indonesia hidup susah","0","0","2025-02-20 23:49:49","False","True","False","id","negatif"
"Azi Syahputra’s comment: bakso goreng 5 rb.gak tergoreng gas abis😁😁","bakso goreng 5 rb.gak tergoreng gas abis😁😁","bakso goreng 5 rbgak tergoreng gas abis","bakso goreng 5 rbgak tergoreng gas abis","['bakso', 'goreng', 'rbgak', 'goreng', 'gas', 'abis']","[bakso, goreng, rbgak, goreng, gas, abis]","bakso goreng rbgak goreng gas abis","0","0","2025-02-16 03:50:27","False","True","False","id","negatif"
"KITA SEMUA MERAGUNAKAN KINERJA BAPAK DAN TEMAN TEMAN","KITA SEMUA MERAGUNAKAN KINERJA BAPAK DAN TEMAN TEMAN","kita semua meragunakan kinerja bapak dan teman teman","kita semua meragunakan kinerja bapak dan teman teman","['meragunakan', 'kerja', 'teman', 'teman']","[meragunakan, kerja, teman, teman]","meragunakan kerja teman teman","0","0","2025-02-19 08:20:44","False","True","False","id","negatif"
"GenyoLL’s comment: emang klo bisa pindah negara dengan mudah,q juga pengin tinggal di negara maju😂😂. soalnya enak krj n tinggal di negara maju ☺️","emang klo bisa pindah negara dengan mudah,q juga pengin tinggal di negara maju😂😂. soalnya enak krj n tinggal di negara maju ☺️","emang klo bisa pindah negara dengan mudahq juga pengin tinggal di negara maju soalnya enak krj n tinggal di negara maju","memang kalau bisa pindah negara dengan mudahq juga ingin tinggal di negara maju soalnya enak krj n tinggal di negara maju","['pindah', 'negara', 'mudahq', 'tinggal', 'negara', 'maju', 'enak', 'krj', 'tinggal', 'negara', 'maju']","[pindah, negara, mudahq, tinggal, negara, maju, enak, krj, tinggal, negara, maju]","pindah negara mudahq tinggal negara maju enak krj tinggal negara maju","10","3","2025-02-12 00:27:36","False","True","False","id","positif"
"EL REAL’s comment: puji Tuhan minggu depan udah berangkat ke jepang😄","puji Tuhan minggu depan udah berangkat ke jepang😄","puji tuhan minggu depan udah berangkat ke jepang","puji tuhan minggu depan sudah berangkat ke jepang","['puji', 'tuhan', 'berangkat', 'jepang']","[puji, tuhan, berangkat, jepang]","puji tuhan berangkat jepang","0","0","2025-02-16 07:22:01","False","True","False","id","negatif"
"Wahyu Suradi’s comment: yg mau kabur aja kabur ko koar,, ga tau diri","yg mau kabur aja kabur ko koar,, ga tau diri","yg mau kabur aja kabur ko koar ga tau diri","yang mau kabur aja kabur ko koar tidak tau diri","['kabur', 'aja', 'kabur', 'ko', 'koar', 'tau']","[kabur, aja, kabur, ko, koar, tau]","kabur aja kabur ko koar tau","0","0","2025-02-14 20:07:17","False","True","False","id","negatif"
"gue udah di jepang sekarang mau jalan 2 minggu doain ya teman2 semoga betah","gue udah di jepang sekarang mau jalan 2 minggu doain ya teman2 semoga betah","gue udah di jepang sekarang mau jalan 2 minggu doain ya teman2 semoga betah","gue sudah di jepang sekarang mau jalan 2 minggu doakan ya teman2 semoga betah","['gue', 'jepang', 'jalan', 'doa', 'moga', 'betah']","[gue, jepang, jalan, doa, moga, betah]","gue jepang jalan doa moga betah","0","0","2025-02-16 14:07:48","False","True","False","id","positif"
"Dio pikir anak muda Indonesia dak mampu ke luar negeri🤣","Dio pikir anak muda Indonesia dak mampu ke luar negeri🤣","dio pikir anak muda indonesia dak mampu ke luar negeri","dio pikir anak muda indonesia dak mampu ke luar negeri","['dio', 'pikir', 'anak', 'muda', 'indonesia', 'dak', 'negeri']","[dio, pikir, anak, muda, indonesia, dak, negeri]","dio pikir anak muda indonesia dak negeri","0","0","2025-02-28 05:57:38","False","True","False","ms","negatif"
