"text","extracted_text","cleaned_text","normalized_text","processed","sentiment_label","likes","reply_count","created_time_formatted"
"bahlil bahlil😹😹","bahlil bahlil😹😹","bahlil bahlil","bahlil bahlil","bahlil bahlil","netral","1","0","2025-02-14 08:50:04"
"doainn sayaaa bulann depann ke uk
#kaburajadulu","doainn sayaaa bulann depann ke uk
#kaburajadulu","doainn sayaaa bulann depann ke uk","doainn saya bulann depann ke uk","doainn bulann depann uk","positif","0","0","2025-02-15 14:05:10"
"jernih bgt bg","jernih bgt bg","jernih bgt bg","jernih banget bg","jernih banget bg","netral","0","0","2025-02-20 17:08:23"
"Azzis Alammanda’s comment: Allah mentakdirkan saya lahir di Indonesia pasti bkn tanpa alasan, walaupun menjalani hidup ada pilihan, dan saya memilih untuk jadi pejuang dan merubah negara ini menjadi negara islam,","Allah mentakdirkan saya lahir di Indonesia pasti bkn tanpa alasan, walaupun menjalani hidup ada pilihan, dan saya memilih untuk jadi pejuang dan merubah negara ini menjadi negara islam,","allah mentakdirkan saya lahir di indonesia pasti bkn tanpa alasan walaupun menjalani hidup ada pilihan dan saya memilih untuk jadi pejuang dan merubah negara ini menjadi negara islam","allah mentakdirkan saya lahir di indonesia pasti bkn tanpa alasan walaupun menjalani hidup ada pilihan dan saya memilih untuk jadi pejuang dan merubah negara ini menjadi negara islam","allah takdir lahir indonesia bkn alas jalan hidup pilih pilih juang rubah negara negara islam","negatif","0","0","2025-02-12 01:33:25"
"Kitty The Cat’s comment: Mau kerja di luar negeri ataupun di indo, semua ada plus minusnya. Cukup sesuaikan aja mana yg sesuai sama kita. Kalo aku pilih ke luar negeri, karena aku ingin nambah pengalaman selagi muda.","Mau kerja di luar negeri ataupun di indo, semua ada plus minusnya. Cukup sesuaikan aja mana yg sesuai sama kita. Kalo aku pilih ke luar negeri, karena aku ingin nambah pengalaman selagi muda.","mau kerja di luar negeri ataupun di indo semua ada plus minusnya cukup sesuaikan aja mana yg sesuai sama kita kalo aku pilih ke luar negeri karena aku ingin nambah pengalaman selagi muda","mau kerja di luar negeri ataupun di indonesia semua ada plus minusnya cukup sesuaikan aja mana yang sesuai sama kita kalau saya pilih ke luar negeri karena saya ingin nambah pengalaman selagi muda","kerja negeri indonesia plus minus sesuai aja sesuai pilih negeri nambah alam selagi muda","netral","0","0","2025-02-14 19:10:35"
"MsBreeWC’s comment: apakah nasionalisme bisa ngasih pekerjaan???
kita butuh pekerjaan utk makan utk hidup, gak butuh kata² nasionalisme.
perbaiki dulu negeri ini baru nasionalisme akan menyusul","apakah nasionalisme bisa ngasih pekerjaan???
kita butuh pekerjaan utk makan utk hidup, gak butuh kata² nasionalisme.
perbaiki dulu negeri ini baru nasionalisme akan menyusul","apakah nasionalisme bisa ngasih pekerjaan kita butuh pekerjaan utk makan utk hidup gak butuh kata² nasionalisme perbaiki dulu negeri ini baru nasionalisme akan menyusul","apakah nasionalisme bisa ngasih pekerjaan kita butuh pekerjaan untuk makan untuk hidup tidak butuh kata² nasionalisme perbaiki dulu negeri ini baru nasionalisme akan menyusul","nasionalisme ngasih kerja butuh kerja makan hidup butuh nasionalisme baik negeri nasionalisme susul","negatif","0","0","2025-02-17 11:03:04"
"alsaki_aginantha’s comment: tahun depan aku pindah ke UK#kaburajadulu","tahun depan aku pindah ke UK#kaburajadulu","tahun depan aku pindah ke uk","tahun depan saya pindah ke uk","pindah uk","positif","0","0","2025-02-20 06:01:46"
"YienrieXynz’s comment: harus bisa ngerasain salju di luar negeri jg!!!! [cool]","harus bisa ngerasain salju di luar negeri jg!!!! [cool]","harus bisa ngerasain salju di luar negeri jg cool","harus bisa ngerasain salju di luar negeri jg cool","ngerasain salju negeri jg cool","positif","0","0","2025-02-16 07:46:56"
"rayy!’s comment: bagii cuann bggg🙂","bagii cuann bggg🙂","bagii cuann bggg","bagii cuann bg","bagi cuann bg","positif","2","0","2025-02-19 19:45:21"
"siiii’s comment: nasional 400 t di gitui, gimana yg belum terbongkar","nasional 400 t di gitui, gimana yg belum terbongkar","nasional 400 t di gitui gimana yg belum terbongkar","nasional 400 t di gitui bagaimana yang belum terbongkar","nasional gitui bongkar","negatif","0","0","2025-02-20 09:35:34"
"opqrdg’s comment: bahhhh tanya tmn2 lu dah, kami yg meragukan lu pada😫🙏","bahhhh tanya tmn2 lu dah, kami yg meragukan lu pada😫🙏","bahhhh tanya tmn2 lu dah kami yg meragukan lu pada","bah tanya tmn2 kamu dah kami yang meragukan kamu pada","bah dah ragu","negatif","1","0","2025-02-13 15:36:57"
"nah Bpk mmg sdh enak... coba spt mrk2 yg susah cari kerja. ke luar negeri bukan berarti gak nasionalis pak","nah Bpk mmg sdh enak... coba spt mrk2 yg susah cari kerja. ke luar negeri bukan berarti gak nasionalis pak","nah bpk mmg sdh enak coba spt mrk2 yg susah cari kerja ke luar negeri bukan berarti gak nasionalis pak","nah bpk mmg sudah enak coba seperti mrk2 yang susah cari kerja ke luar negeri bukan berarti tidak nasionalis pak","bpk mmg enak coba susah cari kerja negeri nasionalis","positif","0","0","2025-02-16 09:49:12"
"︎’s comment: minimal turunin dlu itu peraturan masuk kantornya,apalah harus S1 berpengalaman😂😂","minimal turunin dlu itu peraturan masuk kantornya,apalah harus S1 berpengalaman😂😂","minimal turunin dlu itu peraturan masuk kantornyaapalah harus s1 berpengalaman","minimal turunin dlu itu peraturan masuk kantornyaapalah harus s1 berpengalaman","minimal turunin dlu atur masuk kantornyaapalah alam","negatif","3","0","2025-02-13 23:09:29"
"indra Kamarudin’s comment: Aku salah 1 orng yg sudah dpt kerja di LN bang memang dsni persyaratan kerjanya ng susah kayak di konoha bang","Aku salah 1 orng yg sudah dpt kerja di LN bang memang dsni persyaratan kerjanya ng susah kayak di konoha bang","aku salah 1 orng yg sudah dpt kerja di ln bang memang dsni persyaratan kerjanya ng susah kayak di konoha bang","saya salah 1 orang yang sudah dpt kerja di ln bang memang dsni persyaratan kerjanya ng susah kayak di konoha bang","salah orang dpt kerja ln bang dsni syarat kerja ng susah kayak konoha bang","positif","0","0","2025-02-17 09:12:54"
"anna@shbg’s comment: Nasionalis gmn org gak mkn di Indonesia ngomg gampang ya pak Anak saya S1 kerja hanya 2.700 000 kost mkn aja kurang skrng anak saya sdh di luar negeri tau bisa dia bantu klrga kuliahkan adeknya","Nasionalis gmn org gak mkn di Indonesia ngomg gampang ya pak Anak saya S1 kerja hanya 2.700 000 kost mkn aja kurang skrng anak saya sdh di luar negeri tau bisa dia bantu klrga kuliahkan adeknya","nasionalis gmn org gak mkn di indonesia ngomg gampang ya pak anak saya s1 kerja hanya 2700 000 kost mkn aja kurang skrng anak saya sdh di luar negeri tau bisa dia bantu klrga kuliahkan adeknya","nasionalis bagaimana orang tidak mkn di indonesia ngomg gampang ya pak anak saya s1 kerja hanya 2700 0 kost mkn aja kurang skrng anak saya sudah di luar negeri tau bisa dia bantu klrga kuliahkan adeknya","nasionalis orang mkn indonesia ngomg gampang anak kerja kost mkn aja skrng anak negeri tau bantu klrga kuliah adeknya","positif","0","0","2025-02-19 07:41:03"
"Maretha’s comment: kalau menurut kak Vina gimana kak responnya?","kalau menurut kak Vina gimana kak responnya?","kalau menurut kak vina gimana kak responnya","kalau menurut kak vina bagaimana kak responnya","kak vina kak responnya","netral","0","0","2025-02-14 15:17:26"
"Saya menghargai keputusan setiap orang yg ingin mencari pekerjaan di luar negeri. Tapi harus diingat masih banyak faktor yg harus dipikirkan dengan matang.Mulai dari biaya, mental, skill dan kemampuan","Saya menghargai keputusan setiap orang yg ingin mencari pekerjaan di luar negeri. Tapi harus diingat masih banyak faktor yg harus dipikirkan dengan matang.Mulai dari biaya, mental, skill dan kemampuan","saya menghargai keputusan setiap orang yg ingin mencari pekerjaan di luar negeri tapi harus diingat masih banyak faktor yg harus dipikirkan dengan matangmulai dari biaya mental skill dan kemampuan","saya menghargai keputusan setiap orang yang ingin mencari pekerjaan di luar negeri tapi harus diingat masih banyak faktor yang harus dipikirkan dengan matangmulai dari biaya mental skill dan kemampuan","harga putus orang cari kerja negeri faktor pikir matangmulai biaya mental skill mampu","netral","15","1","2025-02-14 14:09:21"
"yuLia aJa’s comment: aduh... bahas nasionalisme😂, org pemerintah aja kaga mikirin rakyatnya😂 lawak","aduh... bahas nasionalisme😂, org pemerintah aja kaga mikirin rakyatnya😂 lawak","aduh bahas nasionalisme org pemerintah aja kaga mikirin rakyatnya lawak","aduh bahas nasionalisme orang pemerintah aja kaga mikirin rakyatnya lawak","aduh bahas nasionalisme orang perintah aja kaga mikirin rakyat lawak","negatif","0","0","2025-02-20 06:48:48"
"anjai’s comment: ditunggu yang mau kabur, jan balek lagi","ditunggu yang mau kabur, jan balek lagi","ditunggu yang mau kabur jan balek lagi","ditunggu yang mau kabur jan balek lagi","tunggu kabur jan balek","negatif","0","0","2025-02-18 17:07:38"
"💐💐💐🍄’s comment: kami butuh makan dan kepastian hukum yg adil..","kami butuh makan dan kepastian hukum yg adil..","kami butuh makan dan kepastian hukum yg adil","kami butuh makan dan kepastian hukum yang adil","butuh makan pasti hukum adil","negatif","1","0","2025-02-12 06:14:31"
"geministore2’s comment: trus bisa jamin untuk orng2 indonesia dpt pekerjaan pak @bahlil.lahadalia . bnyak anak muda indonesia yg msh gak kerja ujung2 nya kerja ojek online karena untuk lowong pekerjaan di PT atau di perkantoran sulit dengan persyaratan yg harus sempurna 😁😁😁","trus bisa jamin untuk orng2 indonesia dpt pekerjaan pak @bahlil.lahadalia . bnyak anak muda indonesia yg msh gak kerja ujung2 nya kerja ojek online karena untuk lowong pekerjaan di PT atau di perkantoran sulit dengan persyaratan yg harus sempurna 😁😁😁","trus bisa jamin untuk orng2 indonesia dpt pekerjaan pak lahadalia bnyak anak muda indonesia yg msh gak kerja ujung2 nya kerja ojek online karena untuk lowong pekerjaan di pt atau di perkantoran sulit dengan persyaratan yg harus sempurna","trus bisa jamin untuk orng2 indonesia dpt pekerjaan pak lahadalia bnyak anak muda indonesia yang msh tidak kerja ujung2 nya kerja ojek online karena untuk lowong pekerjaan di pt atau di perkantoran sulit dengan persyaratan yang harus sempurna","trus jamin indonesia dpt kerja lahadalia bnyak anak muda indonesia msh kerja kerja ojek online lowong kerja pt kantor sulit syarat sempurna","negatif","0","0","2025-02-20 13:20:09"
"andi setiawan 01’s comment: bahlil mah ngomong doang😏","bahlil mah ngomong doang😏","bahlil mah ngomong doang","bahlil mah ngomong doang","bahlil ngomong doang","negatif","0","0","2025-02-20 21:30:55"
"lah dikira kita pengen pindah grgr siapa kocak","lah dikira kita pengen pindah grgr siapa kocak","lah dikira kita pengen pindah grgr siapa kocak","lah dikira kita ingin pindah grgr siapa kocak","pindah grgr kocak","negatif","0","0","2025-02-18 13:59:28"
"기숙사_8’s comment: ahh kabur ae dulu lah mau di kasih tips kerja juga fakta nya orang dalem juga 😩","ahh kabur ae dulu lah mau di kasih tips kerja juga fakta nya orang dalem juga 😩","ahh kabur ae dulu lah mau di kasih tips kerja juga fakta nya orang dalem juga","ahh kabur ae dulu lah mau di kasih tips kerja juga fakta nya orang dalem juga","ahh kabur ae kasih tips kerja fakta orang dalem","positif","0","0","2025-02-14 13:02:45"
"Zeyll’s comment: mlan impian rata"" warga indo pgn pindah ke luar negri iya g sii😭","mlan impian rata"" warga indo pgn pindah ke luar negri iya g sii😭","mlan impian rata warga indo pgn pindah ke luar negri iya g sii","mlan impian rata warga indonesia ingin pindah ke luar negri iya tidak sii","mlan impi warga indonesia pindah negri iya sii","positif","1","0","2025-02-15 00:05:54"
"maula’s comment: #kaburajadulu apa kabar yang di Kamboja 🙈😔","#kaburajadulu apa kabar yang di Kamboja 🙈😔","apa kabar yang di kamboja","apa kabar yang di kamboja","kabar kamboja","negatif","0","0","2025-02-10 13:15:18"
"wildan setyawan’s comment: #kaburajadulu oke gas? oke gas? gas lah!!","#kaburajadulu oke gas? oke gas? gas lah!!","oke gas oke gas gas lah","oke gas oke gas gas lah","oke gas oke gas gas","positif","0","0","2025-02-15 04:47:48"
"ㅤ’s comment: lebih enak luar si ga banyak tunjangan,pajak,dll
f
dari pda di negri sendiri tapi rasanya ngontrak padahal rumah sendiri","lebih enak luar si ga banyak tunjangan,pajak,dll
f
dari pda di negri sendiri tapi rasanya ngontrak padahal rumah sendiri","lebih enak luar si ga banyak tunjanganpajakdll f dari pda di negri sendiri tapi rasanya ngontrak padahal rumah sendiri","lebih enak luar si tidak banyak tunjanganpajakdll f dari pda di negri sendiri tapi rasanya ngontrak padahal rumah sendiri","enak tunjanganpajakdll pda negri ngontrak rumah","positif","3","0","2025-02-13 01:05:36"
"Mang Day’s comment: pindah lebih elegan","pindah lebih elegan","pindah lebih elegan","pindah lebih elegan","pindah elegan","positif","0","0","2025-02-18 06:23:52"
"Calonmu’s comment: Bahlul🗿","Bahlul🗿","bahlul","bahlul","bahlul","negatif","0","0","2025-02-17 02:32:02"
"me?, idk’s comment: jadi ob aja harus banyak syarat🤭","jadi ob aja harus banyak syarat🤭","jadi ob aja harus banyak syarat","jadi ob aja harus banyak syarat","ob aja syarat","netral","1","0","2025-02-12 13:50:21"
"Irfan firmiawan’s comment: ikut Bang","ikut Bang","ikut bang","ikut bang","bang","positif","0","0","2025-02-16 05:48:51"
"mantap , paling bener nih","mantap , paling bener nih","mantap paling bener nih","mantap paling benar nih","mantap","positif","0","0","2025-02-15 16:30:56"
"adoramee’s comment: kakk boss ku aja yg anggota dprd ga mensejahterakan karyawan kooo, terlihat manis tpi pahit dan fakta lapangan emg kejam😭🙏","kakk boss ku aja yg anggota dprd ga mensejahterakan karyawan kooo, terlihat manis tpi pahit dan fakta lapangan emg kejam😭🙏","kakk boss ku aja yg anggota dprd ga mensejahterakan karyawan kooo terlihat manis tpi pahit dan fakta lapangan emg kejam","kakk boss saya aja yang anggota dprd tidak mensejahterakan karyawan ko terlihat manis tpi pahit dan fakta lapangan memang kejam","kakk boss aja anggota dprd sejahtera karyawan ko manis tpi pahit fakta lapang kejam","negatif","0","0","2025-02-19 05:12:53"
"aku maauu buaatt, tpi lg persiapan untuk 2026, jgn ilang dulu pliss😭🙏","aku maauu buaatt, tpi lg persiapan untuk 2026, jgn ilang dulu pliss😭🙏","aku maauu buaatt tpi lg persiapan untuk 2026 jgn ilang dulu pliss","saya maauu buaatt tpi lg persiapan untuk 2026 jgn ilang dulu pliss","maauu buaatt tpi lg siap jgn ilang pliss","positif","1","0","2025-02-14 02:34:46"
"ciindaa’s comment: sedihh banget indonesia ditinggalin sama orang pintar😭","sedihh banget indonesia ditinggalin sama orang pintar😭","sedihh banget indonesia ditinggalin sama orang pintar","sedihh banget indonesia ditinggalin sama orang pintar","sedihh banget indonesia ditinggalin orang pintar","positif","0","0","2025-02-11 13:16:35"
"onde kacang 🥜’s comment: tapi diluar negri gak ada nasi pecel 😔","tapi diluar negri gak ada nasi pecel 😔","tapi diluar negri gak ada nasi pecel","tapi diluar negri tidak ada nasi pecel","luar negri nasi pecel","negatif","0","0","2025-02-23 07:38:30"
"Bunga Aprilia5248’s comment: di posting ulang Nikita Mirzani
di komen ria ricis","di posting ulang Nikita Mirzani
di komen ria ricis","di posting ulang nikita mirzani di komen ria ricis","di posting ulang nikita mirzani di komen ria ricis","posting ulang nikita mirzani ria ricis","netral","0","0","2025-02-19 17:11:23"
"ronz.’s comment: nasionalisme tidak membuat keluargaku kenyang.
percuma tingal d negara bobrok .","nasionalisme tidak membuat keluargaku kenyang.
percuma tingal d negara bobrok .","nasionalisme tidak membuat keluargaku kenyang percuma tingal d negara bobrok","nasionalisme tidak membuat keluargaku kenyang percuma tingal d negara bobrok","nasionalisme keluarga kenyang tingal negara bobrok","negatif","0","0","2025-02-18 14:44:42"
"unknown’s comment: mknyaa harus punya 4s sopan
sapa
senyum,cuman tiga?
4suaaaappppppp","mknyaa harus punya 4s sopan
sapa
senyum,cuman tiga?
4suaaaappppppp","mknyaa harus punya 4s sopan sapa senyumcuman tiga 4suaaaappppppp","mknyaa harus punya 4s sopan sapa senyumcuman tiga 4suap","mknyaa sopan sapa senyumcuman","netral","0","0","2025-02-18 16:05:14"
"Capricorn 🌹’s comment: Bantu aku keluar dari negeri ini😭","Bantu aku keluar dari negeri ini😭","bantu aku keluar dari negeri ini","bantu saya keluar dari negeri ini","bantu negeri","positif","2","0","2025-02-14 04:46:33"
"Enie’s comment: Makan nasionalisme .. kenyang??? Jawab…","Makan nasionalisme .. kenyang??? Jawab…","makan nasionalisme kenyang jawab","makan nasionalisme kenyang jawab","makan nasionalisme kenyang","negatif","0","0","2025-02-16 05:54:04"
"BASUKI’s comment: Yg tdk NASIONALISME itu yg merusak bangsa ..","Yg tdk NASIONALISME itu yg merusak bangsa ..","yg tdk nasionalisme itu yg merusak bangsa","yang tidak nasionalisme itu yang merusak bangsa","nasionalisme rusak bangsa","negatif","0","0","2025-02-20 00:49:15"
"LAOLI👑’s comment: tinggal kan meja , jika rasa hormat sudah tidak disajikan :)","tinggal kan meja , jika rasa hormat sudah tidak disajikan :)","tinggal kan meja jika rasa hormat sudah tidak disajikan","tinggal kan meja jika rasa hormat sudah tidak disajikan","tinggal meja hormat saji","netral","0","0","2025-02-18 16:00:57"
"@gerindra apa²an maksud dia itu, masa dia bilang kami tidak punya jiwa nasionalesme kami? sekarang saya tanya, berani kah pemerintah sekarang buat peraturan di seluruh perusahaan tidak perlu menggunakan batas umur, tinggi badan, psikotes dll? kalau pemerintah tidak berani, maka kami yang menanyakan jiwa nasionalisme kelian sebagai pemimpin negara.","@gerindra apa²an maksud dia itu, masa dia bilang kami tidak punya jiwa nasionalesme kami? sekarang saya tanya, berani kah pemerintah sekarang buat peraturan di seluruh perusahaan tidak perlu menggunakan batas umur, tinggi badan, psikotes dll? kalau pemerintah tidak berani, maka kami yang menanyakan jiwa nasionalisme kelian sebagai pemimpin negara.","apa²an maksud dia itu masa dia bilang kami tidak punya jiwa nasionalesme kami sekarang saya tanya berani kah pemerintah sekarang buat peraturan di seluruh perusahaan tidak perlu menggunakan batas umur tinggi badan psikotes dll kalau pemerintah tidak berani maka kami yang menanyakan jiwa nasionalisme kelian sebagai pemimpin negara","apa²an maksud dia itu masa dia bilang kami tidak punya jiwa nasionalesme kami sekarang saya tanya berani kah pemerintah sekarang buat peraturan di seluruh perusahaan tidak perlu menggunakan batas umur tinggi badan psikotes dll kalau pemerintah tidak berani maka kami yang menanyakan jiwa nasionalisme kelian sebagai pemimpin negara","maksud bilang jiwa nasionalesme berani kah perintah atur usaha batas umur badan psikotes perintah berani jiwa nasionalisme kelian pimpin negara","netral","1","0","2025-02-12 13:21:14"
"enzy’s comment: lihat bahlil statment gitu malah kepengen buru buru kabur","lihat bahlil statment gitu malah kepengen buru buru kabur","lihat bahlil statment gitu malah kepengen buru buru kabur","lihat bahlil statment begitu malah kepengen buru buru kabur","lihat bahlil statment ken buru buru kabur","negatif","0","0","2025-02-19 07:04:51"
"ซูซาน𝑻𝒊𝒂𝒂’s comment: ingat kata bunda corlaa☺️","ingat kata bunda corlaa☺️","ingat kata bunda corlaa","ingat kata bunda corlaa","bunda corlaa","netral","0","0","2025-02-19 08:52:35"
"superangss’s comment: Soon gua juga bakal 🙌","Soon gua juga bakal 🙌","soon gua juga bakal","soon saya juga bakal","soon","positif","0","0","2025-02-11 15:02:38"
"portgas •D• Aceng’s comment: mau #kaburajadulu tapi gak punya uang😊","mau #kaburajadulu tapi gak punya uang😊","mau tapi gak punya uang","mau tapi tidak punya uang","uang","positif","4","3","2025-02-18 09:06:23"
"kalau punya banyak uang malah pengen pindah ke jepang. dah capek hidup di Indonesia","kalau punya banyak uang malah pengen pindah ke jepang. dah capek hidup di Indonesia","kalau punya banyak uang malah pengen pindah ke jepang dah capek hidup di indonesia","kalau punya banyak uang malah ingin pindah ke jepang dah capek hidup di indonesia","uang pindah jepang dah capek hidup indonesia","positif","2","5","2025-02-12 10:48:54"
"player ml’s comment: kalo iklim bisa berubah berati indonesia bisa turun salju ga sih?","kalo iklim bisa berubah berati indonesia bisa turun salju ga sih?","kalo iklim bisa berubah berati indonesia bisa turun salju ga sih","kalau iklim bisa berubah berati indonesia bisa turun salju tidak sih","iklim ubah berat indonesia turun salju","netral","0","0","2025-02-19 13:36:50"
"bg ikuttt","bg ikuttt","bg ikuttt","bg ikut","bg","positif","0","0","2025-02-19 17:47:44"
"0K3 L4H🥀’s comment: bang beneran gak ada t4 virus itu ada","bang beneran gak ada t4 virus itu ada","bang beneran gak ada t4 virus itu ada","bang beneran tidak ada t4 virus itu ada","bang beneran virus","netral","0","0","2025-02-17 09:46:53"
"Olin Bunga Mawar Melati’s comment: nanyain nasionalisme...dia aja gada nasionalisnya malah kebijakannya nyusahin rakyat🙄🤣🤣🤣","nanyain nasionalisme...dia aja gada nasionalisnya malah kebijakannya nyusahin rakyat🙄🤣🤣🤣","nanyain nasionalismedia aja gada nasionalisnya malah kebijakannya nyusahin rakyat","nanyain nasionalismedia aja gada nasionalisnya malah kebijakannya nyusahin rakyat","nanyain nasionalismedia aja gada nasionalis bijak nyusahin rakyat","negatif","2","0","2025-02-13 02:56:32"
"Bonn v7tsz.’s comment: mending idup enak ketimbang dinegara gajelas gini","mending idup enak ketimbang dinegara gajelas gini","mending idup enak ketimbang dinegara gajelas gini","mending idup enak ketimbang dinegara gajelas gini","mending idup enak ketimbang negara gajelas gin","positif","0","0","2025-02-18 11:31:14"
"Roni˗ˋˏ♡ˎˊ˗’s comment: Maling² kecill di HAKIMI MALING² BESAR DILINDUNGI!!!, sampai sini PAHAM, Kapan Indonesia mau maju kalau suka mempersulit rakyat nya 🗿","Maling² kecill di HAKIMI MALING² BESAR DILINDUNGI!!!, sampai sini PAHAM, Kapan Indonesia mau maju kalau suka mempersulit rakyat nya 🗿","maling² kecill di hakimi maling² besar dilindungi sampai sini paham kapan indonesia mau maju kalau suka mempersulit rakyat nya","maling² kecill di hakimi maling² besar dilindungi sampai sini paham kapan indonesia mau maju kalau suka mempersulit rakyat nya","kecill hakim lindung paham indonesia maju suka sulit rakyat","negatif","1","0","2025-02-14 15:44:05"
"NamakuDis12’s comment: pa perbaiki dulu pak investornya uu cipta kerjanya sekarang phk meningkat tajam melambung tinggi","pa perbaiki dulu pak investornya uu cipta kerjanya sekarang phk meningkat tajam melambung tinggi","pa perbaiki dulu pak investornya uu cipta kerjanya sekarang phk meningkat tajam melambung tinggi","pa perbaiki dulu pak investornya uu cipta kerjanya sekarang phk meningkat tajam melambung tinggi","pa baik investor uu cipta kerja phk tingkat tajam lambung","negatif","0","0","2025-02-19 14:17:06"
"user21520981498’s comment: hastag fomo😹","hastag fomo😹","hastag fomo","hastag fomo","hastag fomo","netral","0","0","2025-02-15 17:32:24"
"mdnghtzxtz’s comment: bukan masalah nasionalis tapi realistis terhadap keadaan","bukan masalah nasionalis tapi realistis terhadap keadaan","bukan masalah nasionalis tapi realistis terhadap keadaan","bukan masalah nasionalis tapi realistis terhadap keadaan","nasionalis realistis","negatif","1","0","2025-02-19 12:44:51"
"как миша 😚’s comment: pngen ikut ke luar negri","pngen ikut ke luar negri","pngen ikut ke luar negri","pngen ikut ke luar negri","pngen negri","positif","1","0","2025-02-20 09:20:47"
"Arvin🇮🇩🇹🇼’s comment: #kaburajadulu ga coba belum tau, sini mampir taiwan😁","#kaburajadulu ga coba belum tau, sini mampir taiwan😁","ga coba belum tau sini mampir taiwan","tidak coba belum tau sini mampir taiwan","coba tau mampir taiwan","positif","0","0","2025-02-15 03:17:54"
"semoga diberi kesempatan 🤲","semoga diberi kesempatan 🤲","semoga diberi kesempatan","semoga diberi kesempatan","moga sempat","positif","0","0","2025-02-12 11:17:01"
"Well_played08’s comment: meragukan nasionalisme kami,para pejabat aja sudah berkali kali bikin masyarakat nya hilang kepercayaan","meragukan nasionalisme kami,para pejabat aja sudah berkali kali bikin masyarakat nya hilang kepercayaan","meragukan nasionalisme kamipara pejabat aja sudah berkali kali bikin masyarakat nya hilang kepercayaan","meragukan nasionalisme kamipara pejabat aja sudah berkali kali bikin masyarakat nya hilang kepercayaan","ragu nasionalisme kamipara jabat aja kali kali bikin masyarakat hilang percaya","negatif","1","0","2025-02-12 12:44:35"
"#kabur aja dulu🤣🤣🤣👍","#kabur aja dulu🤣🤣🤣👍","aja dulu","aja dulu","aja","positif","0","0","2025-02-17 05:38:52"
"joker2727’s comment: emang ada lagi nasionalisme jaman sekrang?","emang ada lagi nasionalisme jaman sekrang?","emang ada lagi nasionalisme jaman sekrang","memang ada lagi nasionalisme jaman sekrang","nasionalisme jaman sekrang","negatif","0","0","2025-02-19 12:54:02"
"PEDULI PELAYANAN PUBLIK’s comment: Dia mah dapat Gaji tinggi dan Fasilitas dari Negara.....ngomongin MERAGUKAN NASIONALISME.....UPAH SEDIKIT...TUNTUTAN PAJAK BESAR....KAMI YANG MERAGUKAN NASIONALISME ANDA....#SEJAHTERAKAN PEJABAT🤔","Dia mah dapat Gaji tinggi dan Fasilitas dari Negara.....ngomongin MERAGUKAN NASIONALISME.....UPAH SEDIKIT...TUNTUTAN PAJAK BESAR....KAMI YANG MERAGUKAN NASIONALISME ANDA....#SEJAHTERAKAN PEJABAT🤔","dia mah dapat gaji tinggi dan fasilitas dari negarangomongin meragukan nasionalismeupah sedikittuntutan pajak besarkami yang meragukan nasionalisme anda pejabat","dia mah dapat gaji tinggi dan fasilitas dari negarangomongin meragukan nasionalismeupah sedikittuntutan pajak besarkami yang meragukan nasionalisme anda pejabat","gaji fasilitas negarangomongin ragu nasionalismeupah sedikittuntutan pajak besarkami ragu nasionalisme jabat","negatif","0","0","2025-02-21 00:05:35"
"apalgi jd guru honorer kuliah abis puluhan juta gajinya cuma 200 rb 🥲","apalgi jd guru honorer kuliah abis puluhan juta gajinya cuma 200 rb 🥲","apalgi jd guru honorer kuliah abis puluhan juta gajinya cuma 200 rb","apalgi jadi guru honorer kuliah abis puluhan juta gajinya cuma 200 ribu","apalgi guru honorer kuliah abis puluh juta gaji ribu","negatif","2","0","2025-02-20 08:35:17"
"pengen tapi bahasanya itu loh 😌","pengen tapi bahasanya itu loh 😌","pengen tapi bahasanya itu loh","ingin tapi bahasanya itu loh","bahasa loh","positif","0","0","2025-02-12 10:39:07"
"coffee’s comment: di indo gaji kecil barang mahal","di indo gaji kecil barang mahal","di indo gaji kecil barang mahal","di indonesia gaji kecil barang mahal","indonesia gaji barang mahal","negatif","0","0","2025-02-15 03:12:50"
"Caplin’s comment: info loker gajih 20jt sebulan diindo🗿","info loker gajih 20jt sebulan diindo🗿","info loker gajih 20jt sebulan diindo","info loker gajih 20jt sebulan diindo","info loker gajih bulan diindo","netral","0","0","2025-02-17 06:06:58"
"Nazril🪁’s comment: Ubur ubur ikan lele, gw ikut kakak ke Korea leee🤭🤭","Ubur ubur ikan lele, gw ikut kakak ke Korea leee🤭🤭","ubur ubur ikan lele gw ikut kakak ke korea leee","ubur ubur ikan lele saya ikut kakak ke korea le","ubur ubur ikan lele kakak korea le","positif","0","0","2025-02-21 00:57:40"
"aurell.⋆˚.•✩‧🪼’s comment: @wee💐 @★R★ sapa nihh kenaapaaa samaaa tren iniii siii weee😞😞😞😞😞","@wee💐 @★R★ sapa nihh kenaapaaa samaaa tren iniii siii weee😞😞😞😞😞","r sapa nihh kenaapaaa samaaa tren iniii siii weee","r sapa nihh kenaapa sama tren ini si we","sapa nihh kenaapa tren we","netral","0","1","2025-02-16 15:29:29"
