"text","extracted_text","cleaned_text","normalized_text","processed","sentiment_label","likes","reply_count","created_time_formatted"
"Segitiga4’s comment: ANGGOTA DEWAN cuman makan gaji (besar) buta n pasilitas mewah
akhirnya di ikuti pejabat dan aparat
abdi negara makin tidak bertanggungjawab atas negara ini","ANGGOTA DEWAN cuman makan gaji (besar) buta n pasilitas mewah
akhirnya di ikuti pejabat dan aparat
abdi negara makin tidak bertanggungjawab atas negara ini","anggota dewan cuman makan gaji besar buta n pasilitas mewah akhirnya di ikuti pejabat dan aparat abdi negara makin tidak bertanggungjawab atas negara ini","anggota dewan cuman makan gaji besar buta n pasilitas mewah akhirnya di ikuti pejabat dan aparat abdi negara makin tidak bertanggungjawab atas negara ini","anggota dewan cuman makan gaji buta pasilitas mewah ikut jabat aparat abdi negara bertanggungjawab negara","negatif","0","0","2025-02-11 03:28:19"
"huantao’s comment: ini pemerintah yang gak betul. bukannya nyarik solusi malah nyalahin rakyat","ini pemerintah yang gak betul. bukannya nyarik solusi malah nyalahin rakyat","ini pemerintah yang gak betul bukannya nyarik solusi malah nyalahin rakyat","ini pemerintah yang tidak betul bukannya nyarik solusi malah nyalahin rakyat","perintah nyarik solusi nyalahin rakyat","negatif","0","0","2025-02-16 06:03:34"
"konoha gaji kecil sebulan 1.3 juta😔","konoha gaji kecil sebulan 1.3 juta😔","konoha gaji kecil sebulan 13 juta","konoha gaji kecil sebulan 13 juta","konoha gaji bulan juta","negatif","0","0","2025-02-10 07:09:16"
"Lylo Sir’s comment: tohh di Indonesia honorer aja dirumahkan padahal 350rb per 6 BLN byrnya😄","tohh di Indonesia honorer aja dirumahkan padahal 350rb per 6 BLN byrnya😄","tohh di indonesia honorer aja dirumahkan padahal 350rb per 6 bln byrnya","tohh di indonesia honorer aja dirumahkan padahal 350rb per 6 bulan byrnya","tohh indonesia honorer aja rumah byrnya","negatif","2","0","2025-02-14 01:45:30"
"tumpas dulu koruptor & mafia yg masuk sistem, masyarakat baru bisa percaya 😁😁","tumpas dulu koruptor & mafia yg masuk sistem, masyarakat baru bisa percaya 😁😁","tumpas dulu koruptor mafia yg masuk sistem masyarakat baru bisa percaya","tumpas dulu koruptor mafia yang masuk sistem masyarakat baru bisa percaya","tumpas koruptor mafia masuk sistem masyarakat percaya","negatif","0","0","2025-02-17 08:35:34"
"Aoda’s comment: gak usah pedulikan omongannya kejar apa yang kalian inginkan","gak usah pedulikan omongannya kejar apa yang kalian inginkan","gak usah pedulikan omongannya kejar apa yang kalian inginkan","tidak usah pedulikan omongannya kejar apa yang kalian inginkan","peduli omong kejar","positif","0","0","2025-02-19 07:44:39"
"Rian Wahyudi _97’s comment: Iy nih sama pacar rencana nya,bentar aku tag pacar ku dia masih sama suami ny","Iy nih sama pacar rencana nya,bentar aku tag pacar ku dia masih sama suami ny","iy nih sama pacar rencana nyabentar aku tag pacar ku dia masih sama suami ny","iy nih sama pacar rencana nyabentar saya tag pacar saya dia masih sama suami nya","iy pacar rencana nyabentar tag pacar suami","negatif","0","0","2025-02-10 10:43:17"
"bang jemput aku bang","bang jemput aku bang","bang jemput aku bang","bang jemput saya bang","bang jemput bang","positif","0","0","2025-02-21 03:58:51"
"Bewok97’s comment: Gassss pindah","Gassss pindah","gassss pindah","gas pindah","gas pindah","positif","1","0","2025-02-15 02:30:34"
"Australia🇦🇺 Semoga tuhann #kaburajadulu","Australia🇦🇺 Semoga tuhann #kaburajadulu","australia semoga tuhann","australia semoga tuhann","australia moga tuhann","positif","2","0","2025-02-12 05:24:31"
"𝗣𝗵𝘂 𝗸𝗶𝗵 𝗺𝗮𝗿𝗸’s comment: Bismillah yuk kabur di aceh @￶￶sall 😏","Bismillah yuk kabur di aceh @￶￶sall 😏","bismillah yuk kabur di aceh sall","bismillah yuk kabur di aceh sall","bismillah kabur aceh sall","positif","0","1","2025-02-17 07:58:44"
"i'm Ansel’s comment: mungkin yang berat itu adaptasi nya sihh
kalau kelayakan untuk hidup yahh sudah pasti beda jauhh antara negara maju dan berkembang","mungkin yang berat itu adaptasi nya sihh
kalau kelayakan untuk hidup yahh sudah pasti beda jauhh antara negara maju dan berkembang","mungkin yang berat itu adaptasi nya sihh kalau kelayakan untuk hidup yahh sudah pasti beda jauhh antara negara maju dan berkembang","mungkin yang berat itu adaptasi nya sihh kalau kelayakan untuk hidup yahh sudah pasti beda jauhh antara negara maju dan berkembang","berat adaptasi sihh layak hidup yahh beda jauhh negara maju kembang","netral","0","0","2025-02-19 23:48:11"
"Park’s comment: maaf ya pak
saya pribadi setuju mrka ke luar negeri
dari kenyataannya toh duit mrka dikirm juga ke indo, malah mereka buat usaha di indo, diluar meraka nyari kerja dng upah yg lebih dari layak , ngk ada masalah sng nasionalisme","maaf ya pak
saya pribadi setuju mrka ke luar negeri
dari kenyataannya toh duit mrka dikirm juga ke indo, malah mereka buat usaha di indo, diluar meraka nyari kerja dng upah yg lebih dari layak , ngk ada masalah sng nasionalisme","maaf ya pak saya pribadi setuju mrka ke luar negeri dari kenyataannya toh duit mrka dikirm juga ke indo malah mereka buat usaha di indo diluar meraka nyari kerja dng upah yg lebih dari layak ngk ada masalah sng nasionalisme","maaf ya pak saya pribadi setuju mrka ke luar negeri dari kenyataannya toh duit mrka dikirm juga ke indonesia malah mereka buat usaha di indonesia diluar meraka mencari kerja dng upah yang lebih dari layak ngk ada masalah sng nasionalisme","maaf pribadi tuju mrka negeri nyata duit mrka dikirm indonesia usaha indonesia luar raka cari kerja dng upah layak ngk sng nasionalisme","positif","0","0","2025-02-17 14:35:54"
"DanyDay’s comment: @gerindra @Gibran Rakabuming @Erick Thohir","@gerindra @Gibran Rakabuming @Erick Thohir","rakabuming thohir","rakabuming thohir","rakabuming thohir","netral","0","0","2025-02-17 13:54:38"
"sudes’s comment: ya betul kk... 😅😅😅😅","ya betul kk... 😅😅😅😅","ya betul kk","ya betul kk","kk","positif","0","0","2025-02-19 15:45:57"
"info sink gelem nampung lekkk😝😝 gasss","info sink gelem nampung lekkk😝😝 gasss","info sink gelem nampung lekkk gasss","info sink gelem nampung lek gas","info sink gelem nampung lek gas","netral","0","0","2025-02-18 13:01:47"
"tapi dipikir2 ngeri juga indo jadi rrc habis ini 😭","tapi dipikir2 ngeri juga indo jadi rrc habis ini 😭","tapi dipikir2 ngeri juga indo jadi rrc habis ini","tapi dipikir2 ngeri juga indonesia jadi rrc habis ini","ngeri indonesia rrc habis","negatif","1","0","2025-02-13 05:15:03"
"Kalo lapangan kerja tersedia kita jg ga akan pergi keluar negri","Kalo lapangan kerja tersedia kita jg ga akan pergi keluar negri","kalo lapangan kerja tersedia kita jg ga akan pergi keluar negri","kalau lapangan kerja tersedia kita jg tidak akan pergi keluar negri","lapang kerja sedia jg pergi negri","positif","172","13","2025-02-12 03:45:23"
"donat krispy’s comment: realistis aja, butuh duit buat hidup","realistis aja, butuh duit buat hidup","realistis aja butuh duit buat hidup","realistis aja butuh duit buat hidup","realistis aja butuh duit hidup","negatif","0","0","2025-02-14 16:25:35"
"𝐊𝐲𝐲’s comment: mau makan apa dengan nasionalisme😂","mau makan apa dengan nasionalisme😂","mau makan apa dengan nasionalisme","mau makan apa dengan nasionalisme","makan nasionalisme","negatif","2","0","2025-02-12 06:15:57"
"kalian yg kami ragukan","kalian yg kami ragukan","kalian yg kami ragukan","kalian yang kami ragukan","ragu","negatif","2","0","2025-02-13 23:49:44"
"Gw menghargai tanah kelahiran gw Indonesia, tapi gw lebih milih besar dan sukses di luar negeri dan memperbaiki diri","Gw menghargai tanah kelahiran gw Indonesia, tapi gw lebih milih besar dan sukses di luar negeri dan memperbaiki diri","gw menghargai tanah kelahiran gw indonesia tapi gw lebih milih besar dan sukses di luar negeri dan memperbaiki diri","saya menghargai tanah kelahiran saya indonesia tapi saya lebih milih besar dan sukses di luar negeri dan memperbaiki diri","harga tanah lahir indonesia milih sukses negeri baik","positif","1","0","2025-02-12 10:57:06"
"MbokDe AYyhu Olshops’s comment: cuma pny pengalaman kerja 3 negara gpp kan yak?
skrng udh pulang terus sejak 13 thn lalu😅..
Gaji besar + peraturan juga ramah overseas workers..🔥","cuma pny pengalaman kerja 3 negara gpp kan yak?
skrng udh pulang terus sejak 13 thn lalu😅..
Gaji besar + peraturan juga ramah overseas workers..🔥","cuma pny pengalaman kerja 3 negara gpp kan yak skrng udh pulang terus sejak 13 thn lalu gaji besar peraturan juga ramah overseas workers","cuma pny pengalaman kerja 3 negara gpp kan yak skrng sudah pulang terus sejak 13 tahun lalu gaji besar peraturan juga ramah overseas workers","pny alam kerja negara gpp yak skrng pulang gaji atur ramah overseas workers","positif","0","0","2025-02-15 03:58:33"
"Yayuk Ulum’s comment: tetep pindah sih","tetep pindah sih","tetep pindah sih","tetep pindah sih","tetep pindah","positif","0","0","2025-02-14 13:47:45"
"Panzz’s comment: kls Abang ku😂","kls Abang ku😂","kls abang ku","kls abang saya","kls abang","netral","0","0","2025-02-16 05:24:46"
"lu'lu'ul hsn😇’s comment: jangan terlalu gegabah","jangan terlalu gegabah","jangan terlalu gegabah","jangan terlalu gegabah","gegabah","netral","0","0","2025-02-20 07:53:33"
"kalo cuma ngandelin nasionalisme.. ngga bisa bikin keluarga sendiri sejahtera","kalo cuma ngandelin nasionalisme.. ngga bisa bikin keluarga sendiri sejahtera","kalo cuma ngandelin nasionalisme ngga bisa bikin keluarga sendiri sejahtera","kalau cuma ngandelin nasionalisme tidak bisa bikin keluarga sendiri sejahtera","ngandelin nasionalisme bikin keluarga sejahtera","negatif","0","0","2025-02-19 09:05:01"
"VIRGO♍’s comment: anak presiden aja sekolah nya di luar negeri jir😔","anak presiden aja sekolah nya di luar negeri jir😔","anak presiden aja sekolah nya di luar negeri jir","anak presiden aja sekolah nya di luar negeri jir","anak presiden aja sekolah negeri jir","positif","2","1","2025-02-14 07:16:36"
"⏰✈️’s comment: intinya kaya","intinya kaya","intinya kaya","intinya kaya","inti kaya","positif","0","0","2025-03-05 10:14:18"
"SUKI=HAMA🤓🤓🤓’s comment: apa perjuangan pahlawan² Indonesia sia²😭","apa perjuangan pahlawan² Indonesia sia²😭","apa perjuangan pahlawan² indonesia sia²","apa perjuangan pahlawan² indonesia sia²","juang indonesia","negatif","0","0","2025-02-21 09:53:28"
"1BUtunggal’s comment: makanya perbaiki korup kalian.biar minggat semua rakyat merah putih","makanya perbaiki korup kalian.biar minggat semua rakyat merah putih","makanya perbaiki korup kalianbiar minggat semua rakyat merah putih","makanya perbaiki korup kalianbiar minggat semua rakyat merah putih","baik korup kalianbiar minggat rakyat merah putih","negatif","0","0","2025-02-16 08:20:24"
"juragan leci rasa sutra 👻👿😈’s comment: gue juga pengen","gue juga pengen","gue juga pengen","gue juga ingin","gue","positif","0","0","2025-02-16 07:46:40"
"Indonesia terlalu menyiksa bagi kami yang ekonominya pas pas an!","Indonesia terlalu menyiksa bagi kami yang ekonominya pas pas an!","indonesia terlalu menyiksa bagi kami yang ekonominya pas pas an","indonesia terlalu menyiksa bagi kami yang ekonominya pas pas an","indonesia siksa ekonomi pas pas an","negatif","0","0","2025-02-17 03:13:08"
"Nasionalisme buta, hanya doktrin negara untuk mengenyangkan perutnya","Nasionalisme buta, hanya doktrin negara untuk mengenyangkan perutnya","nasionalisme buta hanya doktrin negara untuk mengenyangkan perutnya","nasionalisme buta hanya doktrin negara untuk mengenyangkan perutnya","nasionalisme buta doktrin negara kenyang perut","negatif","0","0","2025-02-14 12:02:53"
"Aries_449’s comment: syarat harus berpenampilan menarik wkwkk","syarat harus berpenampilan menarik wkwkk","syarat harus berpenampilan menarik wkwkk","syarat harus berpenampilan menarik wkwkk","syarat tampil tarik wkwkk","netral","0","0","2025-03-09 22:14:41"
"aku siap pindah ke turkey","aku siap pindah ke turkey","aku siap pindah ke turkey","saya siap pindah ke turkey","pindah turkey","positif","0","0","2025-02-21 12:39:10"
"Arya’s comment: saya juga meragukan kepedulian kalian terhadap masyarakat 🤣","saya juga meragukan kepedulian kalian terhadap masyarakat 🤣","saya juga meragukan kepedulian kalian terhadap masyarakat","saya juga meragukan kepedulian kalian terhadap masyarakat","ragu peduli masyarakat","negatif","0","0","2025-02-20 13:16:52"
"Oded Suharyana’s comment: apakah para pejabat punya nasionalisme......????","apakah para pejabat punya nasionalisme......????","apakah para pejabat punya nasionalisme","apakah para pejabat punya nasionalisme","jabat nasionalisme","negatif","0","0","2025-02-19 02:24:12"
"mashermanshah’s comment: aq dah kabur 30 thn dah di negara malaysia,sampai sekarang anakpun dah kerja 2 orang","aq dah kabur 30 thn dah di negara malaysia,sampai sekarang anakpun dah kerja 2 orang","aq dah kabur 30 thn dah di negara malaysiasampai sekarang anakpun dah kerja 2 orang","aq dah kabur 30 tahun dah di negara malaysiasampai sekarang anakpun dah kerja 2 orang","aq dah kabur dah negara malaysiasampai anak dah kerja orang","positif","1","0","2025-02-22 05:34:11"
"zall’s comment: abg gua juga kerja ke jepang","abg gua juga kerja ke jepang","abg gua juga kerja ke jepang","abg saya juga kerja ke jepang","abg kerja jepang","positif","0","1","2025-02-17 05:46:38"
"~{rdhan_741}~’s comment: info kan kalo indo udah mudah mendapatkan lapangan kerja sama gaji nya","info kan kalo indo udah mudah mendapatkan lapangan kerja sama gaji nya","info kan kalo indo udah mudah mendapatkan lapangan kerja sama gaji nya","info kan kalau indonesia sudah mudah mendapatkan lapangan kerja sama gaji nya","info indonesia mudah lapang kerja gaji","negatif","1","1","2025-02-12 04:18:36"
"pengen kabur soalnya disini umur 29 udah gak ada mo nrima kerja","pengen kabur soalnya disini umur 29 udah gak ada mo nrima kerja","pengen kabur soalnya disini umur 29 udah gak ada mo nrima kerja","ingin kabur soalnya disini umur 29 sudah tidak ada mo nrima kerja","kabur umur mo nrima kerja","positif","3","2","2025-02-12 07:33:26"
"ceeellllllll’s comment: lebih ragu nasionalisme pemerintah sih","lebih ragu nasionalisme pemerintah sih","lebih ragu nasionalisme pemerintah sih","lebih ragu nasionalisme pemerintah sih","ragu nasionalisme perintah","negatif","0","0","2025-02-23 05:37:40"
"ARAHIM’s comment: kami anak rantau,berada di negara orang,tapi kami cinta kami tetap Indonesia ku,jgn BPK ragu dgn nasionalisme kami,kami malah meragukan kinerja bapak","kami anak rantau,berada di negara orang,tapi kami cinta kami tetap Indonesia ku,jgn BPK ragu dgn nasionalisme kami,kami malah meragukan kinerja bapak","kami anak rantauberada di negara orangtapi kami cinta kami tetap indonesia kujgn bpk ragu dgn nasionalisme kamikami malah meragukan kinerja bapak","kami anak rantauberada di negara orangtapi kami cinta kami tetap indonesia kujgn bpk ragu dengan nasionalisme kamikami malah meragukan kinerja bapak","anak rantauberada negara orangtapi cinta indonesia kujgn bpk ragu nasionalisme kamikami ragu kerja","positif","0","0","2025-02-19 17:16:24"
"F7’s comment: cara kerja di korea gmn si?","cara kerja di korea gmn si?","cara kerja di korea gmn si","cara kerja di korea bagaimana si","kerja korea","netral","0","0","2025-02-13 07:33:34"
"@pratama’s comment: pemerintah itu harus mencari kn solusi, dari sebab rakya Indonesia pindah ke luar negri ( cari kerja ). bukan malah mengeluarkan stekmen begitu.","pemerintah itu harus mencari kn solusi, dari sebab rakya Indonesia pindah ke luar negri ( cari kerja ). bukan malah mengeluarkan stekmen begitu.","pemerintah itu harus mencari kn solusi dari sebab rakya indonesia pindah ke luar negri cari kerja bukan malah mengeluarkan stekmen begitu","pemerintah itu harus mencari kn solusi dari sebab rakya indonesia pindah ke luar negri cari kerja bukan malah mengeluarkan stekmen begitu","perintah cari kn solusi rakya indonesia pindah negri cari kerja keluar stekmen","negatif","0","0","2025-02-23 22:52:53"
"murniii’s comment: loh terus yang korupsi uang rakyat kok gak di raguin sih pak?","loh terus yang korupsi uang rakyat kok gak di raguin sih pak?","loh terus yang korupsi uang rakyat kok gak di raguin sih pak","loh terus yang korupsi uang rakyat kok tidak di raguin sih pak","loh korupsi uang rakyat raguin","negatif","1","0","2025-02-19 06:40:04"
"xandert’s comment: susah kak ampun terpaut usia sudah...apa2 di calo in","susah kak ampun terpaut usia sudah...apa2 di calo in","susah kak ampun terpaut usia sudahapa2 di calo in","susah kak ampun terpaut usia sudahapa2 di calo in","susah kak ampun paut usia calo in","netral","0","0","2025-02-14 12:53:59"
"🌊🌪️🔥⛰️ 🇮🇩’s comment: yg penting legal & gk merugikan negara.","yg penting legal & gk merugikan negara.","yg penting legal gk merugikan negara","yang penting legal tidak merugikan negara","legal rugi negara","positif","0","2","2025-02-14 13:20:08"
"KING BAR💫’s comment: ga gmn² si, hidup itu pilihan, orang² berhak nyari tempat yg terbaik untuknya, ya jika kamu mau pergi dari negara ini,","ga gmn² si, hidup itu pilihan, orang² berhak nyari tempat yg terbaik untuknya, ya jika kamu mau pergi dari negara ini,","ga gmn² si hidup itu pilihan orang² berhak nyari tempat yg terbaik untuknya ya jika kamu mau pergi dari negara ini","tidak gmn² si hidup itu pilihan orang² berhak mencari tempat yang terbaik untuknya ya jika kamu mau pergi dari negara ini","hidup pilih hak cari baik untuk pergi negara","positif","0","2","2025-02-19 06:17:17"
"Shine Me’s comment: kalau pemerintah gak mikirin rakyatnya, suka korupsi, saya malah meragukan rasa nasionalisme kalian","kalau pemerintah gak mikirin rakyatnya, suka korupsi, saya malah meragukan rasa nasionalisme kalian","kalau pemerintah gak mikirin rakyatnya suka korupsi saya malah meragukan rasa nasionalisme kalian","kalau pemerintah tidak mikirin rakyatnya suka korupsi saya malah meragukan rasa nasionalisme kalian","perintah mikirin rakyat suka korupsi ragu nasionalisme","negatif","0","0","2025-02-20 23:41:26"
"M ✭’s comment: mantap mann👑","mantap mann👑","mantap mann","mantap mann","mantap mann","positif","1","0","2025-02-14 22:56:36"
"pur’s comment: nabi menganjurkan bwt hijrah u/yg lebih baik om...Pham kan ??","nabi menganjurkan bwt hijrah u/yg lebih baik om...Pham kan ??","nabi menganjurkan bwt hijrah uyg lebih baik ompham kan","nabi menganjurkan buat hijrah uyg lebih baik ompham kan","nabi anjur hijrah uyg ompham","positif","3","0","2025-02-14 10:17:54"
"marzhaustre’s comment: Kalian yg korupsi pun tak ada nasionalisme, apa karena trlalu nasionalis jadi merasa itu duit kalian?🙄","Kalian yg korupsi pun tak ada nasionalisme, apa karena trlalu nasionalis jadi merasa itu duit kalian?🙄","kalian yg korupsi pun tak ada nasionalisme apa karena trlalu nasionalis jadi merasa itu duit kalian","kalian yang korupsi pun tak ada nasionalisme apa karena trlalu nasionalis jadi merasa itu duit kalian","korupsi nasionalisme trlalu nasionalis duit","negatif","0","0","2025-02-16 12:32:45"
"Ciprutsembako’s comment: Lowongan kerja banyak tapi tidak untuk kesejahteraan pekerja","Lowongan kerja banyak tapi tidak untuk kesejahteraan pekerja","lowongan kerja banyak tapi tidak untuk kesejahteraan pekerja","lowongan kerja banyak tapi tidak untuk kesejahteraan pekerja","lowong kerja sejahtera kerja","negatif","0","0","2025-02-18 16:05:41"
"omg_shanum’s comment: emg para pejabat punya nasionalisme","emg para pejabat punya nasionalisme","emg para pejabat punya nasionalisme","memang para pejabat punya nasionalisme","jabat nasionalisme","negatif","7387","34","2025-02-12 04:43:12"
"jakarkabirjiddan’s comment: pindah bro selagi bisa dan ada kesempatan. you only got one shot. daripada di negara ini kita cuma jadi objek pajak","pindah bro selagi bisa dan ada kesempatan. you only got one shot. daripada di negara ini kita cuma jadi objek pajak","pindah bro selagi bisa dan ada kesempatan you only got one shot daripada di negara ini kita cuma jadi objek pajak","pindah bro selagi bisa dan ada kesempatan you only got one shot daripada di negara ini kita cuma jadi objek pajak","pindah bro selagi sempat you only got one shot negara objek pajak","positif","1","0","2025-02-12 07:55:39"
"Unknown’s comment: pengen kabur tapi gapunya duit","pengen kabur tapi gapunya duit","pengen kabur tapi gapunya duit","ingin kabur tapi gapunya duit","kabur gapunya duit","positif","0","0","2025-02-14 11:52:02"
"Mpok ncun’s comment: karep mu pak😅","karep mu pak😅","karep mu pak","karep mu pak","karep","negatif","1","0","2025-02-19 10:46:33"
"🤍’s comment: @mofin @marcc★彡","@mofin @marcc★彡","彡","彡","","netral","0","0","2025-02-16 15:05:22"
"Abduljamalalhaetami’s comment: #hijrah luar negri","#hijrah luar negri","luar negri","luar negri","negri","positif","0","0","2025-03-02 14:24:05"
"Topik Abdurahman’s comment: Gak nyesel kabur ke jepang ternyata lebih enak, yuk buat kalian yang punya kesempatan untuk kabur mending segera kabur dah di luar negeri tenaga kalian bukan hanya dibutuhkan tapi dihargai😜😜","Gak nyesel kabur ke jepang ternyata lebih enak, yuk buat kalian yang punya kesempatan untuk kabur mending segera kabur dah di luar negeri tenaga kalian bukan hanya dibutuhkan tapi dihargai😜😜","gak nyesel kabur ke jepang ternyata lebih enak yuk buat kalian yang punya kesempatan untuk kabur mending segera kabur dah di luar negeri tenaga kalian bukan hanya dibutuhkan tapi dihargai","tidak nyesel kabur ke jepang ternyata lebih enak yuk buat kalian yang punya kesempatan untuk kabur mending segera kabur dah di luar negeri tenaga kalian bukan hanya dibutuhkan tapi dihargai","nyesel kabur jepang enak sempat kabur mending kabur dah negeri tenaga butuh harga","negatif","0","0","2025-02-16 14:34:55"
"٭’s comment: suruh siapa negara banyak korupsi😹","suruh siapa negara banyak korupsi😹","suruh siapa negara banyak korupsi","suruh siapa negara banyak korupsi","suruh negara korupsi","negatif","1","0","2025-02-12 23:05:30"
"coba gambarkan nasionalisme pemerintah itu seperti apa si? ga mungkin anak ayam kabur dari induknya kalo induknya ga ganas ya kan? 😅","coba gambarkan nasionalisme pemerintah itu seperti apa si? ga mungkin anak ayam kabur dari induknya kalo induknya ga ganas ya kan? 😅","coba gambarkan nasionalisme pemerintah itu seperti apa si ga mungkin anak ayam kabur dari induknya kalo induknya ga ganas ya kan","coba gambarkan nasionalisme pemerintah itu seperti apa si tidak mungkin anak ayam kabur dari induknya kalau induknya tidak ganas ya kan","coba gambar nasionalisme perintah anak ayam kabur induk induk ganas","netral","1","0","2025-02-12 07:06:38"
"choco🩰’s comment: usia masih 14 tahun, tapi pikiran udah pengen pindah ke luar negeri kalau udah dewasa, mau kerja di sana aja boleh ngga?","usia masih 14 tahun, tapi pikiran udah pengen pindah ke luar negeri kalau udah dewasa, mau kerja di sana aja boleh ngga?","usia masih 14 tahun tapi pikiran udah pengen pindah ke luar negeri kalau udah dewasa mau kerja di sana aja boleh ngga","usia masih 14 tahun tapi pikiran sudah ingin pindah ke luar negeri kalau sudah dewasa mau kerja di sana aja boleh tidak","usia pikir pindah negeri dewasa kerja aja","positif","0","0","2025-02-20 10:05:58"
"Hairulpahmi305’s comment: bro sedang membicarakan tentang rasa nasionalisme 😹😹","bro sedang membicarakan tentang rasa nasionalisme 😹😹","bro sedang membicarakan tentang rasa nasionalisme","bro sedang membicarakan tentang rasa nasionalisme","bro bicara nasionalisme","negatif","1","0","2025-02-14 00:14:18"
"bahlil berasal dari kata bahlul😁","bahlil berasal dari kata bahlul😁","bahlil berasal dari kata bahlul","bahlil berasal dari kata bahlul","bahlil asal bahlul","negatif","0","0","2025-02-22 03:02:52"
"Kentang goreng’s comment: nasionalisme??? bisa kepake buat apa kira2?","nasionalisme??? bisa kepake buat apa kira2?","nasionalisme bisa kepake buat apa kira2","nasionalisme bisa kepake buat apa kira-kira","nasionalisme kepake","negatif","3","0","2025-02-12 23:25:09"
"M.Ihsan.Hilal.R’s comment: bang bahas asal mula dari meme ubur-ubur ikan lele, emang apa hubungannya ubur-ubur Ama ikan lele?","bang bahas asal mula dari meme ubur-ubur ikan lele, emang apa hubungannya ubur-ubur Ama ikan lele?","bang bahas asal mula dari meme uburubur ikan lele emang apa hubungannya uburubur ama ikan lele","bang bahas asal mula dari meme uburubur ikan lele memang apa hubungannya uburubur ama ikan lele","bang bahas meme uburubur ikan lele hubung uburubur ama ikan lele","netral","0","0","2025-02-17 12:06:53"
"ayudyanti’s comment: elehhh pejabat aja cumn mentingin duit dri pada rakyat","elehhh pejabat aja cumn mentingin duit dri pada rakyat","elehhh pejabat aja cumn mentingin duit dri pada rakyat","eleh pejabat aja cumn mentingin duit dri pada rakyat","eleh jabat aja cumn mentingin duit dri rakyat","positif","2","0","2025-02-13 07:05:40"
"Januar’s comment: Saya Sebagai Rakyat Indonesia malah Meragukan Nasionalisme para Penguasa di Negeri ini terhadap Rakyatnya Sendiri yang TIDAK DIPERHATIKAN KESEJAHTERAAN NYA. MANA ITU SILA KE 5.?? MANA.???","Saya Sebagai Rakyat Indonesia malah Meragukan Nasionalisme para Penguasa di Negeri ini terhadap Rakyatnya Sendiri yang TIDAK DIPERHATIKAN KESEJAHTERAAN NYA. MANA ITU SILA KE 5.?? MANA.???","saya sebagai rakyat indonesia malah meragukan nasionalisme para penguasa di negeri ini terhadap rakyatnya sendiri yang tidak diperhatikan kesejahteraan nya mana itu sila ke 5 mana","saya sebagai rakyat indonesia malah meragukan nasionalisme para penguasa di negeri ini terhadap rakyatnya sendiri yang tidak diperhatikan kesejahteraan nya mana itu sila ke 5 mana","rakyat indonesia ragu nasionalisme kuasa negeri rakyat perhati sejahtera sila","negatif","0","0","2025-02-15 16:04:18"
"biee....’s comment: pengen ikut😭😭","pengen ikut😭😭","pengen ikut","ingin ikut","","positif","0","0","2025-02-10 23:42:43"
"panggil aja mey’s comment: aku suka gayamu bangg","aku suka gayamu bangg","aku suka gayamu bangg","saya suka gayamu bangg","suka gaya bangg","positif","0","0","2025-02-18 17:27:28"
"emng dia ngasih kita makan?","emng dia ngasih kita makan?","emng dia ngasih kita makan","emng dia ngasih kita makan","emng ngasih makan","negatif","0","0","2025-02-19 11:51:05"
"Bungul","Bungul","bungul","bungul","bungul","netral","0","0","2025-02-15 14:07:10"
"Maulana 🔫’s comment: masalahnya di negri sendiri cari kerja banyak joki nya Dan persyaratan ribet..","masalahnya di negri sendiri cari kerja banyak joki nya Dan persyaratan ribet..","masalahnya di negri sendiri cari kerja banyak joki nya dan persyaratan ribet","masalahnya di negri sendiri cari kerja banyak joki nya dan persyaratan ribet","negri cari kerja joki syarat ribet","negatif","1","0","2025-02-12 12:49:23"
"hlda’s comment: udh kabur duluan kak 😭","udh kabur duluan kak 😭","udh kabur duluan kak","sudah kabur duluan kak","kabur duluan kak","positif","0","0","2025-02-14 15:37:03"
"kkn itu yg sgt tdk nasionalis bung...","kkn itu yg sgt tdk nasionalis bung...","kkn itu yg sgt tdk nasionalis bung","kkn itu yang sgt tidak nasionalis bung","kkn sgt nasionalis","negatif","1","0","2025-02-14 02:43:01"
"buat kaum 58% dilarang kabur ya","buat kaum 58% dilarang kabur ya","buat kaum 58 dilarang kabur ya","buat kaum 58 dilarang kabur ya","kaum larang kabur","negatif","1","2","2025-02-13 07:31:01"
"🫠🫠’s comment: Gua harap trend #KaburAjaDulu ngga tenggelam malah makin viraaalll yuukk semua share your opinion","Gua harap trend #KaburAjaDulu ngga tenggelam malah makin viraaalll yuukk semua share your opinion","gua harap trend ngga tenggelam malah makin viraaalll yuukk semua share your opinion","saya harap trend tidak tenggelam malah makin viral yuukk semua share your opinion","harap trend tenggelam yuukk your opinion","positif","0","0","2025-02-14 14:08:53"
"kabur aja dulu ke jepang🤩🤟","kabur aja dulu ke jepang🤩🤟","kabur aja dulu ke jepang","kabur aja dulu ke jepang","kabur aja jepang","positif","0","0","2025-02-18 05:11:38"
"heterskamu’s comment: #2025KABURAJADULU","#2025KABURAJADULU","","","","netral","0","0","2025-02-17 15:14:04"
"pisang_ijo’s comment: please ajak gw😭🙏🏽","please ajak gw😭🙏🏽","please ajak gw","please ajak saya","please ajak","positif","0","0","2025-02-13 04:26:16"
"Injimilikiri’s comment: Gass😅","Gass😅","gass","gass","gass","negatif","0","0","2025-02-17 11:00:47"
