text,extracted_text,cleaned_text,normalized_text,tokens_no_stopwords_and_stemmed,tokens_no_stopwords_and_stemmed_formatted,processed,likes,reply_count,created_time_formatted,is_pinned,is_reply,user_verified,comment_language
itu tinggal selamanya?,itu tinggal selamanya?,itu tinggal selamanya,itu tinggal selamanya,['tinggal'],[tinggal],tinggal,0,0,2025-02-25 11:26:13,False,True,False,id
JAD 𝙿𝚂𝙱🚭’s comment: kabur aja dulu pengen sih tapi dana untuk kabur ini kan gede juga,kabur aja dulu pengen sih tapi dana untuk kabur ini kan gede juga,kabur aja dulu pengen sih tapi dana untuk kabur ini kan gede juga,kabur aja dulu ingin sih tapi dana untuk kabur ini kan gede juga,"['kabur', 'aja', 'dana', 'kabur', 'gede']","[kabur, aja, dana, kabur, gede]",kabur aja dana kabur gede,0,0,2025-02-19 15:20:00,False,True,False,id
sagitarius’s comment: gak tau aja rakyat Indonesia semakin di tantang semakin gassss🔥,gak tau aja rakyat Indonesia semakin di tantang semakin gassss🔥,gak tau aja rakyat indonesia semakin di tantang semakin gassss,tidak tau aja rakyat indonesia semakin di tantang semakin gas,"['tau', 'aja', 'rakyat', 'indonesia', 'tantang', 'gas']","[tau, aja, rakyat, indonesia, tantang, gas]",tau aja rakyat indonesia tantang gas,0,0,2025-02-19 21:49:29,False,True,False,id
"nabilaaa’s comment: FUNGSI KORUPTOR?
FUNGSI POLISI?","FUNGSI KORUPTOR?
FUNGSI POLISI?",fungsi koruptor fungsi polisi,fungsi koruptor fungsi polisi,"['fungsi', 'koruptor', 'fungsi', 'polisi']","[fungsi, koruptor, fungsi, polisi]",fungsi koruptor fungsi polisi,1,0,2025-02-26 11:22:28,False,True,False,id
"TARYUDI’s comment: sy mah ttp indonesia, udah jmn beda serba era digital, jualan atau apapun bisa pakai internet, walaupun tak semua org bisa menguasainya. uang perlu tpi, bukan target utama buatku..., cma ingin menjadi manusia berguna, yg bisa saling menolong dari segala keterbatasan yg ada untuk semua mahluk ciptaa NYA....","sy mah ttp indonesia, udah jmn beda serba era digital, jualan atau apapun bisa pakai internet, walaupun tak semua org bisa menguasainya. uang perlu tpi, bukan target utama buatku..., cma ingin menjadi manusia berguna, yg bisa saling menolong dari segala keterbatasan yg ada untuk semua mahluk ciptaa NYA....",sy mah ttp indonesia udah jmn beda serba era digital jualan atau apapun bisa pakai internet walaupun tak semua org bisa menguasainya uang perlu tpi bukan target utama buatku cma ingin menjadi manusia berguna yg bisa saling menolong dari segala keterbatasan yg ada untuk semua mahluk ciptaa nya,saya mah ttp indonesia sudah jmn beda serba era digital jualan atau apapun bisa pakai internet walaupun tak semua orang bisa menguasainya uang perlu tpi bukan target utama buatku cma ingin menjadi manusia berguna yang bisa saling menolong dari segala keterbatasan yang ada untuk semua mahluk ciptaa nya,"['ttp', 'indonesia', 'jmn', 'beda', 'serba', 'era', 'digital', 'jual', 'apa', 'pakai', 'internet', 'orang', 'kuasa', 'uang', 'tpi', 'target', 'utama', 'buat', 'cma', 'manusia', 'guna', 'tolong', 'batas', 'mahluk', 'ciptaa']","[ttp, indonesia, jmn, beda, serba, era, digital, jual, apa, pakai, internet, orang, kuasa, uang, tpi, target, utama, buat, cma, manusia, guna, tolong, batas, mahluk, ciptaa]",ttp indonesia jmn beda serba era digital jual apa pakai internet orang kuasa uang tpi target utama buat cma manusia guna tolong batas mahluk ciptaa,0,0,2025-02-16 03:35:03,False,True,False,id
"bukan masalah nasionalisme pak. tapi ketika di indo kita tidak bisa bekerja karena banyaknya ordal, banyak aturan umur harus segini, dll","bukan masalah nasionalisme pak. tapi ketika di indo kita tidak bisa bekerja karena banyaknya ordal, banyak aturan umur harus segini, dll",bukan masalah nasionalisme pak tapi ketika di indo kita tidak bisa bekerja karena banyaknya ordal banyak aturan umur harus segini dll,bukan masalah nasionalisme pak tapi ketika di indonesia kita tidak bisa bekerja karena banyaknya ordal banyak aturan umur harus segini dll,"['nasionalisme', 'indonesia', 'banyak', 'ordal', 'atur', 'umur', 'gin']","[nasionalisme, indonesia, banyak, ordal, atur, umur, gin]",nasionalisme indonesia banyak ordal atur umur gin,6,0,2025-02-12 13:40:34,False,True,False,id
"djonitro’s comment: bkn gk nasionalis,tp rkyt indonesa butuh pemimpin yg tegas,yg brani menghukum berat koruptor,brani membrantas sluruh mafia yg ada,dn mnsejahtrakn rkyt","bkn gk nasionalis,tp rkyt indonesa butuh pemimpin yg tegas,yg brani menghukum berat koruptor,brani membrantas sluruh mafia yg ada,dn mnsejahtrakn rkyt",bkn gk nasionalistp rkyt indonesa butuh pemimpin yg tegasyg brani menghukum berat koruptorbrani membrantas sluruh mafia yg adadn mnsejahtrakn rkyt,bkn tidak nasionalistp rkyt indonesa butuh pemimpin yang tegasyg brani menghukum berat koruptorbrani membrantas sluruh mafia yang adadn mnsejahtrakn rkyt,"['bkn', 'nasionalistp', 'rkyt', 'indonesa', 'butuh', 'pimpin', 'tegasyg', 'brani', 'hukum', 'berat', 'koruptorbrani', 'membrantas', 'sluruh', 'mafia', 'adadn', 'mnsejahtrakn', 'rkyt']","[bkn, nasionalistp, rkyt, indonesa, butuh, pimpin, tegasyg, brani, hukum, berat, koruptorbrani, membrantas, sluruh, mafia, adadn, mnsejahtrakn, rkyt]",bkn nasionalistp rkyt indonesa butuh pimpin tegasyg brani hukum berat koruptorbrani membrantas sluruh mafia adadn mnsejahtrakn rkyt,1,0,2025-02-12 06:21:55,False,True,False,id
"gw dukung lu
buat apa tinggal di negara konoha yg di penuhi tikus tikus berdasi🤭","gw dukung lu
buat apa tinggal di negara konoha yg di penuhi tikus tikus berdasi🤭",gw dukung lu buat apa tinggal di negara konoha yg di penuhi tikus tikus berdasi,saya dukung kamu buat apa tinggal di negara konoha yang di penuhi tikus tikus berdasi,"['dukung', 'tinggal', 'negara', 'konoha', 'penuh', 'tikus', 'tikus', 'das']","[dukung, tinggal, negara, konoha, penuh, tikus, tikus, das]",dukung tinggal negara konoha penuh tikus tikus das,0,0,2025-02-24 11:53:49,False,True,False,id
Haidar ˗ˋˏ$ˎˊ˗’s comment: emang lu mikirin kita kah pak 😹?,emang lu mikirin kita kah pak 😹?,emang lu mikirin kita kah pak,memang kamu mikirin kita kah pak,"['mikirin', 'kah']","[mikirin, kah]",mikirin kah,0,0,2025-02-16 07:48:44,False,True,False,id
𝐋𝐘𝐍𝐍𝐙𝐘𝐘’s comment: aw aw aw aw aw aw,aw aw aw aw aw aw,aw aw aw aw aw aw,aw aw aw aw aw aw,"['aw', 'aw', 'aw', 'aw', 'aw', 'aw']","[aw, aw, aw, aw, aw, aw]",aw aw aw aw aw aw,0,0,2025-02-17 05:07:35,False,True,False,en
Gioowww’s comment: ngomongin diri sendiri gak sih??meragukan nasionalisme kita tp malah gapeduli sm kita😭😭,ngomongin diri sendiri gak sih??meragukan nasionalisme kita tp malah gapeduli sm kita😭😭,ngomongin diri sendiri gak sihmeragukan nasionalisme kita tp malah gapeduli sm kita,ngomongin diri sendiri tidak sihmeragukan nasionalisme kita tp malah gapeduli sama kita,"['ngomongin', 'sihmeragukan', 'nasionalisme', 'tp', 'gapeduli']","[ngomongin, sihmeragukan, nasionalisme, tp, gapeduli]",ngomongin sihmeragukan nasionalisme tp gapeduli,0,0,2025-02-24 08:14:42,False,True,False,id
"syifa_2u’s comment: kapan gw lulus sekolah hah, pengen kabur anjj....","kapan gw lulus sekolah hah, pengen kabur anjj....",kapan gw lulus sekolah hah pengen kabur anjj,kapan saya lulus sekolah hah ingin kabur anjj,"['lulus', 'sekolah', 'hah', 'kabur', 'anjj']","[lulus, sekolah, hah, kabur, anjj]",lulus sekolah hah kabur anjj,0,0,2025-02-19 05:09:43,False,True,False,id
"maryam_humairah’s comment: nasionalisme?? pada susah cari kerja, usia 30+ gak ada yg mau trima, gaji cukup buat makan . terus gimna ketika perut lapar, butuh tempat tinggal yg layak, siapa yg membantu klu bukan kaki sendiri","nasionalisme?? pada susah cari kerja, usia 30+ gak ada yg mau trima, gaji cukup buat makan . terus gimna ketika perut lapar, butuh tempat tinggal yg layak, siapa yg membantu klu bukan kaki sendiri",nasionalisme pada susah cari kerja usia 30 gak ada yg mau trima gaji cukup buat makan terus gimna ketika perut lapar butuh tempat tinggal yg layak siapa yg membantu klu bukan kaki sendiri,nasionalisme pada susah cari kerja usia 30 tidak ada yang mau trima gaji cukup buat makan terus gimna ketika perut lapar butuh tempat tinggal yang layak siapa yang membantu kalau bukan kaki sendiri,"['nasionalisme', 'susah', 'cari', 'kerja', 'usia', 'trima', 'gaji', 'makan', 'gimna', 'perut', 'lapar', 'butuh', 'tinggal', 'layak', 'bantu', 'kaki']","[nasionalisme, susah, cari, kerja, usia, trima, gaji, makan, gimna, perut, lapar, butuh, tinggal, layak, bantu, kaki]",nasionalisme susah cari kerja usia trima gaji makan gimna perut lapar butuh tinggal layak bantu kaki,0,0,2025-02-16 01:41:56,False,True,False,id
"meragukan nasionalisme?
rakyat meragukan apa pak?","meragukan nasionalisme?
rakyat meragukan apa pak?",meragukan nasionalisme rakyat meragukan apa pak,meragukan nasionalisme rakyat meragukan apa pak,"['ragu', 'nasionalisme', 'rakyat', 'ragu']","[ragu, nasionalisme, rakyat, ragu]",ragu nasionalisme rakyat ragu,2,0,2025-02-19 03:18:23,False,True,False,id
jangan khawatir nasionalisme kami pak 🙏🙏🙏,jangan khawatir nasionalisme kami pak 🙏🙏🙏,jangan khawatir nasionalisme kami pak,jangan khawatir nasionalisme kami pak,"['khawatir', 'nasionalisme']","[khawatir, nasionalisme]",khawatir nasionalisme,0,0,2025-02-16 09:12:01,False,True,False,id
"d’s comment: sejauh ini, ini yang paling keren 😁","sejauh ini, ini yang paling keren 😁",sejauh ini ini yang paling keren,sejauh ini ini yang paling keren,['keren'],[keren],keren,1,0,2025-02-16 05:09:30,False,True,False,id
#RRQ#*TEZYY(PRO)’s comment: bisa bonus cari cewe disana+yg ga Mandang pisik😹,bisa bonus cari cewe disana+yg ga Mandang pisik😹,bisa bonus cari cewe disanayg ga mandang pisik,bisa bonus cari cewe disanayg tidak mandang pisik,"['bonus', 'cari', 'cewe', 'disanayg', 'mandang', 'pisik']","[bonus, cari, cewe, disanayg, mandang, pisik]",bonus cari cewe disanayg mandang pisik,2,1,2025-02-17 12:28:42,False,True,False,id
nanan’s comment: beberapa taun bismilah join #kaburajadulu,beberapa taun bismilah join #kaburajadulu,beberapa taun bismilah join,beberapa tahun bismillah join,"['bismillah', 'join']","[bismillah, join]",bismillah join,0,0,2025-02-15 11:39:48,False,True,False,id
RaBBit’s comment: kak UMR singapura di 2025 sda 67jt/bln🤑,kak UMR singapura di 2025 sda 67jt/bln🤑,kak umr singapura di 2025 sda 67jtbln,kak umr singapura di 2025 sda 67jtbln,"['kak', 'umr', 'singapura', 'sda']","[kak, umr, singapura, sda]",kak umr singapura sda,0,0,2025-02-14 15:38:06,False,True,False,ms
Aku Putri’s comment: gw mah ngeri nanti malah dipersulit buat kerta di luar negeri anjir 😭,gw mah ngeri nanti malah dipersulit buat kerta di luar negeri anjir 😭,gw mah ngeri nanti malah dipersulit buat kerta di luar negeri anjir,saya mah ngeri nanti malah dipersulit buat kerta di luar negeri anjir,"['ngeri', 'sulit', 'kerta', 'negeri', 'anjir']","[ngeri, sulit, kerta, negeri, anjir]",ngeri sulit kerta negeri anjir,1,0,2025-02-12 20:48:37,False,True,False,id
Monkey D garp’s comment: rohinya part 2 😂😅,rohinya part 2 😂😅,rohinya part 2,rohinya part 2,"['roh', 'part']","[roh, part]",roh part,0,0,2025-02-17 16:40:41,False,True,False,ms
semakin gak kepengin pulang😂,semakin gak kepengin pulang😂,semakin gak kepengin pulang,semakin tidak kepengin pulang,"['pengin', 'pulang']","[pengin, pulang]",pengin pulang,0,0,2025-02-17 09:38:30,False,True,False,id
ini amel’s comment: soalnya kalo sm indonesia kaya cinta sendirian,soalnya kalo sm indonesia kaya cinta sendirian,soalnya kalo sm indonesia kaya cinta sendirian,soalnya kalau sama indonesia kaya cinta sendirian,"['indonesia', 'kaya', 'cinta']","[indonesia, kaya, cinta]",indonesia kaya cinta,1,0,2025-02-12 14:39:50,False,True,False,id
aannee’s comment: siapin koper tun kita berangkat nanti malem @fdgy.brwniess,siapin koper tun kita berangkat nanti malem @fdgy.brwniess,siapin koper tun kita berangkat nanti malem brwniess,siapin koper tun kita berangkat nanti malam brwniess,"['siapin', 'koper', 'tun', 'berangkat', 'malam', 'brwniess']","[siapin, koper, tun, berangkat, malam, brwniess]",siapin koper tun berangkat malam brwniess,1,2,2025-02-13 05:46:35,False,True,False,id
"Ani Kuryani’s comment: pernah kabur ka, 3 tahun di LN seenggaknya pengalaman bisa dipakai dapat cuan sampai saat ini, dan gak harus kerja di perusahaan dll.","pernah kabur ka, 3 tahun di LN seenggaknya pengalaman bisa dipakai dapat cuan sampai saat ini, dan gak harus kerja di perusahaan dll.",pernah kabur ka 3 tahun di ln seenggaknya pengalaman bisa dipakai dapat cuan sampai saat ini dan gak harus kerja di perusahaan dll,pernah kabur ka 3 tahun di ln seenggaknya pengalaman bisa dipakai dapat cuan sampai saat ini dan tidak harus kerja di perusahaan dll,"['kabur', 'ka', 'ln', 'enggak', 'alam', 'pakai', 'cuan', 'kerja', 'usaha']","[kabur, ka, ln, enggak, alam, pakai, cuan, kerja, usaha]",kabur ka ln enggak alam pakai cuan kerja usaha,0,0,2025-02-15 00:09:07,False,True,False,id
"Labekka iya'’s comment: kerja diluar negeri cuma stres karena kerja
kerja di negara sendiri stres semuanya 🗿","kerja diluar negeri cuma stres karena kerja
kerja di negara sendiri stres semuanya 🗿",kerja diluar negeri cuma stres karena kerja kerja di negara sendiri stres semuanya,kerja diluar negeri cuma stres karena kerja kerja di negara sendiri stres semuanya,"['kerja', 'luar', 'negeri', 'stres', 'kerja', 'kerja', 'negara', 'stres']","[kerja, luar, negeri, stres, kerja, kerja, negara, stres]",kerja luar negeri stres kerja kerja negara stres,0,0,2025-02-17 06:20:15,False,True,False,id
"Ariel’s comment: ini tandanya generasi baru kita sudah mulai meningkat sdm nya.
setuju atau tidak?","ini tandanya generasi baru kita sudah mulai meningkat sdm nya.
setuju atau tidak?",ini tandanya generasi baru kita sudah mulai meningkat sdm nya setuju atau tidak,ini tandanya generasi baru kita sudah mulai meningkat sdm nya setuju atau tidak,"['tanda', 'generasi', 'tingkat', 'sdm', 'tuju']","[tanda, generasi, tingkat, sdm, tuju]",tanda generasi tingkat sdm tuju,0,0,2025-02-17 06:48:54,False,True,False,id
sdh waktunya Sumatra Merdeka,sdh waktunya Sumatra Merdeka,sdh waktunya sumatra merdeka,sudah waktunya sumatra merdeka,"['sumatra', 'merdeka']","[sumatra, merdeka]",sumatra merdeka,1,0,2025-02-13 03:36:42,False,True,False,id
"SDM_Tinggi’s comment: Semua Sudah Rusak
Negara Korup
Tak ada lg yg bisa di perbaiki
Solusinya hnya 1 yaitu
Sumatera Merdeka.","Semua Sudah Rusak
Negara Korup
Tak ada lg yg bisa di perbaiki
Solusinya hnya 1 yaitu
Sumatera Merdeka.",semua sudah rusak negara korup tak ada lg yg bisa di perbaiki solusinya hnya 1 yaitu sumatera merdeka,semua sudah rusak negara korup tak ada lg yang bisa di perbaiki solusinya hnya 1 yaitu sumatera merdeka,"['rusak', 'negara', 'korup', 'lg', 'baik', 'solusi', 'hnya', 'sumatera', 'merdeka']","[rusak, negara, korup, lg, baik, solusi, hnya, sumatera, merdeka]",rusak negara korup lg baik solusi hnya sumatera merdeka,0,0,2025-02-11 13:43:02,False,True,False,id
rasa nasionalisme nggak bikin perut kenyang😭😭😭,rasa nasionalisme nggak bikin perut kenyang😭😭😭,rasa nasionalisme nggak bikin perut kenyang,rasa nasionalisme tidak bikin perut kenyang,"['nasionalisme', 'bikin', 'perut', 'kenyang']","[nasionalisme, bikin, perut, kenyang]",nasionalisme bikin perut kenyang,0,0,2025-02-20 05:27:20,False,True,False,id
Dedi mu’s comment: sulit dinegeri sendiri,sulit dinegeri sendiri,sulit dinegeri sendiri,sulit dinegeri sendiri,"['sulit', 'negeri']","[sulit, negeri]",sulit negeri,0,0,2025-02-15 14:30:57,False,True,False,id
PINDAHH PINDAHHH,PINDAHH PINDAHHH,pindahh pindahhh,pindahh pindah,"['pindahh', 'pindah']","[pindahh, pindah]",pindahh pindah,0,0,2025-02-17 09:36:23,False,True,False,id
Tay Lufa Disyiram’s comment: pak Bahlil kita semakin ditantang semakin semangat loh🥰,pak Bahlil kita semakin ditantang semakin semangat loh🥰,pak bahlil kita semakin ditantang semakin semangat loh,pak bahlil kita semakin ditantang semakin semangat loh,"['bahlil', 'tantang', 'semangat', 'loh']","[bahlil, tantang, semangat, loh]",bahlil tantang semangat loh,42147,93,2025-02-12 03:36:31,False,True,False,id
.’s comment: kak kira kira yang tahun ini baru lulus bisa gak kerja ke luar negeri?,kak kira kira yang tahun ini baru lulus bisa gak kerja ke luar negeri?,kak kira kira yang tahun ini baru lulus bisa gak kerja ke luar negeri,kak kira kira yang tahun ini baru lulus bisa tidak kerja ke luar negeri,"['kak', 'lulus', 'kerja', 'negeri']","[kak, lulus, kerja, negeri]",kak lulus kerja negeri,0,0,2025-02-15 10:49:30,False,True,False,id
nananini’s comment: nasionalisme ga bikin kenyang Lil...,nasionalisme ga bikin kenyang Lil...,nasionalisme ga bikin kenyang lil,nasionalisme tidak bikin kenyang lil,"['nasionalisme', 'bikin', 'kenyang', 'lil']","[nasionalisme, bikin, kenyang, lil]",nasionalisme bikin kenyang lil,0,0,2025-02-15 15:36:49,False,True,False,id
butuh makan ga nasionalisme doang🙏🏻🙏🏻,butuh makan ga nasionalisme doang🙏🏻🙏🏻,butuh makan ga nasionalisme doang,butuh makan tidak nasionalisme doang,"['butuh', 'makan', 'nasionalisme', 'doang']","[butuh, makan, nasionalisme, doang]",butuh makan nasionalisme doang,1,0,2025-02-12 07:14:02,False,True,False,id
"Cancer disini’s comment: Ayo pindah aja lah, diindo yg kaya . makin k aya yg susah makin susah🤣","Ayo pindah aja lah, diindo yg kaya . makin k aya yg susah makin susah🤣",ayo pindah aja lah diindo yg kaya makin k aya yg susah makin susah,ayo pindah aja lah diindo yang kaya makin ke aya yang susah makin susah,"['pindah', 'aja', 'diindo', 'kaya', 'aya', 'susah', 'susah']","[pindah, aja, diindo, kaya, aya, susah, susah]",pindah aja diindo kaya aya susah susah,0,0,2025-02-21 01:49:27,False,True,False,id
surya18’s comment: pilih agama yang cocok apa?,pilih agama yang cocok apa?,pilih agama yang cocok apa,pilih agama yang cocok apa,"['pilih', 'agama', 'cocok']","[pilih, agama, cocok]",pilih agama cocok,0,0,2025-02-17 12:40:29,False,True,False,id
sushigurl’s comment: WKWKWKWKKWK GUE SUKA GAYA LO🤣🤣🫵🏻🫵🏻,WKWKWKWKKWK GUE SUKA GAYA LO🤣🤣🫵🏻🫵🏻,wkwkwkwkkwk gue suka gaya lo,wkwkwkwkkwk gue suka gaya kamu,"['wkwkwkwkkwk', 'gue', 'suka', 'gaya']","[wkwkwkwkkwk, gue, suka, gaya]",wkwkwkwkkwk gue suka gaya,2,0,2025-02-13 03:06:13,False,True,False,id
"Conss_000’s comment: Hidup hidup gw terserah gw 😂
#KaburAjaDulu 🤪","Hidup hidup gw terserah gw 😂
#KaburAjaDulu 🤪",hidup hidup gw terserah gw,hidup hidup saya terserah saya,"['hidup', 'hidup', 'serah']","[hidup, hidup, serah]",hidup hidup serah,2,0,2025-02-12 04:56:45,False,True,False,id
dari pada di paksa sehat di negara yang sakit,dari pada di paksa sehat di negara yang sakit,dari pada di paksa sehat di negara yang sakit,dari pada di paksa sehat di negara yang sakit,"['paksa', 'sehat', 'negara', 'sakit']","[paksa, sehat, negara, sakit]",paksa sehat negara sakit,0,0,2025-02-16 09:01:26,False,True,False,id
semua karna sulitnya cari uang bosss😂,semua karna sulitnya cari uang bosss😂,semua karna sulitnya cari uang bosss,semua karena sulitnya cari uang bos,"['sulit', 'cari', 'uang', 'bos']","[sulit, cari, uang, bos]",sulit cari uang bos,1,7,2025-02-12 01:00:52,False,True,False,id
nopiyanti6195’s comment: ajak gua ke ke jepangg,ajak gua ke ke jepangg,ajak gua ke ke jepangg,ajak saya ke ke jepangg,"['ajak', 'jepangg']","[ajak, jepangg]",ajak jepangg,1,0,2025-02-12 14:06:07,False,True,False,id
gimana mau nasionalisme kalo negaranya gini gini aj,gimana mau nasionalisme kalo negaranya gini gini aj,gimana mau nasionalisme kalo negaranya gini gini aj,bagaimana mau nasionalisme kalau negaranya gini gini aj,"['nasionalisme', 'negara', 'gin', 'gin', 'aj']","[nasionalisme, negara, gin, gin, aj]",nasionalisme negara gin gin aj,1,0,2025-02-12 11:05:05,False,True,False,id
ORANG’s comment: sekeluarga ga pada mau pindah mau bagaimana lagi 🗿,sekeluarga ga pada mau pindah mau bagaimana lagi 🗿,sekeluarga ga pada mau pindah mau bagaimana lagi,sekeluarga tidak pada mau pindah mau bagaimana lagi,"['keluarga', 'pindah']","[keluarga, pindah]",keluarga pindah,0,0,2025-02-10 08:27:50,False,True,False,id
miraz’s comment: lulusan D3 gaji sejuta udah lamar kemana mana gak keterima gak punya ordal kirain negara beda lebih adil ikut tes cpns malah tms-1 penentuan nya penilaian instansi non-cat yang punya ordal enk lolos SKD gak usah mikir SKB Cat lagi point 100 juga lolos negara macam apa ini 😭,lulusan D3 gaji sejuta udah lamar kemana mana gak keterima gak punya ordal kirain negara beda lebih adil ikut tes cpns malah tms-1 penentuan nya penilaian instansi non-cat yang punya ordal enk lolos SKD gak usah mikir SKB Cat lagi point 100 juga lolos negara macam apa ini 😭,lulusan d3 gaji sejuta udah lamar kemana mana gak keterima gak punya ordal kirain negara beda lebih adil ikut tes cpns malah tms1 penentuan nya penilaian instansi noncat yang punya ordal enk lolos skd gak usah mikir skb cat lagi point 100 juga lolos negara macam apa ini,lulusan d3 gaji sejuta sudah lamar kemana mana tidak keterima tidak punya ordal kirain negara beda lebih adil ikut tes cpns malah tms1 penentuan nya penilaian instansi noncat yang punya ordal enk lolos skd tidak usah mikir skb cat lagi point 100 juga lolos negara macam apa ini,"['lulus', 'gaji', 'juta', 'lamar', 'mana', 'terima', 'ordal', 'kirain', 'negara', 'beda', 'adil', 'tes', 'cpns', 'tentu', 'nilai', 'instansi', 'noncat', 'ordal', 'enk', 'lolos', 'skd', 'mikir', 'skb', 'cat', 'point', 'lolos', 'negara']","[lulus, gaji, juta, lamar, mana, terima, ordal, kirain, negara, beda, adil, tes, cpns, tentu, nilai, instansi, noncat, ordal, enk, lolos, skd, mikir, skb, cat, point, lolos, negara]",lulus gaji juta lamar mana terima ordal kirain negara beda adil tes cpns tentu nilai instansi noncat ordal enk lolos skd mikir skb cat point lolos negara,0,0,2025-02-15 22:43:43,False,True,False,id
hellobe’s comment: Ya tinggal ditanya balik penyebab utama orang2 pada pindah.,Ya tinggal ditanya balik penyebab utama orang2 pada pindah.,ya tinggal ditanya balik penyebab utama orang2 pada pindah,ya tinggal ditanya balik penyebab utama orang2 pada pindah,"['tinggal', 'sebab', 'utama', 'pindah']","[tinggal, sebab, utama, pindah]",tinggal sebab utama pindah,1,0,2025-02-12 05:04:54,False,True,False,id
jutdf’s comment: saya cinta negara nya tapi engga sama petinggi² nya,saya cinta negara nya tapi engga sama petinggi² nya,saya cinta negara nya tapi engga sama petinggi² nya,saya cinta negara nya tapi tidak sama petinggi² nya,"['cinta', 'negara']","[cinta, negara]",cinta negara,1,0,2025-02-13 08:57:25,False,True,False,id
kristiantos’s comment: Indonesia hnya utk pejabat korup 😂,Indonesia hnya utk pejabat korup 😂,indonesia hnya utk pejabat korup,indonesia hnya untuk pejabat korup,"['indonesia', 'hnya', 'jabat', 'korup']","[indonesia, hnya, jabat, korup]",indonesia hnya jabat korup,2,0,2025-02-14 06:42:16,False,True,False,ms
"Qur'anic Healing’s comment: Ada biaya gw berangkat bg, sumpah cape bet di indo, apa² duit 🤦","Ada biaya gw berangkat bg, sumpah cape bet di indo, apa² duit 🤦",ada biaya gw berangkat bg sumpah cape bet di indo apa² duit,ada biaya saya berangkat bg sumpah cape bet di indonesia apa² duit,"['biaya', 'berangkat', 'bg', 'sumpah', 'cape', 'bet', 'indonesia', 'duit']","[biaya, berangkat, bg, sumpah, cape, bet, indonesia, duit]",biaya berangkat bg sumpah cape bet indonesia duit,0,0,2025-02-17 17:17:39,False,True,False,id
al’s comment: keja pejabat ap ya,keja pejabat ap ya,keja pejabat ap ya,keja pejabat ap ya,"['keja', 'jabat', 'ap']","[keja, jabat, ap]",keja jabat ap,0,0,2025-02-20 15:13:09,False,True,False,ms
Ah elah nasionalisme kami sudah terjawab di TWK tes CPNS pak🙏🏻🙏🏻,Ah elah nasionalisme kami sudah terjawab di TWK tes CPNS pak🙏🏻🙏🏻,ah elah nasionalisme kami sudah terjawab di twk tes cpns pak,ah elah nasionalisme kami sudah terjawab di twk tes cpns pak,"['elah', 'nasionalisme', 'jawab', 'twk', 'tes', 'cpns']","[elah, nasionalisme, jawab, twk, tes, cpns]",elah nasionalisme jawab twk tes cpns,1,0,2025-02-12 05:24:19,False,True,False,id
🅽🆄🆁🆄🅻’s comment: udah kaburrr donk ke🇸🇬😝😝😝,udah kaburrr donk ke🇸🇬😝😝😝,udah kaburrr donk ke,sudah kabur donk ke,"['kabur', 'donk']","[kabur, donk]",kabur donk,0,0,2025-02-20 07:57:51,False,True,False,id
KLO gw punya duit mau jg kaboor😁,KLO gw punya duit mau jg kaboor😁,klo gw punya duit mau jg kaboor,kalau saya punya duit mau jg kaboor,"['duit', 'jg', 'kaboor']","[duit, jg, kaboor]",duit jg kaboor,1,0,2025-02-20 01:47:20,False,True,False,id
Nasionalisme bisa mengenyangkan perut kok🗿,Nasionalisme bisa mengenyangkan perut kok🗿,nasionalisme bisa mengenyangkan perut kok,nasionalisme bisa mengenyangkan perut kok,"['nasionalisme', 'kenyang', 'perut']","[nasionalisme, kenyang, perut]",nasionalisme kenyang perut,0,0,2025-02-17 01:09:50,False,True,False,id
"mitsuhaaaa’s comment: kak vina, syarat kerja di luar negeri syarat utamanya apa saja dan biaya nya kira kira berapa?","kak vina, syarat kerja di luar negeri syarat utamanya apa saja dan biaya nya kira kira berapa?",kak vina syarat kerja di luar negeri syarat utamanya apa saja dan biaya nya kira kira berapa,kak vina syarat kerja di luar negeri syarat utamanya apa saja dan biaya nya kira kira berapa,"['kak', 'vina', 'syarat', 'kerja', 'negeri', 'syarat', 'utama', 'biaya']","[kak, vina, syarat, kerja, negeri, syarat, utama, biaya]",kak vina syarat kerja negeri syarat utama biaya,0,0,2025-02-14 16:19:06,False,True,False,id
"vennyzhu’s comment: ga bs dpt kerja d sene ya gmn LG.. ga dpt uang makan apa QTA,pak","ga bs dpt kerja d sene ya gmn LG.. ga dpt uang makan apa QTA,pak",ga bs dpt kerja d sene ya gmn lg ga dpt uang makan apa qtapak,tidak bisa dpt kerja d sene ya bagaimana lg tidak dpt uang makan apa qtapak,"['dpt', 'kerja', 'sene', 'lg', 'dpt', 'uang', 'makan', 'qtapak']","[dpt, kerja, sene, lg, dpt, uang, makan, qtapak]",dpt kerja sene lg dpt uang makan qtapak,1,0,2025-02-18 06:25:23,False,True,False,id
"simpen ah buat nanti, lagi berjuang buat #KaburAjaDulu mohon doany 🙏","simpen ah buat nanti, lagi berjuang buat #KaburAjaDulu mohon doany 🙏",simpen ah buat nanti lagi berjuang buat mohon doany,simpen ah buat nanti lagi berjuang buat mohon doany,"['simpen', 'juang', 'mohon', 'doany']","[simpen, juang, mohon, doany]",simpen juang mohon doany,1,0,2025-02-13 02:30:19,False,True,False,id
